,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10,189525.0,4,,0,1646680500,10
10002,35000.0,1,,0,1646680500,10002
10006,9.0,250,,0,1646680500,10006
10008,54.0,210,,0,1646680500,10008
10010,15.0,2,,0,1646680500,10010
10025,899.0,2,,0,1646680500,10025
10029,6.0,2,,0,1646680500,10029
10034,840.0,8200,838.0,3100,1646680500,10034
1005,,0,102.0,1,1646680500,1005
10069,1400.0,1,,0,1646680500,10069
1007,250.0,1,,0,1646680500,1007
10083,,0,1645.0,1,1646680500,10083
10085,3351.0,2,,0,1646680500,10085
10087,5.0,360,,0,1646680500,10087
10091,,0,13.0,187,1646680500,10091
101,859.0,2500,841.0,1,1646680500,101
1013,87.0,2,,0,1646680500,1013
10296,,0,3162.0,1,1646680500,10296
103,2692.0,5077,2692.0,5083,1646680500,103
10302,,0,3806.0,2,1646680500,10302
10326,,0,90.0,57,1646680500,10326
10327,,0,74.0,124,1646680500,10327
1033,4229.0,1,4010.0,1,1646680500,1033
1035,1392.0,4,,0,1646680500,1035
10362,,0,50000.0,1,1646680500,10362
10364,15703.0,1,,0,1646680500,10364
10366,33596.0,1,,0,1646680500,10366
10368,,0,144557.0,1,1646680500,10368
10370,695999.0,1,664319.0,1,1646680500,10370
10372,858004.0,2,810255.0,1,1646680500,10372
1038,,0,1710.0,2,1646680500,1038
10380,601055.0,1,,0,1646680500,10380
10382,88589.0,1,,0,1646680500,10382
10386,,0,422310.0,1,1646680500,10386
10388,797000.0,2,766758.0,1,1646680500,10388
1040,2269.0,2,810.0,2,1646680500,1040
10422,,0,1002.0,3,1646680500,10422
10446,27299.0,1,18739.0,2,1646680500,10446
10448,,0,10000.0,2,1646680500,10448
10450,,0,15050.0,4,1646680500,10450
10452,35750.0,1,,0,1646680500,10452
10456,36914.0,1,23092.0,8,1646680500,10456
1046,2925.0,2,2000.0,1,1646680500,1046
10464,115308.0,1,,0,1646680500,10464
10476,6708.0,995,6691.0,888,1646680500,10476
1048,2144.0,2,1893.0,2,1646680500,1048
10496,5000.0,2,,0,1646680500,10496
105,1698.0,400,,0,1646680500,105
1053,,0,3000.0,2,1646680500,1053
1055,,0,5002.0,2,1646680500,1055
1059,20.0,3,,0,1646680500,1059
1061,31.0,3,28.0,3,1646680500,1061
1063,5.0,2,,0,1646680500,1063
1065,1447.0,121,1319.0,2,1646680500,1065
1067,,0,60.0,1,1646680500,1067
1071,,0,1332.0,1,1646680500,1071
1073,3559.0,2,3481.0,58,1646680500,1073
1077,1750.0,3,1439.0,1,1646680500,1077
