,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10,193337.0,1,,0,1646694300,10
10002,,0,2200.0,2,1646694300,10002
10006,9.0,3,,0,1646694300,10006
10008,54.0,252,,0,1646694300,10008
10029,6.0,2,,0,1646694300,10029
10033,,0,884.0,418,1646694300,10033
10034,,0,819.0,1597,1646694300,10034
10069,,0,1250.0,1,1646694300,10069
10071,,0,3550.0,1,1646694300,10071
10075,,0,10000.0,2,1646694300,10075
10083,1693.0,13,1693.0,22,1646694300,10083
10087,,0,6.0,5000,1646694300,10087
10090,,0,97.0,10,1646694300,10090
101,882.0,50,882.0,50,1646694300,101
10127,1245.0,3,,0,1646694300,10127
1013,300.0,2,,0,1646694300,1013
10146,,0,56.0,11,1646694300,10146
1015,,0,40.0,1,1646694300,1015
1017,457.0,1,436.0,2,1646694300,1017
1021,,0,172.0,1,1646694300,1021
1027,756.0,1,,0,1646694300,1027
10282,2934.0,1,,0,1646694300,10282
10284,,0,5002.0,1,1646694300,10284
10286,,0,44871.0,2,1646694300,10286
1029,,0,601.0,1,1646694300,1029
10296,,0,3109.0,1,1646694300,10296
10298,,0,4519.0,1,1646694300,10298
10304,,0,2924.0,1,1646694300,10304
10327,52.0,17,39.0,22,1646694300,10327
10338,85369998.0,2,,0,1646694300,10338
10364,,0,13500.0,1,1646694300,10364
10368,,0,148586.0,2,1646694300,10368
10370,700000.0,2,,0,1646694300,10370
10372,893305.0,1,831267.0,1,1646694300,10372
10374,106059.0,1,82460.0,5,1646694300,10374
10376,27500.0,1,16321.0,2,1646694300,10376
10378,285946.0,1,274046.0,2,1646694300,10378
1038,,0,2200.0,2,1646694300,1038
10380,,0,588147.0,4,1646694300,10380
10382,107000.0,1,,0,1646694300,10382
10384,,0,65424.0,1,1646694300,10384
10386,444240.0,1,431951.0,1,1646694300,10386
10388,805000.0,1,760129.0,3,1646694300,10388
10390,,0,90000.0,1,1646694300,10390
10400,,0,5200.0,1,1646694300,10400
10402,,0,1232.0,1,1646694300,10402
10416,,0,5001.0,1,1646694300,10416
10418,,0,1187.0,1,1646694300,10418
1044,2073.0,1,,0,1646694300,1044
10446,27299.0,8,25000.0,1,1646694300,10446
10454,30980.0,6,,0,1646694300,10454
10476,,0,6609.0,67,1646694300,10476
1048,12277.0,1,4728.0,2,1646694300,1048
10496,1490.0,2,2422.0,1,1646694300,10496
105,1717.0,3000,,0,1646694300,105
1050,,0,5900.0,1,1646694300,1050
1059,53.0,3,40.0,2,1646694300,1059
1061,52.0,2,38.0,2,1646694300,1061
1065,,0,1250.0,1,1646694300,1065
1069,391.0,3,,0,1646694300,1069
1071,1360.0,1,1318.0,8,1646694300,1071
1073,3490.0,2,3481.0,28,1646694300,1073
1075,363.0,1,,0,1646694300,1075
1077,1439.0,1,,0,1646694300,1077
1079,37802.0,51,37408.0,92,1646694300,1079
10810,600.0,2,,0,1646694300,10810
10824,325.0,2,,0,1646694300,10824
10826,1482.0,2,,0,1646694300,10826
10828,52600.0,1,51480.0,16,1646694300,10828
