,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10,,0,177508.0,5,1646704800,10
10006,8.0,11,,0,1646704800,10006
10008,54.0,10,54.0,10,1646704800,10008
10012,112.0,80,,0,1646704800,10012
10029,6.0,1,,0,1646704800,10029
10034,842.0,39,822.0,14426,1646704800,10034
10069,1400.0,1,,0,1646704800,10069
1007,,0,200.0,11,1646704800,1007
1009,,0,169.0,1,1646704800,1009
101,879.0,1132,844.0,24,1646704800,101
1013,,0,200.0,2,1646704800,1013
10144,,0,2.0,7000,1646704800,10144
10148,601.0,1,600.0,16,1646704800,10148
10149,,0,275.0,41,1646704800,10149
1019,650.0,1,564.0,5,1646704800,1019
1027,,0,756.0,8,1646704800,1027
10284,,0,5000.0,1,1646704800,10284
10288,,0,21001.0,1,1646704800,10288
103,2557.0,1750,2490.0,70,1646704800,103
10322,69355.0,1,,0,1646704800,10322
10327,,0,64.0,65,1646704800,10327
1033,,0,4487.0,2,1646704800,1033
10346,,0,65186669.0,1,1646704800,10346
10348,,0,89018012.0,1,1646704800,10348
1035,,0,1289.0,1,1646704800,1035
10364,14918.0,1,,0,1646704800,10364
10366,,0,100000.0,1,1646704800,10366
10370,,0,655777.0,2,1646704800,10370
10372,,0,836661.0,2,1646704800,10372
10376,,0,17250.0,1,1646704800,10376
10378,274036.0,2,269699.0,3,1646704800,10378
1038,,0,2567.0,2,1646704800,1038
10380,639855.0,1,609681.0,5,1646704800,10380
10382,,0,70000.0,1,1646704800,10382
10386,,0,423673.0,3,1646704800,10386
10388,,0,843003.0,3,1646704800,10388
10394,4626492.0,1,,0,1646704800,10394
1040,2513.0,1,2500.0,2,1646704800,1040
1042,,0,7499.0,2,1646704800,1042
1046,5253.0,4,,0,1646704800,1046
10462,,0,85000.0,1,1646704800,10462
10476,,0,6602.0,153,1646704800,10476
1048,2767.0,1,2638.0,2,1646704800,1048
10496,9999.0,2,,0,1646704800,10496
105,1718.0,2600,1676.0,669,1646704800,105
1050,,0,5600.0,1,1646704800,1050
1059,151.0,2,40.0,2,1646704800,1059
1061,,0,78.0,223,1646704800,1061
1065,1194.0,15,1120.0,9,1646704800,1065
1067,200.0,1,,0,1646704800,1067
1069,581.0,5,409.0,10,1646704800,1069
107,,0,1908.0,805,1646704800,107
1071,,0,1338.0,4,1646704800,1071
1073,,0,3490.0,22,1646704800,1073
1077,,0,1453.0,2,1646704800,1077
1079,37784.0,60,37252.0,135,1646704800,1079
1081,28.0,1,,0,1646704800,1081
10822,1999.0,1,,0,1646704800,10822
10824,450.0,1,,0,1646704800,10824
10826,2148.0,2,,0,1646704800,10826
10828,52638.0,1,51446.0,6,1646704800,10828
109,1161.0,472,,0,1646704800,109
1091,3950.0,1,,0,1646704800,1091
10925,27341.0,24,26859.0,4,1646704800,10925
1093,37955.0,35,37834.0,11,1646704800,1093
1095,,0,7.0,3,1646704800,1095
1097,,0,550.0,1,1646704800,1097
1099,2222.0,4,2078.0,6,1646704800,1099
10999,,0,400.0,2,1646704800,10999
1101,190.0,1,110.0,1,1646704800,1101
1105,300.0,3,,0,1646704800,1105
11079,965.0,1,,0,1646704800,11079
1109,,0,1048.0,3,1646704800,1109
111,,0,8308.0,55,1646704800,111
11105,12650.0,2,12035.0,1,1646704800,11105
1111,3749.0,13,3520.0,1,1646704800,1111
11113,12389.0,2,12354.0,25,1646704800,11113
11118,12370.0,1,,0,1646704800,11118
11126,12448.0,311,12221.0,14,1646704800,11126
1113,29523.0,9,29659.0,87,1646704800,1113
1115,39.0,50,,0,1646704800,1115
1117,41.0,2,,0,1646704800,1117
1119,919.0,1,847.0,3,1646704800,1119
1121,2723.0,403,2723.0,1,1646704800,1121
11212,1298.0,141,1282.0,181,1646704800,11212
11227,,0,1403.0,28,1646704800,11227
1123,9551.0,138,9550.0,10,1646704800,1123
11230,1922.0,1600,1900.0,1630,1646704800,11230
11232,,0,2219.0,807,1646704800,11232
