,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10,,0,175659.0,4,1646703000,10
10006,9.0,5,8.0,1,1646703000,10006
10008,54.0,250,,0,1646703000,10008
10010,15.0,7,,0,1646703000,10010
10012,499.0,5,,0,1646703000,10012
10029,,0,3.0,1,1646703000,10029
10034,842.0,1039,829.0,1853,1646703000,10034
1005,150.0,1,102.0,1,1646703000,1005
10069,1400.0,1,,0,1646703000,10069
1007,204.0,2,,0,1646703000,1007
10089,,0,83.0,10,1646703000,10089
1009,,0,169.0,3,1646703000,1009
101,,0,842.0,14,1646703000,101
10101,,0,406.0,1,1646703000,10101
10109,,0,3480.0,1,1646703000,10109
1011,61.0,10,,0,1646703000,1011
1013,204.0,2,,0,1646703000,1013
10144,2.0,1000,2.0,1000,1646703000,10144
10145,6.0,300,,0,1646703000,10145
10159,,0,842.0,290,1646703000,10159
1019,650.0,1,,0,1646703000,1019
1023,,0,500.0,1,1646703000,1023
10290,,0,22107.0,1,1646703000,10290
10296,,0,3109.0,1,1646703000,10296
103,2549.0,2,2500.0,1,1646703000,103
10316,,0,19861.0,1,1646703000,10316
10324,,0,24283.0,1,1646703000,10324
10327,,0,80.0,62,1646703000,10327
1035,1620.0,4,1700.0,17,1646703000,1035
10364,14918.0,8,14005.0,1,1646703000,10364
10368,148586.0,1,,0,1646703000,10368
10370,,0,671228.0,1,1646703000,10370
10372,,0,818289.0,1,1646703000,10372
10378,,0,271117.0,1,1646703000,10378
10380,,0,611600.0,2,1646703000,10380
10386,,0,417511.0,1,1646703000,10386
10390,92451.0,8,83003.0,1,1646703000,10390
10420,,0,4114.0,1,1646703000,10420
1044,,0,2176.0,1,1646703000,1044
10444,,0,5000.0,1,1646703000,10444
10446,,0,25302.0,1,1646703000,10446
10448,17000.0,1,,0,1646703000,10448
10454,,0,15030.0,1,1646703000,10454
10458,,0,344286.0,2,1646703000,10458
10460,,0,245000.0,1,1646703000,10460
10476,,0,6602.0,176,1646703000,10476
1048,5000.0,1,,0,1646703000,1048
10496,9999.0,1,,0,1646703000,10496
105,1718.0,15,,0,1646703000,105
10564,56551.0,1,,0,1646703000,10564
10589,74000.0,1,38825.0,2,1646703000,10589
1059,87.0,1,26.0,30,1646703000,1059
1061,100.0,5,,0,1646703000,1061
1063,,0,9.0,12,1646703000,1063
1065,1447.0,1,1322.0,1,1646703000,1065
1067,200.0,1,,0,1646703000,1067
107,,0,1908.0,28,1646703000,107
1071,1360.0,2,1334.0,3,1646703000,1071
1073,3481.0,5,3406.0,18,1646703000,1073
1075,450.0,1,,0,1646703000,1075
1077,1768.0,1,,0,1646703000,1077
1079,37781.0,322,37501.0,144,1646703000,1079
1081,28.0,1,,0,1646703000,1081
10828,52360.0,6,51450.0,8,1646703000,10828
1089,814.0,1,,0,1646703000,1089
109,1150.0,1,1120.0,3031,1646703000,109
1091,3950.0,1,,0,1646703000,1091
10925,27489.0,218,26759.0,73,1646703000,10925
1093,37955.0,50,37819.0,154,1646703000,1093
1095,,0,5.0,422,1646703000,1095
1097,982.0,5,,0,1646703000,1097
10973,,0,101.0,1,1646703000,10973
1099,2222.0,3,2105.0,5,1646703000,1099
1101,190.0,2,150.0,2,1646703000,1101
11037,115542.0,2,,0,1646703000,11037
11061,,0,3222.0,2,1646703000,11061
11065,749.0,1,416.0,1,1646703000,11065
11069,,0,211.0,81,1646703000,11069
11074,,0,560.0,10,1646703000,11074
11076,,0,810.0,10,1646703000,11076
11085,,0,1218.0,7,1646703000,11085
1109,1088.0,1,1048.0,2,1646703000,1109
11090,,0,2222.0,3,1646703000,11090
11092,2047.0,2000,2047.0,1999,1646703000,11092
11095,2263.0,599,2376.0,6,1646703000,11095
11105,12650.0,5,,0,1646703000,11105
1111,3749.0,1,2986.0,6,1646703000,1111
11113,,0,12353.0,13,1646703000,11113
11115,,0,11850.0,2,1646703000,11115
11118,12363.0,105,12090.0,2,1646703000,11118
11126,12448.0,569,12221.0,64,1646703000,11126
11128,1967908.0,2,1921204.0,1,1646703000,11128
1113,29446.0,5,29601.0,125,1646703000,1113
11133,2073000.0,1,,0,1646703000,11133
1115,80.0,3,,0,1646703000,1115
1119,837.0,357,795.0,69,1646703000,1119
11200,,0,50806.0,1,1646703000,11200
1121,2775.0,13,2733.0,1444,1646703000,1121
11212,1286.0,13019,1283.0,273,1646703000,11212
11229,2343.0,60,2253.0,5,1646703000,11229
1123,9551.0,28,9527.0,4525,1646703000,1123
11230,,0,1936.0,2472,1646703000,11230
11232,2206.0,345,2206.0,2921,1646703000,11232
11235,727999.0,2,,0,1646703000,11235
11237,,0,1341.0,1047,1646703000,11237
11238,,0,1986.0,7,1646703000,11238
11240,,0,2509.0,7,1646703000,11240
11242,3289.0,100,3228.0,10,1646703000,11242
11244,1799.0,3,1799.0,4,1646703000,11244
11246,,0,2263.0,16,1646703000,11246
11248,4348.0,40,4271.0,3571,1646703000,11248
1125,3387.0,1,2844.0,1,1646703000,1125
11250,,0,4776.0,42,1646703000,11250
11252,,0,22000.0,20,1646703000,11252
11254,,0,39102.0,8,1646703000,11254
11256,,0,339500.0,2,1646703000,11256
11260,793.0,66,763.0,165,1646703000,11260
1127,38469.0,62,38316.0,107,1646703000,1127
11284,3695724.0,2,3641661.0,4,1646703000,11284
11286,,0,3565000.0,1,1646703000,11286
1129,21.0,1,20.0,62,1646703000,1129
113,347.0,49,347.0,68,1646703000,113
1131,17.0,1,,0,1646703000,1131
