avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
329999.0,2,,0,1647192300,12335
,0,1001.0,1,1647192300,12345
116150.0,1,116150.0,1,1647192300,12351
,0,180000.0,2,1647192300,12357
,0,51625.0,1,1647192300,12381
259121.0,3,,0,1647192300,12383
,0,55245.0,20,1647192300,12393
,0,76000.0,1,1647192300,12395
730320.0,1,,0,1647192300,12399
13150.0,6,,0,1647192300,12402
15982.0,50,15410.0,12,1647192300,12403
635.0,10,621.0,15,1647192300,12404
,0,4107.0,9,1647192300,12405
23035.0,19,21942.0,1,1647192300,12406
548.0,1,475.0,29,1647192300,12407
2331.0,7,2321.0,6,1647192300,12408
13950.0,3,,0,1647192300,12409
68181.0,2,11032.0,9,1647192300,12410
781.0,4,,0,1647192300,12411
,0,30296.0,17,1647192300,12439
41341.0,1,,0,1647192300,12462
,0,11900.0,3,1647192300,1247
39031.0,1,,0,1647192300,12474
32187.0,1,,0,1647192300,12488
,0,37600.0,6,1647192300,1249
73009.0,1,,0,1647192300,12490
537976.0,2,,0,1647192300,12494
80888.0,2,77500.0,1,1647192300,12496
,0,73000.0,1,1647192300,12498
,0,2.0,2,1647192300,125
,0,279598.0,1,1647192300,12500
,0,83637.0,1,1647192300,12504
532000.0,2,,0,1647192300,12508
793915.0,2,,0,1647192300,12510
93995.0,2,92995.0,6,1647192300,12512
7678.0,1,,0,1647192300,12518
939900.0,1,,0,1647192300,12526
,0,5251529.0,1,1647192300,12596
,0,1335479.0,1,1647192300,12598
572316.0,1,,0,1647192300,12605
,0,2001.0,2,1647192300,12616
,0,22000.0,1,1647192300,12617
,0,27166.0,1,1647192300,12622
,0,33279.0,3,1647192300,12623
,0,24066.0,2,1647192300,12624
6958.0,786,6834.0,2138,1647192300,12625
5286.0,4,4984.0,3,1647192300,12627
,0,3127.0,1,1647192300,12629
,0,1625.0,2,1647192300,12631
1199.0,3,1164.0,1400,1647192300,12640
10099.0,5,,0,1647192300,12642
63.0,3,,0,1647192300,1265
,0,134.0,2,1647192300,1267
444.0,2,,0,1647192300,1269
12250.0,304,12088.0,56,1647192300,12695
9284.0,4,9048.0,2,1647192300,12697
6780.0,29,6317.0,3,1647192300,12699
3173.0,1,2972.0,1,1647192300,12701
1672.0,5,2045.0,20,1647192300,1271
380.0,28,376.0,84,1647192300,1273
19000.0,4,18456.0,34,1647192300,1275
1683.0,162,,0,1647192300,12775
1812.0,1,,0,1647192300,12776
1799.0,10,,0,1647192300,12777
1833.0,2,,0,1647192300,12779
877.0,4,,0,1647192300,12781
5000.0,1,5000.0,1,1647192300,12782
86590.0,5,,0,1647192300,12783
149940.0,7,,0,1647192300,12786
90.0,1,80.0,1,1647192300,1279
108985419.0,2,,0,1647192300,12821
167730299.0,1,166639469.0,1,1647192300,12825
166800000.0,1,,0,1647192300,12827
66691.0,2,66218.0,3,1647192300,12829
,0,667777.0,2,1647192300,12833
756363.0,4,,0,1647192300,12863
16794.0,1,,0,1647192300,12871
2060094.0,1,2030878.0,2,1647192300,12873
965563.0,1,945502.0,1,1647192300,12875
3936518.0,5,3881064.0,3,1647192300,12877
4779500.0,2,,0,1647192300,12881
11924.0,1,11836.0,39,1647192300,1289
3093116.0,4,3051044.0,2,1647192300,12900
11140638.0,1,10983787.0,2,1647192300,12902
,0,3002.0,90,1647192300,12905
10635.0,39,,0,1647192300,12913
,0,2820000.0,1,1647192300,12922
2937611.0,5,2907670.0,6,1647192300,12924
,0,2813563.0,1,1647192300,12927
2885276.0,3,2848028.0,3,1647192300,12929
,0,80.0,4,1647192300,1293
145.0,100005,143.0,19326,1647192300,12934
20526.0,15,19971.0,16,1647192300,12938
,0,116.0,4,1647192300,1295
476.0,2,,0,1647192300,12972
1631.0,1,,0,1647192300,12984
8100.0,1,,0,1647192300,12988
,0,1775.0,77,1647192300,1301
18601.0,38,18593.0,164,1647192300,1303
200000.0,1,,0,1647192300,13048
59172.0,19,59137.0,33,1647192300,1305
,0,450.0,1,1647192300,1307
,0,150.0,2,1647192300,1309
,0,836.0,13,1647192300,1313
1250.0,2,1101.0,1,1647192300,1315
3650.0,1,3513.0,4,1647192300,1317
37823.0,85,37800.0,408,1647192300,1319
5379099.0,34,5389729.0,26,1647192300,13190
2035200.0,1,,0,1647192300,13227
2791208.0,2,2763109.0,3,1647192300,13235
43055315.0,2,,0,1647192300,13237
27484914.0,11,27088519.0,1,1647192300,13239
,0,87.0,54,1647192300,1325
164894.0,1,,0,1647192300,13256
20943372.0,1,20905000.0,2,1647192300,13263
3020000.0,2,2945212.0,2,1647192300,13271
207.0,2,,0,1647192300,133
1326.0,153,,0,1647192300,1331
15045.0,11,15003.0,33,1647192300,1333
1.0,98,,0,1647192300,1337
,0,931.0,20,1647192300,13383
6976.0,15,,0,1647192300,13389
22.0,6613,,0,1647192300,13391
,0,887.0,2,1647192300,1341
7.0,1600,6.0,10,1647192300,13421
99.0,2,,0,1647192300,13431
,0,1698.0,1636,1647192300,13439
1939.0,5313,1923.0,12591,1647192300,13441
,0,2300.0,3,1647192300,1345
24900.0,20,24579.0,69,1647192300,1347
,0,623.0,4,1647192300,13472
,0,1045.0,27,1647192300,13475
,0,1544.0,10,1647192300,13484
,0,62.0,1,1647192300,1349
,0,1102.0,1,1647192300,13490
,0,2109.0,20,1647192300,13496
,0,4013.0,6,1647192300,13502
,0,2800.0,57,1647192300,13508
,0,57.0,1,1647192300,1351
,0,4400.0,9,1647192300,13511
,0,38.0,16,1647192300,1353
69.0,4,,0,1647192300,1355
477.0,1,,0,1647192300,1357
,0,672.0,176,1647192300,13573
,0,35583114.0,2,1647192300,13576
7146.0,30,6901.0,23,1647192300,1359
457.0,1,453.0,1,1647192300,1361
150.0,1,,0,1647192300,1365
79164216.0,2,,0,1647192300,13652
173.0,3,,0,1647192300,13658
,0,719.0,2,1647192300,1369
2098.0,2,2098.0,67,1647192300,1371
24468.0,20,24400.0,42,1647192300,1373
120600.0,2,119211.0,13,1647192300,1377
1505.0,23,,0,1647192300,1381
968.0,1,,0,1647192300,1383
700.0,1,,0,1647192300,1385
1204.0,5,1090.0,1,1647192300,1387
9760.0,116,9702.0,668,1647192300,139
8143.0,240,8144.0,3527,1647192300,1391
9040.0,1,8909.0,17,1647192300,1393
,0,8888.0,1,1647192300,1395
8907.0,3187,8841.0,1021,1647192300,1397
9050.0,1,8919.0,257,1647192300,1399
,0,25050.0,4,1647192300,1401
,0,25130.0,10,1647192300,1403
25019.0,1,25019.0,13,1647192300,1405
,0,24744.0,9,1647192300,1407
,0,6353.0,4,1647192300,141
,0,3151.0,1,1647192300,143
,0,8178.0,33,1647192300,1432
,0,29327.0,9,1647192300,1434
13.0,60,,0,1647192300,1436
,0,350.0,1,1647192300,1438
515.0,2,501.0,1,1647192300,1440
,0,4811.0,6,1647192300,1442
573.0,2,546.0,2,1647192300,1444
,0,1705.0,3,1647192300,1446
6145.0,4,6050.0,2,1647192300,1448
178.0,8,,0,1647192300,145
980.0,1,639.0,4,1647192300,1452
,0,462.0,2,1647192300,1454
9816.0,1,9325.0,2,1647192300,1456
,0,600.0,2,1647192300,1462
1589.0,1,1178.0,1,1647192300,1470
997.0,1,,0,1647192300,1472
1845.0,1,,0,1647192300,1474
1454.0,1,,0,1647192300,1476
49.0,645,48.0,170,1647192300,1511
943.0,1454,938.0,7570,1647192300,1513
192.0,2633,190.0,3379,1647192300,1515
,0,9.0,1150,1647192300,1517
19.0,2365,18.0,1,1647192300,1519
70.0,312,65.0,1167,1647192300,1521
223.0,947,160.0,1,1647192300,1523
24.0,160,15.0,2906,1647192300,1539
89.0,124,79.0,627,1647192300,1540
4999.0,5,,0,1647192300,1550
1531.0,4,1502.0,531,1647192300,157
55.0,1,,0,1647192300,1573
1826.0,49,1828.0,3966,1647192300,1601
920.0,1,900.0,1,1647192300,1603
498.0,2,490.0,1700,1647192300,1605
325.0,1003,317.0,1604,1647192300,1607
849.0,1407,757.0,1,1647192300,1609
392.0,5,,0,1647192300,1611
2198.0,1,,0,1647192300,1613
11606.0,4,11419.0,400,1647192300,1615
2778.0,396,2758.0,406,1647192300,1617
1144.0,1350,1130.0,1001,1647192300,1619
614.0,300,605.0,941,1647192300,1621
,0,350.0,1353,1647192300,1623
,0,656.0,1189,1647192300,1625
,0,170.0,169,1647192300,1627
1846.0,96,1846.0,63,1647192300,1629
814.0,4,801.0,36,1647192300,163
,0,13286.0,40,1647192300,1631
144.0,390,141.0,81,1647192300,1635
535.0,202,522.0,10,1647192300,1637
700.0,207,693.0,3,1647192300,1639
,0,1094.0,1,1647192300,1641
,0,1905.0,4,1647192300,1643
,0,11616.0,4,1647192300,1645
,0,423.0,1,1647192300,165
,0,160.0,135,1647192300,1654
529.0,2,528.0,103,1647192300,1656
,0,673.0,20,1647192300,1658
1120.0,48,1113.0,42,1647192300,1660
13400.0,1,,0,1647192300,1664
,0,300.0,1,1647192300,167
,0,461.0,1,1647192300,1675
,0,1100.0,182,1647192300,1679
,0,1950.0,207,1647192300,1681
,0,11651.0,6,1647192300,1683
425.0,4,410.0,22,1647192300,169
540.0,2,,0,1647192300,1694
,0,1233.0,17,1647192300,1698
20849.0,1,13143.0,7,1647192300,1702
12347.0,4,12109.0,141,1647192300,1704
,0,294.0,20,1647192300,171
12327.0,13,12120.0,1,1647192300,1712
380.0,4,,0,1647192300,1718
1397.0,3,1379.0,7,1647192300,1725
507.0,5,480.0,1,1647192300,1727
,0,802.0,1,1647192300,1729
149.0,1000,130.0,2,1647192300,173
,0,2350.0,20,1647192300,1731
16.0,1,,0,1647192300,1733
10.0,4000,10.0,23,1647192300,1734
20.0,1,,0,1647192300,1735
174.0,242,174.0,262,1647192300,1739
334.0,3,,0,1647192300,1743
1529.0,2,1515.0,1322,1647192300,1745
3376.0,683,3385.0,859,1647192300,1747
2200.0,374,2175.0,1286,1647192300,1749
1751.0,99,1738.0,1684,1647192300,1751
1366.0,171,1354.0,1082,1647192300,1753
51.0,6,,0,1647192300,1755
164.0,4,,0,1647192300,1757
36.0,272,,0,1647192300,1759
165.0,8,,0,1647192300,1761
650.0,7,522.0,13,1647192300,1763
580.0,4,490.0,15,1647192300,1765
240.0,8,,0,1647192300,1767
1000.0,3,786.0,12,1647192300,1769
560.0,1,,0,1647192300,1771
526.0,9,,0,1647192300,1773
130.0,32152,129.0,29,1647192300,1775
160.0,4540,160.0,529,1647192300,1777
3.0,526,2.0,1600,1647192300,1779
65.0,13006,63.0,3812,1647192300,1783
81.0,4,,0,1647192300,1785
200.0,1,,0,1647192300,1791
700.0,4,,0,1647192300,1794
216.0,8,,0,1647192300,181
2000.0,1,1812.0,17,1647192300,1823
,0,60.0,3,1647192300,1831
,0,310.0,1,1647192300,1833
750.0,25,,0,1647192300,1837
,0,25.0,105,1647192300,1854
69.0,1,69.0,1,1647192300,1887
147.0,3,141.0,3,1647192300,1891
120.0,14,,0,1647192300,1905
51.0,2,,0,1647192300,1913
94.0,9,90.0,8,1647192300,1917
97.0,19,76.0,6,1647192300,1919
38.0,2,35.0,12989,1647192300,1921
21.0,2,20.0,2,1647192300,1923
7.0,310,7.0,2744,1647192300,1925
40.0,5,40.0,1,1647192300,1927
44.0,89,41.0,7,1647192300,1929
6.0,132,5.0,1,1647192300,1931
88.0,4,,0,1647192300,1933
43.0,79786,41.0,29883,1647192300,1937
7.0,3,,0,1647192300,1939
10.0,1221,,0,1647192300,1941
,0,41.0,2,1647192300,1942
24.0,4,,0,1647192300,1944
15.0,20,13.0,2015,1647192300,1947
608000.0,1,594704.0,1,1647192300,19481
967.0,3465,,0,1647192300,19484
1213.0,200,,0,1647192300,19486
436.0,1,435.0,8,1647192300,1949
2189.0,20,,0,1647192300,19490
49.0,2,,0,1647192300,1951
,0,12610800.0,1,1647192300,19529
,0,14737681.0,8,1647192300,19544
14876470.0,3,14798955.0,4,1647192300,19547
,0,14915001.0,2,1647192300,19550
14683896.0,2,14490040.0,1,1647192300,19553
,0,605.0,5452,1647192300,19580
,0,990.0,1496,1647192300,19582
1.0,7876,,0,1647192300,19584
,0,29123.0,5,1647192300,19586
,0,183007.0,2,1647192300,19589
2094.0,10,,0,1647192300,19615
1807.0,5,1807.0,1,1647192300,19617
1930.0,98,,0,1647192300,19619
1779.0,41,,0,1647192300,19621
1987.0,1,,0,1647192300,19623
2177.0,3,,0,1647192300,19625
1899.0,1,,0,1647192300,19627
2561.0,43,,0,1647192300,19629
40.0,17,37.0,1,1647192300,1963
35.0,7,31.0,9,1647192300,1965
1305.0,17,,0,1647192300,19662
376.0,3,366.0,4304,1647192300,19669
,0,300.0,4,1647192300,1969
45.0,3,,0,1647192300,1971
19.0,59,,0,1647192300,1973
41.0,523,,0,1647192300,1975
94.0,1,,0,1647192300,1978
9.0,1,5.0,30,1647192300,1980
31.0,5000,,0,1647192300,1982
70.0,8,69.0,5287,1647192300,1985
26.0,78660,26.0,3231,1647192300,1987
,0,45.0,2694,1647192300,199
,0,3600.0,1,1647192300,19918
837031.0,3,813201.0,1,1647192300,19921
723147.0,1,,0,1647192300,19924
,0,2.0,4046,1647192300,1993
1334262.0,1,,0,1647192300,19930
809361.0,2,800002.0,2,1647192300,19936
655162.0,1,,0,1647192300,19997
165.0,14791,161.0,11387,1647192300,2
,0,25000.0,1,1647192300,20020
50.0,9,47.0,189,1647192300,2003
4516926.0,2,,0,1647192300,20062
4049913.0,1,3943414.0,1,1647192300,20065
43.0,3,,0,1647192300,2007
3784201.0,1,,0,1647192300,20071
27.0,2,29.0,68,1647192300,201
819.0,25,,0,1647192300,2011
440000.0,2,,0,1647192300,20143
,0,586999.0,3,1647192300,20146
163.0,2,,0,1647192300,2015
,0,1752450.0,1,1647192300,20217
75810.0,3,,0,1647192300,20223
10938.0,5,,0,1647192300,20229
9608.0,4,,0,1647192300,20235
,0,59.0,1,1647192300,2026
,0,4053.0,2,1647192300,20275
97.0,169,90.0,279,1647192300,203
,0,249999.0,1,1647192300,20442
989.0,115,944.0,228,1647192300,205
1032249.0,1,945422.0,1,1647192300,20517
550000.0,1,515002.0,1,1647192300,20520
798188.0,1,779729.0,1,1647192300,20595
9373.0,10255,9225.0,2674,1647192300,207
1220260.0,6,1201583.0,4,1647192300,20716
2942.0,501,2897.0,506,1647192300,20718
,0,60599.0,2,1647192300,20727
,0,43638.0,2,1647192300,20736
398.0,110,,0,1647192300,20849
715.0,6469,703.0,1747,1647192300,209
1043800000.0,2,1040756334.0,6,1647192300,20997
15400154.0,1,15200894.0,4,1647192300,21000
11340571.0,1,11221256.0,1,1647192300,21003
106799631.0,1,105374744.0,3,1647192300,21006
79462118.0,2,,0,1647192300,21012
9496738.0,1,9485940.0,1,1647192300,21015
81271805.0,3,,0,1647192300,21021
72251595.0,3,,0,1647192300,21024
1205442.0,2,,0,1647192300,21028
47995.0,1,46324.0,4,1647192300,21047
1143993.0,1,,0,1647192300,21079
88.0,2,,0,1647192300,2108
2428.0,95,2377.0,2260,1647192300,211
,0,3994.0,42,1647192300,21123
119.0,243,118.0,72,1647192300,2114
1838.0,26,1770.0,1219,1647192300,21143
948.0,71,,0,1647192300,21146
2001.0,37,2000.0,35,1647192300,21163
3406.0,5,3275.0,194,1647192300,21166
,0,2010.0,2,1647192300,21177
850.0,1,,0,1647192300,21180
3085.0,46,3043.0,2,1647192300,21183
32.0,2,,0,1647192300,2120
3850.0,2,2250.0,6,1647192300,21257
82.0,10004,,0,1647192300,2126
,0,1962720.0,1,1647192300,21279
525796.0,2,506100.0,2,1647192300,21298
,0,1467.0,2662,1647192300,213
842579.0,3,834000.0,2,1647192300,21301
608293.0,2,604680.0,1,1647192300,21304
318.0,1000,,0,1647192300,21316
498.0,5000,,0,1647192300,21318
41.0,17,45.0,1,1647192300,2132
228.0,1740,225.0,410,1647192300,21326
,0,280.0,5289,1647192300,21338
177.0,2,,0,1647192300,2134
,0,4250.0,497,1647192300,21347
73.0,53,73.0,1,1647192300,2138
69.0,1,,0,1647192300,2142
1100.0,48,708.0,3,1647192300,21477
2190.0,33,2278.0,68,1647192300,21480
896.0,107,,0,1647192300,21483
,0,120.0,16,1647192300,21486
,0,1522.0,12,1647192300,21488
,0,331.0,108,1647192300,21490
,0,1738.0,3418,1647192300,215
689.0,7,,0,1647192300,21518
1312.0,50,,0,1647192300,21521
40.0,25253,,0,1647192300,21555
,0,94.0,1050,1647192300,21622
23389999.0,1,,0,1647192300,21634
22899.0,2,21359.0,2,1647192300,21646
2444.0,100,,0,1647192300,21652
926.0,1,,0,1647192300,21690
,0,1000.0,4645,1647192300,217
3746071.0,1,3643908.0,8,1647192300,21733
29784.0,2,26882.0,3,1647192300,21736
22000.0,1,,0,1647192300,21739
505.0,466,501.0,77,1647192300,21802
,0,497343.0,13,1647192300,21807
,0,993725.0,8,1647192300,21810
,0,43655.0,412,1647192300,21817
136.0,22054,134.0,35652,1647192300,21820
434.0,2036,430.0,20113,1647192300,21880
,0,8450.0,1970,1647192300,219
843000.0,10,808498.0,21,1647192300,21902
2067.0,2,2055.0,6960,1647192300,21905
800000.0,12,759999.0,7,1647192300,21918
808998.0,1,,0,1647192300,21921
,0,2041.0,3925,1647192300,21930
2318.0,530,2271.0,560,1647192300,21932
2335.0,8669,,0,1647192300,21944
2375.0,6509,2336.0,70,1647192300,21946
2455.0,381,2136.0,105,1647192300,21948
,0,2220.0,1887,1647192300,21967
9999.0,2,,0,1647192300,21975
,0,19110000.0,2,1647192300,22003
19248888.0,1,19150000.0,1,1647192300,22006
4.0,415,,0,1647192300,221
72000.0,1,,0,1647192300,22111
,0,736.0,8,1647192300,22118
9598.0,63,9590.0,425,1647192300,22124
3000.0,1,,0,1647192300,2217
680.0,28,,0,1647192300,22192
894.0,82,,0,1647192300,22198
1597.0,100,,0,1647192300,22204
9395.0,382,9153.0,29,1647192300,22209
7700.0,8,6974.0,4,1647192300,22212
38103.0,1,,0,1647192300,22231
8110000.0,1,,0,1647192300,22246
,0,10.0,13,1647192300,22257
449.0,1,357.0,1,1647192300,22272
4500.0,5,,0,1647192300,22278
7096.0,1,,0,1647192300,22281
18962.0,3,,0,1647192300,22284
,0,3960002.0,1,1647192300,22299
685.0,1,666.0,2,1647192300,223
,0,127717402.0,1,1647192300,22324
,0,7134000.0,1,1647192300,22368
41764524.0,1,41260659.0,1,1647192300,22438
,0,7370.0,6,1647192300,22446
,0,6038.0,2,1647192300,22452
12495.0,50,,0,1647192300,22461
39045905.0,2,,0,1647192300,22477
64900000.0,2,,0,1647192300,22481
729.0,1085,715.0,401,1647192300,225
5931529.0,1,5845295.0,4,1647192300,22542
24777687.0,4,24625670.0,7,1647192300,22547
333336.0,6,331100.0,1,1647192300,22557
116.0,10,,0,1647192300,22595
120.0,300,115.0,6,1647192300,22597
837.0,101,,0,1647192300,22599
840.0,101,,0,1647192300,22601
4.0,13160,,0,1647192300,227
,0,2468.0,1,1647192300,22783
,0,4710.0,61,1647192300,22786
,0,4750.0,14,1647192300,22810
164.0,5000,,0,1647192300,2283
96880.0,8,,0,1647192300,22856
207787.0,47,,0,1647192300,22866
,0,93007.0,5,1647192300,22869
,0,34509.0,10,1647192300,22871
15.0,20,3.0,2,1647192300,22873
,0,200931.0,28,1647192300,22877
2408.0,65,2362.0,32,1647192300,22879
,0,4000.0,10,1647192300,22887
,0,576.0,3396,1647192300,2289
2.0,814,3.0,247,1647192300,229
,0,400.0,1,1647192300,2293
,0,750.0,1,1647192300,22932
8499.0,1000,8001.0,212,1647192300,22935
1809.0,3,,0,1647192300,22949
785283.0,1,,0,1647192300,22951
1561000.0,1,,0,1647192300,22954
,0,740666.0,1,1647192300,22957
,0,65000.0,1,1647192300,22960
57600000.0,2,,0,1647192300,22966
,0,713.0,206,1647192300,2297
4031795.0,9,3915870.0,2,1647192300,22975
71674986.0,2,70725838.0,4,1647192300,22978
,0,5049716.0,2,1647192300,22983
,0,373699.0,1,1647192300,22994
10697.0,2,,0,1647192300,23002
796.0,205,,0,1647192300,2301
