,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10006,9.0,8,,0,1646703600,10006
10008,54.0,240,,0,1646703600,10008
10029,6.0,1,,0,1646703600,10029
10034,,0,836.0,825,1646703600,10034
10035,2195.0,1,,0,1646703600,10035
10037,3995.0,2,,0,1646703600,10037
10039,9498.0,1,,0,1646703600,10039
10069,,0,1275.0,1,1646703600,10069
10071,,0,3550.0,1,1646703600,10071
10075,3532.0,2,,0,1646703600,10075
10083,,0,1693.0,1,1646703600,10083
1009,,0,169.0,2,1646703600,1009
10091,,0,13.0,456,1646703600,10091
101,882.0,1000,842.0,16,1646703600,101
10105,869.0,1,651.0,1,1646703600,10105
1013,204.0,1,,0,1646703600,1013
10144,1.0,44190,,0,1646703600,10144
10145,6.0,5858,6.0,7000,1646703600,10145
10148,,0,600.0,1,1646703600,10148
1015,27.0,1,,0,1646703600,1015
10156,1818.0,2,,0,1646703600,10156
1017,1000.0,1,489.0,6,1646703600,1017
1019,650.0,1,,0,1646703600,1019
1021,223.0,10,172.0,1,1646703600,1021
1025,,0,104.0,1,1646703600,1025
1027,756.0,1,,0,1646703600,1027
10284,6500.0,1,,0,1646703600,10284
10286,34896.0,1,,0,1646703600,10286
103,2543.0,2000,,0,1646703600,103
10326,,0,48.0,1722,1646703600,10326
1035,2777.0,1,1783.0,11,1646703600,1035
10364,14230.0,13,,0,1646703600,10364
10368,143633.0,3,,0,1646703600,10368
10372,850640.0,2,824513.0,2,1646703600,10372
10378,273203.0,2,271050.0,1,1646703600,10378
10380,,0,609386.0,2,1646703600,10380
10384,74244.0,2,,0,1646703600,10384
10386,,0,416799.0,1,1646703600,10386
10388,,0,863522.0,2,1646703600,10388
10390,88050.0,3,,0,1646703600,10390
10394,4626492.0,1,4626492.0,1,1646703600,10394
10440,,0,5647.0,1,1646703600,10440
10444,,0,5000.0,1,1646703600,10444
10450,,0,15050.0,1,1646703600,10450
10458,,0,298055.0,1,1646703600,10458
10476,,0,6602.0,159,1646703600,10476
10496,,0,3136.0,7,1646703600,10496
105,1719.0,400,1676.0,3232,1646703600,105
1059,151.0,2,28.0,1,1646703600,1059
1061,100.0,2,73.0,2,1646703600,1061
1063,,0,6.0,38,1646703600,1063
1065,1310.0,2,1312.0,240,1646703600,1065
1069,627.0,1,452.0,3,1646703600,1069
1071,,0,1338.0,2,1646703600,1071
1073,3481.0,1,3435.0,6,1646703600,1073
1077,1626.0,6,5000.0,1,1646703600,1077
1079,37784.0,305,37479.0,57,1646703600,1079
10812,897.0,11,,0,1646703600,10812
10822,1999.0,1,,0,1646703600,10822
10824,416.0,2,,0,1646703600,10824
10826,2012.0,2,,0,1646703600,10826
10828,52265.0,12,51400.0,10,1646703600,10828
1083,,0,388.0,1,1646703600,1083
1085,1400.0,1,1397.0,1,1646703600,1085
109,1163.0,1550,,0,1646703600,109
1091,3950.0,2,3666.0,3,1646703600,1091
10925,27370.0,8,26859.0,23,1646703600,10925
1093,37955.0,70,37893.0,39,1646703600,1093
10931,6994.0,1,,0,1646703600,10931
1095,10.0,2,8.0,2,1646703600,1095
1097,987.0,1,550.0,2,1646703600,1097
1099,,0,2105.0,2,1646703600,1099
1101,190.0,2,110.0,1,1646703600,1101
1103,,0,750.0,1,1646703600,1103
11037,107430.0,1,,0,1646703600,11037
1105,300.0,1,265.0,5,1646703600,1105
11061,5000.0,5,,0,1646703600,11061
11085,1218.0,50,1218.0,50,1646703600,11085
11088,1329.0,1,,0,1646703600,11088
1109,,0,1048.0,5,1646703600,1109
11090,,0,2222.0,5,1646703600,11090
11092,2095.0,201,2051.0,216,1646703600,11092
11095,,0,2376.0,66,1646703600,11095
11105,12650.0,9,,0,1646703600,11105
1111,,0,2986.0,4,1646703600,1111
11113,,0,12353.0,13,1646703600,11113
11118,12363.0,10,12090.0,36,1646703600,11118
11126,12448.0,12,12221.0,13,1646703600,11126
11128,1965110.0,2,,0,1646703600,11128
1113,29793.0,40,29481.0,107,1646703600,1113
11133,,0,2005080.0,2,1646703600,11133
1115,63.0,177,,0,1646703600,1115
1119,800.0,1,,0,1646703600,1119
1121,2775.0,260,2733.0,772,1646703600,1121
11212,1304.0,645,1291.0,6529,1646703600,11212
1123,9551.0,105,9547.0,15,1646703600,1123
11230,1931.0,500,1914.0,27600,1646703600,11230
11232,2260.0,9,2225.0,1486,1646703600,11232
11237,1277.0,37,1251.0,898,1646703600,11237
11238,,0,1986.0,3,1646703600,11238
11240,,0,2509.0,1,1646703600,11240
11242,3378.0,220,3228.0,398,1646703600,11242
11244,1799.0,17,1799.0,22,1646703600,11244
11246,,0,2261.0,7,1646703600,11246
11248,4338.0,260,4271.0,2836,1646703600,11248
1125,3263.0,5,3078.0,2,1646703600,1125
11250,,0,4776.0,4,1646703600,11250
11254,39913.0,38,39102.0,2,1646703600,11254
11260,792.0,458,764.0,454,1646703600,11260
1127,39879.0,32,38550.0,100,1646703600,1127
11284,3685793.0,3,3642182.0,2,1646703600,11284
1129,,0,27.0,5,1646703600,1129
113,,0,347.0,217,1646703600,113
1131,10.0,1,10.0,1,1646703600,1131
1133,450.0,2,432.0,2,1646703600,1133
1135,4250.0,1055,4230.0,12,1646703600,1135
1137,20.0,1,,0,1646703600,1137
11377,11933.0,3,11900.0,2,1646703600,11377
1139,600.0,1,,0,1646703600,1139
1141,130.0,1,59.0,1,1646703600,1141
1145,1010.0,1,,0,1646703600,1145
11467,,0,2493.0,1,1646703600,11467
1147,,0,11055.0,28,1646703600,1147
1149,60138.0,1,58533.0,17,1646703600,1149
115,,0,230.0,2,1646703600,115
1151,,0,71.0,1,1646703600,1151
1155,165.0,3,,0,1646703600,1155
1157,140.0,1,140.0,3,1646703600,1157
1159,,0,786.0,2,1646703600,1159
1161,1696.0,8,,0,1646703600,1161
1163,20483.0,7,20508.0,141,1646703600,1163
1165,666.0,5,,0,1646703600,1165
1167,,0,7.0,1,1646703600,1167
1169,150.0,9,120.0,8,1646703600,1169
117,174.0,2,148.0,1,1646703600,117
11785,35075521.0,1,34675001.0,2,1646703600,11785
11787,89750.0,1,,0,1646703600,11787
11802,12549000.0,1,12351106.0,5,1646703600,11802
11804,14081516.0,8,13935168.0,6,1646703600,11804
11808,4512988.0,2,4456464.0,3,1646703600,11808
11818,,0,152000.0,1,1646703600,11818
11820,,0,152000.0,3,1646703600,11820
11824,12700000.0,2,12498230.0,1,1646703600,11824
11826,,0,9195488.0,2,1646703600,11826
11828,39853654.0,1,,0,1646703600,11828
1183,1971.0,1,,0,1646703600,1183
11830,35959992.0,2,,0,1646703600,11830
11832,25594000.0,2,25213087.0,1,1646703600,11832
11834,21820000.0,2,21743518.0,1,1646703600,11834
11838,302248.0,4,,0,1646703600,11838
11840,169943.0,11,167521.0,5,1646703600,11840
1185,,0,22528.0,26,1646703600,1185
1187,,0,299200.0,4,1646703600,1187
11875,61.0,7000,59.0,2000,1646703600,11875
11889,,0,12682133.0,2,1646703600,11889
119,,0,70.0,1,1646703600,119
11908,51778.0,9,,0,1646703600,11908
1191,22.0,4,,0,1646703600,1191
11920,4888042.0,5,,0,1646703600,11920
11924,2713053.0,1,,0,1646703600,11924
1193,,0,350.0,2,1646703600,1193
11936,,0,1613.0,22,1646703600,11936
11940,2.0,8000,,0,1646703600,11940
11943,3800.0,1,3380.0,133,1646703600,11943
1195,1999.0,1,1036.0,1,1646703600,1195
11951,130.0,92,,0,1646703600,11951
11968,12860.0,72,,0,1646703600,11968
1197,,0,1011.0,10,1646703600,1197
11972,12615.0,14,12220.0,3,1646703600,11972
11978,12994.0,568,12644.0,34,1646703600,11978
11980,13592.0,118,13554.0,3940,1646703600,11980
1199,2959.0,1,2890.0,4,1646703600,1199
11992,,0,1333.0,33,1646703600,11992
11998,2384227.0,2,2285128.0,2,1646703600,11998
12000,,0,2471104.0,2,1646703600,12000
12002,456451.0,4,432401.0,6,1646703600,12002
12004,889149.0,2,876516.0,7,1646703600,12004
1201,31931.0,24,31931.0,98,1646703600,1201
1205,,0,97.0,12,1646703600,1205
1207,18.0,55,16.0,1,1646703600,1207
1211,,0,124.0,1,1646703600,1211
1213,,0,4400.0,8,1646703600,1213
1215,17280.0,35,17196.0,35,1646703600,1215
12193,134300.0,1,102355.0,1,1646703600,12193
12195,84457.0,1,,0,1646703600,12195
12197,,0,10707.0,2,1646703600,12197
12199,10192.0,1,5000.0,1,1646703600,12199
12203,28349.0,1,,0,1646703600,12203
12225,,0,88991.0,1,1646703600,12225
12231,,0,80907.0,1,1646703600,12231
12233,91000.0,1,,0,1646703600,12233
12257,7065.0,1,,0,1646703600,12257
12297,,0,4924.0,2,1646703600,12297
12299,1067.0,1,,0,1646703600,12299
12303,1996.0,1,,0,1646703600,12303
12309,1000.0,4,,0,1646703600,12309
12327,,0,9571.0,2,1646703600,12327
12329,,0,3404.0,1,1646703600,12329
12337,,0,710222.0,1,1646703600,12337
1237,,0,294.0,2,1646703600,1237
12383,293004.0,4,,0,1646703600,12383
12402,12964.0,5,,0,1646703600,12402
12403,15628.0,27,,0,1646703600,12403
12405,4478.0,3,,0,1646703600,12405
12406,25312.0,6,,0,1646703600,12406
12407,,0,429.0,2,1646703600,12407
12408,2356.0,7,,0,1646703600,12408
12410,5622.0,104,5400.0,20,1646703600,12410
12411,902.0,18,,0,1646703600,12411
1243,255.0,2,,0,1646703600,1243
1247,20167.0,1,,0,1646703600,1247
12476,,0,36313.0,1,1646703600,12476
12482,,0,42000.0,1,1646703600,12482
12486,,0,20978.0,28,1646703600,12486
12488,,0,34000.0,1,1646703600,12488
1249,,0,36800.0,3,1646703600,1249
12492,,0,293930.0,1,1646703600,12492
12494,536000.0,1,,0,1646703600,12494
12498,85876.0,1,,0,1646703600,12498
12502,,0,607695.0,1,1646703600,12502
12504,98080.0,1,,0,1646703600,12504
12506,94266.0,1,,0,1646703600,12506
12508,,0,508390.0,1,1646703600,12508
12510,,0,771087.0,1,1646703600,12510
12512,,0,91011.0,1,1646703600,12512
12522,6810.0,1,,0,1646703600,12522
12524,25363.0,1,24500.0,2,1646703600,12524
12526,,0,852123.0,1,1646703600,12526
12596,,0,4917345.0,3,1646703600,12596
12613,,0,2355.0,1,1646703600,12613
12615,,0,1382.0,1,1646703600,12615
12621,39281.0,1,,0,1646703600,12621
12625,6967.0,475,6850.0,110,1646703600,12625
12627,5622.0,14,5082.0,11,1646703600,12627
12629,,0,3376.0,2,1646703600,12629
12631,1804.0,605,,0,1646703600,12631
12640,,0,1093.0,1600,1646703600,12640
12642,10750.0,2,,0,1646703600,12642
1265,69.0,1,,0,1646703600,1265
1267,254.0,1,124.0,1,1646703600,1267
1269,335.0,1,,0,1646703600,1269
12695,11381.0,1663,11378.0,2092,1646703600,12695
12697,,0,8661.0,3,1646703600,12697
12699,,0,5467.0,2,1646703600,12699
12701,2946.0,1,2727.0,4,1646703600,12701
1271,9997.0,1,1900.0,2,1646703600,1271
1273,371.0,80,333.0,30,1646703600,1273
1275,19063.0,4,18500.0,34,1646703600,1275
12759,,0,1777151.0,1,1646703600,12759
12769,,0,1943893.0,2,1646703600,12769
12775,1818.0,21,1682.0,1,1646703600,12775
12782,,0,6737.0,4,1646703600,12782
12783,,0,91437.0,2,1646703600,12783
12786,139273.0,2,129072.0,1,1646703600,12786
12800,1279259.0,2,1145332.0,2,1646703600,12800
12821,,0,99000000.0,2,1646703600,12821
12829,74102.0,1,70000.0,1,1646703600,12829
12831,819401.0,1,788564.0,1,1646703600,12831
12863,787531.0,2,777629.0,3,1646703600,12863
1287,974.0,3,744.0,1,1646703600,1287
12871,16712.0,1,,0,1646703600,12871
12873,2033130.0,2,,0,1646703600,12873
12875,981582.0,1,,0,1646703600,12875
12877,4099000.0,7,4029467.0,1,1646703600,12877
12881,4750000.0,1,,0,1646703600,12881
1289,,0,12026.0,4,1646703600,1289
12900,2822490.0,2,2776323.0,3,1646703600,12900
12902,10395914.0,2,10225000.0,4,1646703600,12902
12907,,0,2333.0,2,1646703600,12907
12913,11359.0,74,11240.0,45,1646703600,12913
12917,,0,5010.0,1,1646703600,12917
12919,,0,2669.0,181,1646703600,12919
