,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10000,5100.0,1,,0,1646701500,10000
10006,9.0,2,,0,1646701500,10006
10008,54.0,453,,0,1646701500,10008
10010,15.0,1,,0,1646701500,10010
10033,842.0,2,,0,1646701500,10033
10034,841.0,21476,835.0,395,1646701500,10034
1007,204.0,1,200.0,4,1646701500,1007
101,,0,843.0,3,1646701500,101
10103,,0,1250.0,1,1646701500,10103
1011,61.0,1,,0,1646701500,1011
1013,204.0,7,110.0,2,1646701500,1013
10143,2.0,1000,,0,1646701500,10143
10148,601.0,1,,0,1646701500,10148
1015,49.0,1,,0,1646701500,1015
1017,728.0,2,,0,1646701500,1017
1019,650.0,1,564.0,10,1646701500,1019
10286,38665.0,2,,0,1646701500,10286
103,,0,2500.0,53,1646701500,103
10316,,0,19861.0,2,1646701500,10316
10327,,0,80.0,8,1646701500,10327
1033,3818.0,1,4812.0,2,1646701500,1033
10350,,0,19650500.0,1,1646701500,10350
10364,14918.0,1,,0,1646701500,10364
10372,857415.0,1,833361.0,1,1646701500,10372
10376,,0,17643.0,4,1646701500,10376
10378,,0,276162.0,2,1646701500,10378
10380,,0,572925.0,2,1646701500,10380
10382,,0,65699.0,1,1646701500,10382
10384,96799.0,1,71002.0,1,1646701500,10384
10386,437964.0,1,424056.0,2,1646701500,10386
10388,,0,790000.0,1,1646701500,10388
10390,83331.0,2,,0,1646701500,10390
1040,,0,3078.0,1,1646701500,1040
10456,31107.0,2,,0,1646701500,10456
10458,,0,300000.0,1,1646701500,10458
10460,248457.0,1,,0,1646701500,10460
10476,6646.0,200,6606.0,122,1646701500,10476
10496,5000.0,1,,0,1646701500,10496
105,1716.0,400,1673.0,90,1646701500,105
1059,87.0,1,25.0,3,1646701500,1059
1061,,0,35.0,12,1646701500,1061
1063,18.0,1,,0,1646701500,1063
1065,1447.0,2,1322.0,17,1646701500,1065
1067,95.0,1,95.0,1,1646701500,1067
107,,0,1848.0,61,1646701500,107
1071,1360.0,2,1332.0,24,1646701500,1071
1073,,0,3481.0,36,1646701500,1073
1075,,0,345.0,3,1646701500,1075
1077,1768.0,1,1600.0,21,1646701500,1077
1079,37802.0,11,37611.0,243,1646701500,1079
10810,513.0,1,,0,1646701500,10810
10828,52480.0,12,51389.0,86,1646701500,10828
1083,,0,388.0,1,1646701500,1083
10891,2614.0,11,,0,1646701500,10891
109,,0,1081.0,53149,1646701500,109
1091,,0,3666.0,2,1646701500,1091
10925,27361.0,40,26859.0,21,1646701500,10925
1093,,0,37874.0,43,1646701500,1093
10937,,0,10524.0,25,1646701500,10937
1095,8.0,122,,0,1646701500,1095
1097,987.0,1,545.0,1,1646701500,1097
1099,2222.0,1,2105.0,1,1646701500,1099
10999,,0,400.0,2,1646701500,10999
1101,190.0,2,,0,1646701500,1101
11037,118000.0,3,,0,1646701500,11037
1105,300.0,1,,0,1646701500,1105
11061,,0,3303.0,2,1646701500,11061
11065,749.0,1,,0,1646701500,11065
11069,,0,230.0,2500,1646701500,11069
11072,,0,490.0,1,1646701500,11072
11085,1218.0,459,1218.0,459,1646701500,11085
11090,2273.0,1,,0,1646701500,11090
11105,12650.0,1,,0,1646701500,11105
1111,,0,3014.0,4,1646701500,1111
11113,,0,12353.0,7,1646701500,11113
11115,12048.0,494,11782.0,2,1646701500,11115
11126,,0,12221.0,5,1646701500,11126
11128,1959000.0,2,1920814.0,2,1646701500,11128
1113,29446.0,3,29446.0,221,1646701500,1113
11133,1953202.0,2,1908430.0,1,1646701500,11133
1115,80.0,1,41.0,1,1646701500,1115
1117,,0,26.0,1,1646701500,1117
1119,837.0,491,795.0,4,1646701500,1119
11200,,0,50806.0,1,1646701500,11200
1121,2775.0,127,2740.0,5,1646701500,1121
11212,1298.0,331,1284.0,1491,1646701500,11212
1123,,0,9550.0,17,1646701500,1123
11230,1934.0,5400,1934.0,641,1646701500,11230
11232,2255.0,1,2213.0,1549,1646701500,11232
11237,,0,1205.0,573,1646701500,11237
11238,,0,1986.0,19,1646701500,11238
11242,,0,3227.0,28,1646701500,11242
11244,1799.0,8,1799.0,4,1646701500,11244
11246,,0,2271.0,8,1646701500,11246
11248,4366.0,225,4273.0,1586,1646701500,11248
11250,,0,4766.0,571,1646701500,11250
11252,22000.0,95,21623.0,222,1646701500,11252
11254,39917.0,11,39100.0,27,1646701500,11254
11256,343571.0,7,339500.0,18,1646701500,11256
11260,790.0,630,768.0,136,1646701500,11260
1127,39329.0,85,38387.0,328,1646701500,1127
11284,,0,3650651.0,1,1646701500,11284
1129,21.0,3,46.0,8,1646701500,1129
113,347.0,40,,0,1646701500,113
1131,17.0,2,15.0,1,1646701500,1131
11324,,0,101.0,15,1646701500,11324
11326,264.0,9,,0,1646701500,11326
1133,,0,432.0,1,1646701500,1133
1135,4300.0,130,4239.0,1,1646701500,1135
11377,11933.0,10,11938.0,17,1646701500,11377
1139,600.0,2,500.0,1,1646701500,1139
1141,130.0,125,59.0,4,1646701500,1141
1145,899.0,1,,0,1646701500,1145
1147,11041.0,30,11050.0,438,1646701500,1147
11471,,0,3.0,1,1646701500,11471
11485,,0,738.0,2,1646701500,11485
1149,61500.0,1,58912.0,30,1646701500,1149
1153,,0,60.0,31,1646701500,1153
1155,,0,122.0,2,1646701500,1155
1157,,0,132.0,3,1646701500,1157
1159,799.0,1,702.0,2,1646701500,1159
1161,,0,1788.0,6,1646701500,1161
1163,20483.0,23,20494.0,387,1646701500,1163
1165,666.0,1,,0,1646701500,1165
1167,60.0,1,60.0,1,1646701500,1167
1169,36.0,4,35.0,6,1646701500,1169
117,,0,148.0,3,1646701500,117
1173,16.0,1,,0,1646701500,1173
11785,35000000.0,1,34613683.0,1,1646701500,11785
11798,490923.0,1,,0,1646701500,11798
11802,12329448.0,10,12245243.0,7,1646701500,11802
11804,14054374.0,5,13847042.0,3,1646701500,11804
11806,26354645.0,1,26000000.0,2,1646701500,11806
11808,,0,4404027.0,1,1646701500,11808
1181,,0,795.0,4,1646701500,1181
11816,,0,3750000.0,1,1646701500,11816
11820,,0,152000.0,2,1646701500,11820
11822,,0,157001.0,4,1646701500,11822
11824,12559682.0,1,12495490.0,1,1646701500,11824
11826,,0,9112239.0,1,1646701500,11826
11828,40000000.0,1,39383844.0,1,1646701500,11828
1183,,0,2074.0,2,1646701500,1183
11830,36032057.0,4,35394167.0,1,1646701500,11830
11832,25500000.0,1,25253778.0,4,1646701500,11832
11834,21820000.0,5,21756759.0,2,1646701500,11834
11836,275000.0,1,,0,1646701500,11836
11838,311129.0,1,302835.0,1,1646701500,11838
11840,169475.0,8,166989.0,28,1646701500,11840
1185,,0,22464.0,216,1646701500,1185
1187,,0,299200.0,2,1646701500,1187
11875,59.0,20992,58.0,2794,1646701500,11875
11889,12899888.0,2,12655716.0,1,1646701500,11889
1189,,0,90.0,1,1646701500,1189
11905,707159.0,2,,0,1646701500,11905
11908,,0,49300.0,3,1646701500,11908
1191,22.0,1,21.0,1,1646701500,1191
11920,4875530.0,2,4817511.0,2,1646701500,11920
11924,2750000.0,1,2481380.0,1,1646701500,11924
11926,3107869.0,3,2972030.0,1,1646701500,11926
1193,420.0,1,,0,1646701500,1193
11936,1666.0,400,,0,1646701500,11936
11943,,0,3373.0,8,1646701500,11943
11951,136.0,101,,0,1646701500,11951
11959,2141.0,7038,,0,1646701500,11959
11968,12860.0,59,,0,1646701500,11968
1197,,0,1055.0,10,1646701500,1197
11972,12615.0,9,12524.0,2,1646701500,11972
11978,12999.0,216,12642.0,71,1646701500,11978
11980,13898.0,361,13501.0,81,1646701500,11980
1199,,0,2887.0,3,1646701500,1199
11992,,0,1332.0,10,1646701500,11992
11998,2440896.0,2,2373028.0,1,1646701500,11998
12000,2509000.0,2,2464436.0,1,1646701500,12000
12002,437746.0,12,433118.0,37,1646701500,12002
12004,889255.0,2,876516.0,1,1646701500,12004
1201,31931.0,87,31889.0,342,1646701500,1201
1203,,0,100.0,4,1646701500,1203
1209,36.0,5,,0,1646701500,1209
1211,261.0,1,,0,1646701500,1211
1213,4468.0,101,4398.0,127,1646701500,1213
1215,17281.0,11,17183.0,161,1646701500,1215
12197,15000.0,1,,0,1646701500,12197
12203,,0,28000.0,1,1646701500,12203
12269,7598.0,1,,0,1646701500,12269
12271,27400.0,2,27708.0,3,1646701500,12271
123,,0,2.0,2,1646701500,123
12307,3000.0,1,,0,1646701500,12307
12315,12500.0,1,,0,1646701500,12315
12331,6336.0,1,,0,1646701500,12331
12335,327988.0,1,,0,1646701500,12335
12339,1326.0,1,,0,1646701500,12339
12357,,0,150000.0,1,1646701500,12357
1237,338.0,2,294.0,1,1646701500,1237
12381,37569.0,2,,0,1646701500,12381
12383,293121.0,1,,0,1646701500,12383
12399,,0,754412.0,1,1646701500,12399
12402,13479.0,4,,0,1646701500,12402
12403,15594.0,11,15301.0,6,1646701500,12403
12404,707.0,10,651.0,1,1646701500,12404
12405,4712.0,64,,0,1646701500,12405
12406,25358.0,1,,0,1646701500,12406
12407,550.0,1,,0,1646701500,12407
12409,12161.0,2,,0,1646701500,12409
12410,5622.0,6,,0,1646701500,12410
12411,1068.0,1,,0,1646701500,12411
1243,268.0,1,,0,1646701500,1243
12455,187543.0,1,,0,1646701500,12455
1247,,0,12832.0,38,1646701500,1247
12488,,0,34000.0,2,1646701500,12488
1249,,0,36800.0,2,1646701500,1249
12490,,0,62261.0,2,1646701500,12490
12492,286068.0,1,261111.0,1,1646701500,12492
12498,,0,87000.0,2,1646701500,12498
12500,309444.0,2,,0,1646701500,12500
12508,532977.0,1,,0,1646701500,12508
12510,,0,760000.0,1,1646701500,12510
12526,,0,857538.0,1,1646701500,12526
12598,,0,1372329.0,1,1646701500,12598
12614,1493.0,4,,0,1646701500,12614
12617,,0,26248.0,1,1646701500,12617
12618,32000.0,1,,0,1646701500,12618
12620,,0,22695.0,1,1646701500,12620
12625,6971.0,1207,6897.0,605,1646701500,12625
12627,,0,5082.0,1,1646701500,12627
12629,,0,3376.0,11,1646701500,12629
12631,1717.0,2,,0,1646701500,12631
12633,,0,3628.0,1,1646701500,12633
12640,1118.0,11000,1073.0,5600,1646701500,12640
12642,10655.0,13,10655.0,1,1646701500,12642
1265,69.0,1,,0,1646701500,1265
1267,180.0,2,124.0,3,1646701500,1267
12695,11570.0,1022,11412.0,98,1646701500,12695
12699,,0,5467.0,4,1646701500,12699
127,,0,58.0,1,1646701500,127
12701,2946.0,50,2727.0,5,1646701500,12701
1271,,0,1920.0,5,1646701500,1271
1273,372.0,61,,0,1646701500,1273
1275,18776.0,28,18757.0,39,1646701500,1275
1277,38.0,2,,0,1646701500,1277
12775,1818.0,131,1682.0,10,1646701500,12775
12778,1307.0,22,1252.0,50,1646701500,12778
12781,,0,866.0,1,1646701500,12781
12783,,0,91145.0,2,1646701500,12783
12786,142844.0,6,129072.0,1,1646701500,12786
12789,246223.0,1,,0,1646701500,12789
12800,1279259.0,2,,0,1646701500,12800
12819,,0,880511000.0,1,1646701500,12819
12821,,0,98046000.0,1,1646701500,12821
12829,74102.0,3,,0,1646701500,12829
12831,841776.0,3,,0,1646701500,12831
12851,35800.0,3,,0,1646701500,12851
12863,787529.0,2,,0,1646701500,12863
12869,9751.0,2,,0,1646701500,12869
12871,17537.0,1,,0,1646701500,12871
12873,2006582.0,1,,0,1646701500,12873
12875,992510.0,1,,0,1646701500,12875
12877,4085229.0,20,4039375.0,1,1646701500,12877
12881,4986978.0,1,,0,1646701500,12881
1289,12026.0,1,12026.0,1,1646701500,1289
12900,,0,2722307.0,3,1646701500,12900
12902,10479666.0,2,,0,1646701500,12902
12905,3400.0,10,,0,1646701500,12905
12913,11359.0,313,11323.0,46,1646701500,12913
12917,,0,5004.0,20,1646701500,12917
12919,,0,2669.0,54,1646701500,12919
12924,2692214.0,4,2636680.0,5,1646701500,12924
12929,2735208.0,4,2694304.0,1,1646701500,12929
1293,,0,80.0,14,1646701500,1293
12934,137.0,43052,134.0,41898,1646701500,12934
12938,20617.0,62,,0,1646701500,12938
1295,195.0,127,,0,1646701500,1295
12972,500.0,1,,0,1646701500,12972
12990,7000.0,1,,0,1646701500,12990
1301,,0,1585.0,5,1646701500,1301
13016,,0,20222.0,1,1646701500,13016
13024,131729.0,1,,0,1646701500,13024
1303,18499.0,1,18522.0,147,1646701500,1303
1305,59036.0,27,58729.0,109,1646701500,1305
13054,195000.0,1,156265.0,1,1646701500,13054
1311,,0,116.0,1,1646701500,1311
1315,1299.0,1,1218.0,19,1646701500,1315
13151,235975.0,4,246530.0,7,1646701500,13151
1317,,0,3509.0,2,1646701500,1317
13173,22516.0,10,,0,1646701500,13173
1319,37905.0,1,37796.0,48,1646701500,1319
13190,5800000.0,1,5282889.0,54,1646701500,13190
1321,,0,80.0,2,1646701500,1321
1323,110.0,2,80.0,2,1646701500,1323
13233,,0,4580000.0,1,1646701500,13233
13235,2722222.0,3,2686519.0,1,1646701500,13235
13237,40972061.0,1,40463339.0,2,1646701500,13237
13239,27092374.0,4,26869456.0,12,1646701500,13239
1325,,0,85.0,3,1646701500,1325
13256,,0,125000.0,1,1646701500,13256
13265,,0,2965003.0,1,1646701500,13265
13271,,0,3041314.0,1,1646701500,13271
1329,355.0,1,,0,1646701500,1329
1331,,0,1300.0,3,1646701500,1331
1333,15102.0,1,15000.0,27,1646701500,1333
13385,5000.0,1,,0,1646701500,13385
13387,3450.0,2,,0,1646701500,13387
13389,8000.0,4,,0,1646701500,13389
1339,227.0,1,140.0,3,1646701500,1339
13391,24.0,10390,22.0,2552,1646701500,13391
1341,,0,887.0,1,1646701500,1341
13421,4.0,2263,5.0,4512,1646701500,13421
1343,,0,680.0,3,1646701500,1343
13431,,0,92.0,7857,1646701500,13431
13439,,0,1601.0,1286,1646701500,13439
13441,1836.0,4824,1816.0,111,1646701500,13441
13448,,0,92.0,3,1646701500,13448
1345,2800.0,2,2300.0,2,1646701500,1345
1347,24332.0,42,23627.0,147,1646701500,1347
13475,,0,800.0,22,1646701500,13475
13478,,0,1131.0,9,1646701500,13478
13484,,0,1669.0,15,1646701500,13484
13493,,0,1752.0,11,1646701500,13493
13496,,0,3020.0,45,1646701500,13496
13502,3961.0,5,3961.0,58,1646701500,13502
13508,,0,2730.0,720,1646701500,13508
1351,59.0,1,,0,1646701500,1351
13511,,0,4678.0,39,1646701500,13511
1353,43.0,6,42.0,2,1646701500,1353
1355,,0,91.0,4,1646701500,1355
1357,,0,480.0,5,1646701500,1357
13573,,0,678.0,3352,1646701500,13573
13576,36102734.0,6,35689000.0,4,1646701500,13576
1359,,0,7096.0,399,1646701500,1359
1361,683.0,1,624.0,1,1646701500,1361
1365,,0,168.0,116,1646701500,1365
13652,80044000.0,5,79120555.0,1,1646701500,13652
1369,,0,718.0,2,1646701500,1369
1371,,0,2169.0,18,1646701500,1371
1373,24418.0,20,24408.0,240,1646701500,1373
1377,119501.0,4,119054.0,12,1646701500,1377
1379,,0,42.0,1,1646701500,1379
1385,,0,1050.0,2,1646701500,1385
1387,1500.0,5,,0,1646701500,1387
139,9750.0,12,9665.0,1428,1646701500,139
1391,8106.0,4283,8095.0,5671,1646701500,1391
1393,,0,8830.0,72,1646701500,1393
1397,8901.0,2063,8901.0,564,1646701500,1397
1399,,0,9010.0,38,1646701500,1399
1401,25281.0,4,,0,1646701500,1401
1403,25086.0,1,24577.0,9,1646701500,1403
1405,25750.0,1,25100.0,75,1646701500,1405
1407,,0,25150.0,59,1646701500,1407
141,,0,6430.0,3,1646701500,141
1424,28.0,1,,0,1646701500,1424
1428,,0,146.0,6,1646701500,1428
143,,0,3210.0,3,1646701500,143
1432,,0,8176.0,19,1646701500,1432
1434,30998.0,1,29390.0,5,1646701500,1434
1436,11.0,10662,,0,1646701500,1436
1440,,0,541.0,517,1646701500,1440
1442,,0,5010.0,28,1646701500,1442
1444,566.0,1,,0,1646701500,1444
1446,,0,2150.0,4,1646701500,1446
1448,,0,6000.0,1,1646701500,1448
1452,237.0,1,,0,1646701500,1452
1462,574.0,1,516.0,1,1646701500,1462
1464,,0,27.0,7414,1646701500,1464
1470,1779.0,1,,0,1646701500,1470
1472,1025.0,2,925.0,2,1646701500,1472
1474,2500.0,1,,0,1646701500,1474
1476,1471.0,4,1469.0,1,1646701500,1476
1511,48.0,722,47.0,2,1646701500,1511
1513,931.0,868,922.0,9251,1646701500,1513
1515,191.0,6051,191.0,7193,1646701500,1515
1517,10.0,17799,9.0,9,1646701500,1517
1519,18.0,1023,17.0,587,1646701500,1519
1521,92.0,111,,0,1646701500,1521
1523,,0,101.0,10,1646701500,1523
1539,15.0,255,17.0,70,1646701500,1539
1540,150.0,22,141.0,1,1646701500,1540
1550,25.0,2,,0,1646701500,1550
1552,452.0,1,,0,1646701500,1552
1592,146.0,1,,0,1646701500,1592
1595,130.0,2,,0,1646701500,1595
1597,,0,193.0,1,1646701500,1597
1601,1873.0,2,1857.0,668,1646701500,1601
1603,930.0,3,915.0,257,1646701500,1603
