,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10,,0,175659.0,2,1646700600,10
10002,,0,2824.0,1,1646700600,10002
10006,9.0,3,8.0,4,1646700600,10006
10010,15.0,3,,0,1646700600,10010
10012,,0,86.0,10,1646700600,10012
10033,842.0,2,840.0,1,1646700600,10033
10034,840.0,9501,831.0,1,1646700600,10034
10037,2345.0,1,,0,1646700600,10037
10075,3532.0,4,,0,1646700600,10075
10085,,0,2396.0,1,1646700600,10085
10090,,0,97.0,7,1646700600,10090
101,850.0,1465,,0,1646700600,101
10125,,0,65.0,13,1646700600,10125
10127,1245.0,2,,0,1646700600,10127
1013,300.0,2,,0,1646700600,1013
10143,1.0,30000,,0,1646700600,10143
10144,1.0,378,,0,1646700600,10144
10145,5.0,843,,0,1646700600,10145
10146,,0,52.0,20,1646700600,10146
10148,,0,600.0,4,1646700600,10148
10150,3.0,3,3.0,2,1646700600,10150
10156,1771.0,1,,0,1646700600,10156
1017,,0,1000.0,1,1646700600,1017
1025,,0,104.0,2,1646700600,1025
1027,2000.0,1,,0,1646700600,1027
10284,4960.0,1,4869.0,1,1646700600,10284
1029,688.0,1,,0,1646700600,1029
103,,0,2500.0,1,1646700600,103
10322,69355.0,1,,0,1646700600,10322
10324,25317.0,1,,0,1646700600,10324
1033,3869.0,16,4473.0,7,1646700600,1033
10340,32924884.0,1,,0,1646700600,10340
10342,10588367.0,2,,0,1646700600,10342
1035,1416.0,14,900.0,9,1646700600,1035
10364,14918.0,5,,0,1646700600,10364
10368,,0,109541.0,1,1646700600,10368
10370,,0,650283.0,1,1646700600,10370
10372,861039.0,2,836827.0,1,1646700600,10372
10374,,0,81777.0,3,1646700600,10374
10380,,0,581000.0,1,1646700600,10380
10382,97000.0,1,,0,1646700600,10382
10384,,0,74245.0,2,1646700600,10384
10386,435940.0,2,423112.0,2,1646700600,10386
10388,802110.0,1,796991.0,3,1646700600,10388
10390,,0,83003.0,1,1646700600,10390
1044,2398.0,2,,0,1646700600,1044
10444,7691.0,1,,0,1646700600,10444
