,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10,,0,175658.0,2,1646692200,10
10008,,0,45.0,33,1646692200,10008
10029,6.0,1,,0,1646692200,10029
10034,837.0,5900,828.0,3801,1646692200,10034
1005,,0,102.0,4,1646692200,1005
10069,1400.0,1,,0,1646692200,10069
10083,,0,1693.0,1,1646692200,10083
10088,,0,9.0,126,1646692200,10088
10090,,0,97.0,10,1646692200,10090
101,882.0,94,879.0,8636,1646692200,101
10105,651.0,49,,0,1646692200,10105
1011,61.0,2,,0,1646692200,1011
1013,300.0,1,,0,1646692200,1013
10132,798.0,1,,0,1646692200,10132
10138,,0,425.0,14,1646692200,10138
10143,1.0,26,,0,1646692200,10143
10145,,0,6.0,2000,1646692200,10145
10147,,0,21.0,1,1646692200,10147
1017,,0,801.0,3,1646692200,1017
1029,,0,601.0,1,1646692200,1029
10292,,0,20500.0,1,1646692200,10292
103,,0,2507.0,1,1646692200,103
10326,102.0,100,90.0,5,1646692200,10326
1033,,0,5947.0,3,1646692200,1033
10330,,0,40877009.0,1,1646692200,10330
10332,,0,20450000.0,2,1646692200,10332
10334,,0,9355555.0,1,1646692200,10334
10338,85900000.0,2,,0,1646692200,10338
10340,33269999.0,1,,0,1646692200,10340
1035,,0,2509.0,4,1646692200,1035
10364,,0,13960.0,3,1646692200,10364
10370,,0,656549.0,1,1646692200,10370
10372,834368.0,1,,0,1646692200,10372
10374,107875.0,1,,0,1646692200,10374
10376,,0,18981.0,3,1646692200,10376
10378,300555.0,1,280683.0,1,1646692200,10378
1038,,0,2350.0,2,1646692200,1038
10380,,0,581067.0,1,1646692200,10380
10382,84771.0,1,,0,1646692200,10382
10384,96800.0,2,,0,1646692200,10384
10386,455222.0,1,430928.0,2,1646692200,10386
10388,799821.0,3,789464.0,2,1646692200,10388
10390,99890.0,1,,0,1646692200,10390
1040,,0,7214.0,5,1646692200,1040
10412,,0,33659.0,1,1646692200,10412
1042,,0,6623.0,5,1646692200,1042
10446,25935.0,1,,0,1646692200,10446
1046,,0,5000.0,5,1646692200,1046
10472,,0,2011.0,1,1646692200,10472
10476,6708.0,1085,6604.0,114,1646692200,10476
1048,,0,5912.0,6,1646692200,1048
10496,1490.0,2,1695.0,2,1646692200,10496
105,1717.0,1,1635.0,1,1646692200,105
1050,5506.0,5,5500.0,2,1646692200,1050
1053,,0,9893.0,1,1646692200,1053
1055,,0,5034.0,2,1646692200,1055
1057,,0,4490.0,1,1646692200,1057
1059,25.0,1,19.0,38,1646692200,1059
1061,,0,100.0,125,1646692200,1061
1063,,0,6.0,47,1646692200,1063
1065,1408.0,130,1388.0,6,1646692200,1065
107,1947.0,200,,0,1646692200,107
1071,1360.0,2,,0,1646692200,1071
1073,3481.0,1,3481.0,8,1646692200,1073
1075,363.0,2,,0,1646692200,1075
1077,1646.0,3,1396.0,3,1646692200,1077
1079,37801.0,38,37513.0,140,1646692200,1079
10828,52585.0,10,51281.0,3,1646692200,10828
1083,,0,394.0,1,1646692200,1083
1085,,0,1397.0,2,1646692200,1085
10891,2614.0,20,,0,1646692200,10891
10925,27603.0,116,26968.0,37,1646692200,10925
10927,,0,14001.0,1,1646692200,10927
1093,37919.0,5,37805.0,16,1646692200,1093
1095,10.0,1,,0,1646692200,1095
1097,,0,545.0,1,1646692200,1097
1099,,0,2181.0,65,1646692200,1099
1101,190.0,1,110.0,1,1646692200,1101
1103,,0,196.0,1,1646692200,1103
11037,,0,123911.0,2,1646692200,11037
11069,,0,215.0,648,1646692200,11069
11074,,0,560.0,5,1646692200,11074
11079,,0,952.0,2,1646692200,11079
11085,,0,1246.0,568,1646692200,11085
1109,999.0,1,,0,1646692200,1109
11105,12650.0,1,,0,1646692200,11105
1111,,0,3520.0,19,1646692200,1111
11113,,0,12353.0,18,1646692200,11113
11115,,0,11820.0,2,1646692200,11115
11118,12363.0,2,12090.0,1,1646692200,11118
11126,12350.0,12,12222.0,10,1646692200,11126
11128,1926274.0,1,,0,1646692200,11128
1113,29793.0,71,29466.0,43,1646692200,1113
11133,2048571.0,2,1963146.0,2,1646692200,11133
1119,,0,811.0,1,1646692200,1119
11200,,0,50804.0,1,1646692200,11200
1121,2723.0,34,,0,1646692200,1121
11212,1351.0,2100,1330.0,1756,1646692200,11212
