,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10,,0,175658.0,2,1646693400,10
10006,,0,8.0,10,1646693400,10006
10008,47.0,8,45.0,321,1646693400,10008
10010,14.0,2,11.0,3,1646693400,10010
10012,241.0,3,173.0,23,1646693400,10012
10029,6.0,1,3.0,5,1646693400,10029
10031,,0,15.0,4,1646693400,10031
10033,801.0,921,884.0,1,1646693400,10033
10034,820.0,1090,818.0,511,1646693400,10034
10039,9498.0,1,,0,1646693400,10039
1005,150.0,2,,0,1646693400,1005
1007,204.0,2,,0,1646693400,1007
10071,,0,3550.0,1,1646693400,10071
10077,13.0,1,,0,1646693400,10077
10083,,0,1693.0,24,1646693400,10083
10087,6.0,10,6.0,3000,1646693400,10087
10089,,0,83.0,8,1646693400,10089
10091,,0,13.0,1187,1646693400,10091
101,882.0,120,882.0,120,1646693400,101
1011,61.0,1,,0,1646693400,1011
1013,110.0,3,,0,1646693400,1013
10136,95.0,5,90.0,61,1646693400,10136
10138,,0,425.0,50,1646693400,10138
10148,,0,600.0,2,1646693400,10148
1017,,0,600.0,10,1646693400,1017
1019,650.0,1,564.0,2,1646693400,1019
10284,,0,5002.0,2,1646693400,10284
10286,,0,37500.0,1,1646693400,10286
10290,,0,22107.0,1,1646693400,10290
10294,22844.0,1,,0,1646693400,10294
10300,,0,3016.0,2,1646693400,10300
10302,,0,3806.0,1,1646693400,10302
1033,6000.0,1,4440.0,1,1646693400,1033
10346,,0,65201000.0,4,1646693400,10346
10348,,0,89089003.0,3,1646693400,10348
1035,2888.0,2,2169.0,2,1646693400,1035
10350,,0,19448632.0,3,1646693400,10350
10364,,0,13960.0,1,1646693400,10364
10370,654659.0,1,,0,1646693400,10370
10372,,0,822003.0,1,1646693400,10372
10378,,0,274045.0,1,1646693400,10378
10380,,0,584438.0,1,1646693400,10380
10384,96800.0,1,,0,1646693400,10384
10386,444926.0,3,432878.0,4,1646693400,10386
