,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10,178285.0,1,,0,1647032700,10
10002,3431.0,1,,0,1647032700,10002
10006,18.0,274,,0,1647032700,10006
10008,52.0,13,45.0,62,1647032700,10008
10010,250.0,3,,0,1647032700,10010
10012,83.0,3,,0,1647032700,10012
10029,19.0,43,,0,1647032700,10029
10034,980.0,250,,0,1647032700,10034
1005,1.0,1,,0,1647032700,1005
10075,6000.0,1,4051.0,31,1647032700,10075
10083,1713.0,2,,0,1647032700,10083
10087,,0,5.0,5960,1647032700,10087
10089,,0,89.0,7,1647032700,10089
10091,,0,13.0,6,1647032700,10091
101,877.0,326,852.0,163,1647032700,101
10113,1000.0,1,,0,1647032700,10113
10127,1188.0,2,,0,1647032700,10127
10129,24.0,1,24.0,1,1647032700,10129
1013,1.0,1,,0,1647032700,1013
10132,675.0,1,,0,1647032700,10132
10136,90.0,14,,0,1647032700,10136
10138,,0,434.0,1,1647032700,10138
10144,1.0,28555,,0,1647032700,10144
10145,5.0,353,5.0,1476,1647032700,10145
10146,,0,58.0,6,1647032700,10146
10147,7.0,2,,0,1647032700,10147
10149,,0,302.0,21,1647032700,10149
1015,20.0,1,,0,1647032700,1015
10156,,0,13395.0,2,1647032700,10156
1017,,0,404.0,2,1647032700,1017
1019,427.0,2,,0,1647032700,1019
1027,,0,756.0,2,1647032700,1027
10284,,0,5002.0,1,1647032700,10284
1029,,0,778.0,1,1647032700,1029
103,2722.0,7,,0,1647032700,103
1031,,0,1103.0,1,1647032700,1031
10326,,0,90.0,8,1647032700,10326
1033,4119.0,6,3700.0,1,1647032700,1033
1035,1484.0,4,1193.0,5,1647032700,1035
10364,,0,16962.0,2,1647032700,10364
10370,653247.0,1,,0,1647032700,10370
10372,840000.0,2,,0,1647032700,10372
10374,,0,70000.0,1,1647032700,10374
10378,232502.0,1,,0,1647032700,10378
10380,572773.0,1,,0,1647032700,10380
10382,,0,88074.0,1,1647032700,10382
10384,76985.0,2,76005.0,1,1647032700,10384
10386,484037.0,2,484037.0,1,1647032700,10386
10388,781253.0,3,,0,1647032700,10388
10394,,0,4305000.0,1,1647032700,10394
1044,,0,2111.0,2,1647032700,1044
10440,5135.0,1,,0,1647032700,10440
10458,,0,316731.0,2,1647032700,10458
1046,,0,5255.0,2,1647032700,1046
10474,5741.0,1,,0,1647032700,10474
10476,,0,6675.0,380,1647032700,10476
10496,,0,1822.0,5,1647032700,10496
105,1707.0,1600,1700.0,22,1647032700,105
1050,,0,6702.0,2,1647032700,1050
10564,54100.0,1,,0,1647032700,10564
1057,,0,3300.0,1,1647032700,1057
1059,79.0,1,45.0,9,1647032700,1059
1061,85.0,11,,0,1647032700,1061
1063,6.0,10,,0,1647032700,1063
1065,1248.0,2,1050.0,2,1647032700,1065
1067,,0,95.0,1,1647032700,1067
1069,499.0,2,400.0,2,1647032700,1069
107,2005.0,7501,,0,1647032700,107
1071,1283.0,4,,0,1647032700,1071
1073,3504.0,2,3496.0,21,1647032700,1073
1077,1924.0,2,1698.0,1,1647032700,1077
1079,38137.0,14,37800.0,164,1647032700,1079
10828,54709.0,15,52494.0,6,1647032700,10828
1085,1273.0,1,,0,1647032700,1085
10891,,0,3458.0,2,1647032700,10891
109,,0,1101.0,1,1647032700,109
10925,34332.0,25,33250.0,21,1647032700,10925
1093,37900.0,1,37802.0,25,1647032700,1093
10937,,0,11500.0,10,1647032700,10937
1095,6.0,3,,0,1647032700,1095
1097,900.0,11,602.0,3,1647032700,1097
10981,,0,1333.0,1,1647032700,10981
1099,2124.0,4,2100.0,7,1647032700,1099
1101,80.0,3,60.0,2,1647032700,1101
1103,200.0,1,,0,1647032700,1103
1105,300.0,1,,0,1647032700,1105
11069,235.0,500,,0,1647032700,11069
11072,,0,567.0,138,1647032700,11072
1109,,0,1075.0,2,1647032700,1109
11090,,0,2423.0,1,1647032700,11090
11092,2100.0,645,2090.0,8,1647032700,11092
11105,12557.0,1,12301.0,1,1647032700,11105
1111,,0,2749.0,8,1647032700,1111
11113,,0,12380.0,21,1647032700,11113
11115,,0,12000.0,1,1647032700,11115
11118,12751.0,2,,0,1647032700,11118
11126,12393.0,10,12300.0,7,1647032700,11126
1113,,0,29547.0,81,1647032700,1113
11133,,0,1934148.0,3,1647032700,11133
1119,,0,888.0,199,1647032700,1119
11200,59945.0,1,,0,1647032700,11200
1121,2874.0,1,,0,1647032700,1121
11212,1265.0,470,1244.0,3444,1647032700,11212
11229,,0,1093.0,1,1647032700,11229
1123,,0,9515.0,18,1647032700,1123
11230,1926.0,510,1917.0,2501,1647032700,11230
11232,2123.0,2,2100.0,518,1647032700,11232
11235,721302.0,2,711502.0,2,1647032700,11235
11237,,0,1352.0,2195,1647032700,11237
11240,,0,2508.0,2,1647032700,11240
11242,3680.0,1001,3609.0,464,1647032700,11242
11244,,0,2030.0,3,1647032700,11244
11246,,0,2900.0,12,1647032700,11246
11248,4165.0,874,4150.0,1059,1647032700,11248
1125,3105.0,2,,0,1647032700,1125
11252,,0,22100.0,108,1647032700,11252
11254,41300.0,9,40858.0,10,1647032700,11254
11256,,0,345000.0,1,1647032700,11256
11260,869.0,6,826.0,3057,1647032700,11260
1127,38875.0,46,38361.0,236,1647032700,1127
11284,3806067.0,3,3692185.0,3,1647032700,11284
11286,,0,3667000.0,2,1647032700,11286
1129,97.0,2,,0,1647032700,1129
113,410.0,80,,0,1647032700,113
1131,25.0,1,16.0,26,1647032700,1131
11326,,0,238.0,43,1647032700,11326
1133,400.0,10,,0,1647032700,1133
11334,,0,35.0,34,1647032700,11334
1135,4250.0,2,4233.0,3,1647032700,1135
11367,15.0,1,,0,1647032700,11367
11373,,0,265.0,1,1647032700,11373
1139,200.0,2,200.0,1,1647032700,1139
1141,26.0,1,,0,1647032700,1141
1147,10987.0,16,10987.0,79,1647032700,1147
1149,58843.0,1,58869.0,7,1647032700,1149
115,290.0,100,237.0,211,1647032700,115
1155,120.0,1,,0,1647032700,1155
1157,137.0,3,,0,1647032700,1157
1161,1889.0,2,1822.0,11,1647032700,1161
1163,20512.0,14,20536.0,153,1647032700,1163
1165,666.0,1,489.0,4,1647032700,1165
1167,12.0,2,5.0,21,1647032700,1167
1169,41.0,117,38.0,3,1647032700,1169
117,,0,163.0,10,1647032700,117
1171,94.0,1,,0,1647032700,1171
1173,200.0,1,,0,1647032700,1173
1177,300.0,1,,0,1647032700,1177
11785,35204997.0,6,34787604.0,10,1647032700,11785
11787,,0,60500.0,1,1647032700,11787
11789,150000.0,1,117888.0,1,1647032700,11789
11798,489997.0,2,,0,1647032700,11798
11802,12800000.0,1,12520791.0,7,1647032700,11802
11804,13825011.0,6,13692081.0,12,1647032700,11804
11806,,0,25268380.0,2,1647032700,11806
11808,,0,5441219.0,3,1647032700,11808
11822,,0,156001.0,1,1647032700,11822
11824,12688795.0,2,12520551.0,3,1647032700,11824
11826,8772808.0,3,,0,1647032700,11826
11828,40499999.0,1,39934085.0,3,1647032700,11828
1183,,0,1850.0,30,1647032700,1183
11830,,0,35657249.0,3,1647032700,11830
11832,25400000.0,3,25371778.0,5,1647032700,11832
11834,21521429.0,7,21180148.0,6,1647032700,11834
11838,298910.0,2,,0,1647032700,11838
11840,176740.0,17,172510.0,4,1647032700,11840
1185,22492.0,1,22199.0,86,1647032700,1185
11875,60.0,13100,59.0,2209,1647032700,11875
11889,13000000.0,1,12925497.0,1,1647032700,11889
11902,40107.0,1,,0,1647032700,11902
11908,43915.0,2,,0,1647032700,11908
11920,4953821.0,2,4869100.0,3,1647032700,11920
11924,2655032.0,3,,0,1647032700,11924
11926,,0,2901202.0,2,1647032700,11926
1193,,0,245.0,1,1647032700,1193
11933,,0,98888.0,1,1647032700,11933
11936,1441.0,15,1440.0,12,1647032700,11936
11940,3.0,7827,,0,1647032700,11940
11943,3481.0,2982,,0,1647032700,11943
11951,,0,149.0,20,1647032700,11951
11957,40.0,108,,0,1647032700,11957
11959,2448.0,8851,2420.0,953,1647032700,11959
11968,12796.0,33,,0,1647032700,11968
1197,1028.0,1,1028.0,1,1647032700,1197
11972,12907.0,13,12020.0,8,1647032700,11972
11978,12646.0,492,12582.0,43,1647032700,11978
11980,13349.0,309,13280.0,7,1647032700,11980
1199,,0,2906.0,10,1647032700,1199
11992,,0,1336.0,20,1647032700,11992
12,191822.0,3,,0,1647032700,12
12000,2257326.0,1,,0,1647032700,12000
12002,433051.0,2,,0,1647032700,12002
12004,809998.0,1,783000.0,2,1647032700,12004
1201,32082.0,5,31974.0,127,1647032700,1201
1203,,0,90.0,17,1647032700,1203
1207,13.0,1,,0,1647032700,1207
1211,,0,266.0,2,1647032700,1211
1213,,0,4398.0,35,1647032700,1213
1215,,0,17108.0,71,1647032700,1215
12193,109950.0,1,,0,1647032700,12193
12195,94950.0,1,80000.0,1,1647032700,12195
12197,,0,16878.0,4,1647032700,12197
12201,3362.0,1,,0,1647032700,12201
12203,25838.0,1,,0,1647032700,12203
12213,48271.0,1,,0,1647032700,12213
12241,,0,213500.0,1,1647032700,12241
12255,,0,103171.0,1,1647032700,12255
12261,,0,20005.0,4,1647032700,12261
12273,58394.0,1,55000.0,1,1647032700,12273
12287,,0,2921.0,1,1647032700,12287
12297,8750.0,1,4741.0,1,1647032700,12297
12311,,0,3000.0,1,1647032700,12311
12363,5800.0,1,,0,1647032700,12363
1237,285.0,2,,0,1647032700,1237
12377,,0,2001.0,1,1647032700,12377
12383,,0,286366.0,1,1647032700,12383
12387,60000.0,1,42001.0,1,1647032700,12387
1239,950.0,1,501.0,5,1647032700,1239
12402,12686.0,7,,0,1647032700,12402
12403,14170.0,12,,0,1647032700,12403
12404,700.0,12,615.0,11,1647032700,12404
12405,4232.0,63,,0,1647032700,12405
12406,,0,24720.0,29,1647032700,12406
12407,500.0,1,438.0,9,1647032700,12407
12408,2309.0,50,2084.0,12,1647032700,12408
12409,14420.0,1,13129.0,8,1647032700,12409
12410,5543.0,20,5246.0,13,1647032700,12410
12411,761.0,2,750.0,36,1647032700,12411
12439,,0,27888.0,1,1647032700,12439
12447,,0,12748.0,1,1647032700,12447
1245,,0,886.0,2,1647032700,1245
12460,,0,46162.0,1,1647032700,12460
12466,,0,32606.0,1,1647032700,12466
12468,,0,50101.0,1,1647032700,12468
1247,,0,12602.0,1,1647032700,1247
12478,,0,33834.0,1,1647032700,12478
12480,,0,58891.0,3,1647032700,12480
12482,40152.0,2,,0,1647032700,12482
12486,33800.0,1,,0,1647032700,12486
12488,34381.0,1,,0,1647032700,12488
1249,,0,38323.0,1,1647032700,1249
12492,254319.0,2,,0,1647032700,12492
12496,95394.0,1,,0,1647032700,12496
12498,,0,75180.0,1,1647032700,12498
12502,,0,576555.0,1,1647032700,12502
12506,117999.0,1,,0,1647032700,12506
12508,524783.0,3,,0,1647032700,12508
12510,765709.0,4,,0,1647032700,12510
12524,,0,26000.0,1,1647032700,12524
12534,14154.0,1,,0,1647032700,12534
12536,37288.0,1,,0,1647032700,12536
12596,,0,5425000.0,1,1647032700,12596
12598,1495000.0,2,1450000.0,1,1647032700,12598
12614,,0,1412.0,2,1647032700,12614
12616,,0,3000.0,1,1647032700,12616
12617,25569.0,2,,0,1647032700,12617
12618,30562.0,2,26204.0,1,1647032700,12618
12619,75000.0,1,37527.0,1,1647032700,12619
12620,37500.0,1,27553.0,1,1647032700,12620
12621,31748.0,2,,0,1647032700,12621
12622,22800.0,4,17803.0,2,1647032700,12622
12623,29500.0,3,,0,1647032700,12623
12624,33546.0,2,,0,1647032700,12624
12625,6861.0,721,6727.0,136,1647032700,12625
12627,,0,5026.0,33,1647032700,12627
12629,,0,3124.0,17,1647032700,12629
12631,1764.0,400,1630.0,58,1647032700,12631
12640,1133.0,200,1103.0,600,1647032700,12640
12642,10499.0,5,10042.0,11,1647032700,12642
1265,,0,60.0,52,1647032700,1265
1267,118.0,3,,0,1647032700,1267
1269,549.0,1,304.0,2,1647032700,1269
12695,11746.0,1198,11694.0,30,1647032700,12695
12697,,0,8935.0,16,1647032700,12697
12701,,0,3200.0,2,1647032700,12701
1271,1719.0,2,,0,1647032700,1271
1273,540.0,1,457.0,151,1647032700,1273
1275,19000.0,2,18584.0,26,1647032700,1275
12776,,0,1331.0,175,1647032700,12776
12777,,0,1530.0,7,1647032700,12777
12778,1192.0,6,,0,1647032700,12778
12779,1159.0,2,,0,1647032700,12779
12780,9000.0,1,2085.0,4,1647032700,12780
12781,,0,853.0,2,1647032700,12781
12782,,0,1591.0,3,1647032700,12782
12783,87876.0,2,,0,1647032700,12783
12786,136322.0,2,,0,1647032700,12786
12800,1275000.0,1,,0,1647032700,12800
12804,,0,5363560.0,1,1647032700,12804
1281,117.0,2,,0,1647032700,1281
12821,,0,110000000.0,2,1647032700,12821
12825,166826500.0,2,166500000.0,3,1647032700,12825
12829,72253.0,1,,0,1647032700,12829
12831,821592.0,2,,0,1647032700,12831
1285,,0,317.0,1,1647032700,1285
12851,34383.0,4,33777.0,1,1647032700,12851
12863,765325.0,5,754167.0,1,1647032700,12863
12865,8400.0,2,,0,1647032700,12865
12867,8222.0,1,,0,1647032700,12867
12871,16868.0,2,,0,1647032700,12871
12875,937477.0,1,,0,1647032700,12875
12877,3936287.0,8,3886302.0,3,1647032700,12877
12881,4778999.0,1,,0,1647032700,12881
12883,4535000.0,2,,0,1647032700,12883
1289,12063.0,2,,0,1647032700,1289
12900,2845000.0,1,,0,1647032700,12900
12902,11250000.0,1,,0,1647032700,12902
12905,3587.0,21,3300.0,32,1647032700,12905
12909,1506.0,3,,0,1647032700,12909
12913,10851.0,233,,0,1647032700,12913
12919,3750.0,1,,0,1647032700,12919
12924,2799582.0,4,2750058.0,4,1647032700,12924
12929,,0,2733403.0,7,1647032700,12929
12934,138.0,64757,136.0,34924,1647032700,12934
12938,21138.0,28,20873.0,55,1647032700,12938
1295,116.0,5,,0,1647032700,1295
12960,1.0,1,,0,1647032700,12960
12972,,0,300.0,1,1647032700,12972
12988,,0,7500.0,1,1647032700,12988
13000,,0,6431.0,1,1647032700,13000
1301,1577.0,6,1568.0,3,1647032700,1301
13012,,0,18456.0,1,1647032700,13012
13024,130457.0,2,130457.0,1,1647032700,13024
1303,18635.0,11,18588.0,108,1647032700,1303
13036,,0,15530000.0,1,1647032700,13036
1305,60049.0,1,59139.0,27,1647032700,1305
13052,168690.0,1,,0,1647032700,13052
13054,,0,160117.0,1,1647032700,13054
13062,197999.0,1,,0,1647032700,13062
1311,,0,375.0,2,1647032700,1311
13149,29299.0,1,,0,1647032700,13149
1315,,0,1138.0,1,1647032700,1315
13151,400000.0,1,,0,1647032700,13151
13153,18989.0,1,,0,1647032700,13153
13155,34000.0,1,,0,1647032700,13155
13157,139999.0,1,,0,1647032700,13157
13159,154687.0,3,,0,1647032700,13159
1317,,0,3452.0,32,1647032700,1317
1319,37900.0,206,37800.0,11,1647032700,1319
13190,5319015.0,29,5470357.0,8,1647032700,13190
1323,200.0,1,79.0,9,1647032700,1323
13233,4840388.0,4,,0,1647032700,13233
13235,2735714.0,2,2714496.0,2,1647032700,13235
13237,41780000.0,6,41351845.0,3,1647032700,13237
13239,27394494.0,15,27016131.0,7,1647032700,13239
1325,,0,118.0,1,1647032700,1325
13256,167000.0,1,,0,1647032700,13256
13263,,0,21064000.0,2,1647032700,13263
1327,2284.0,1,2165.0,2,1647032700,1327
13271,,0,2910000.0,2,1647032700,13271
1329,343.0,63,346.0,2,1647032700,1329
1331,1346.0,4,1200.0,1,1647032700,1331
1333,15184.0,27,14758.0,41,1647032700,1333
1335,,0,22.0,66,1647032700,1335
13383,,0,938.0,3,1647032700,13383
13387,3400.0,23,3176.0,4,1647032700,13387
13389,7000.0,10,4663.0,6,1647032700,13389
1339,134.0,2,,0,1647032700,1339
13391,23.0,1,22.0,1782,1647032700,13391
13421,7.0,1001,7.0,522,1647032700,13421
1343,,0,643.0,1,1647032700,1343
13431,125.0,2000,102.0,1128,1647032700,13431
13439,1641.0,1000,1635.0,241,1647032700,13439
13441,1830.0,1274,1807.0,273,1647032700,13441
1345,2333.0,2,2300.0,1,1647032700,1345
1347,23471.0,19,23632.0,104,1647032700,1347
13475,781.0,1,781.0,67,1647032700,13475
13484,,0,1660.0,32,1647032700,13484
1349,,0,66.0,69,1647032700,1349
13493,,0,1897.0,7,1647032700,13493
13496,1751.0,5,1751.0,184,1647032700,13496
13499,,0,2900.0,4,1647032700,13499
13502,4208.0,5,4208.0,4,1647032700,13502
13505,,0,1680.0,37,1647032700,13505
13508,3146.0,2,2997.0,221,1647032700,13508
1351,58.0,1,55.0,19,1647032700,1351
13511,,0,4351.0,16,1647032700,13511
1353,304.0,1,100.0,2,1647032700,1353
1355,97.0,5,,0,1647032700,1355
1357,466.0,3,412.0,4,1647032700,1357
13573,,0,673.0,1240,1647032700,13573
13576,35200000.0,2,35148000.0,1,1647032700,13576
1359,7314.0,5,6850.0,18,1647032700,1359
13652,79115181.0,9,78520367.0,5,1647032700,13652
1367,,0,350.0,1,1647032700,1367
1371,,0,2122.0,2,1647032700,1371
1373,,0,24523.0,13,1647032700,1373
1377,119190.0,4,119063.0,6,1647032700,1377
1379,98.0,1,42.0,1,1647032700,1379
