avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
,0,170.0,97,1647193800,1627
,0,1846.0,94,1647193800,1629
,0,13239.0,169,1647193800,1631
147.0,5,147.0,6363,1647193800,1635
533.0,100,522.0,72,1647193800,1637
693.0,35,693.0,20,1647193800,1639
,0,1025.0,20,1647193800,1641
1972.0,1,1905.0,5,1647193800,1643
,0,11616.0,4,1647193800,1645
,0,423.0,1,1647193800,165
,0,160.0,1,1647193800,1654
,0,528.0,28,1647193800,1656
709.0,1500,,0,1647193800,1658
1129.0,120,1112.0,155,1647193800,1660
2089.0,1,,0,1647193800,1662
13400.0,2,11845.0,2,1647193800,1664
,0,11651.0,1,1647193800,1683
355.0,614,351.0,1,1647193800,169
,0,1233.0,5,1647193800,1698
2286.0,440,2200.0,6,1647193800,1700
20849.0,1,,0,1647193800,1702
12347.0,16,12307.0,149,1647193800,1704
,0,294.0,2,1647193800,171
12339.0,19,12120.0,5,1647193800,1712
380.0,2,,0,1647193800,1718
,0,424.0,5,1647193800,1724
1397.0,6,1369.0,11,1647193800,1725
507.0,4,480.0,1,1647193800,1727
2399.0,4,2333.0,17,1647193800,1731
16.0,13,,0,1647193800,1733
10.0,1002,,0,1647193800,1734
,0,19.0,1,1647193800,1735
,0,267.0,53,1647193800,1741
333.0,2,332.0,1,1647193800,1743
1556.0,6499,1515.0,24,1647193800,1745
3376.0,321,3315.0,1463,1647193800,1747
2175.0,24,2175.0,458,1647193800,1749
,0,1721.0,1822,1647193800,1751
1371.0,5467,1358.0,11865,1647193800,1753
51.0,41,,0,1647193800,1755
36.0,6,36.0,21,1647193800,1759
160.0,26410,160.0,450,1647193800,1761
660.0,8,,0,1647193800,1763
580.0,8,,0,1647193800,1765
255.0,4,255.0,3,1647193800,1767
724.0,3,,0,1647193800,1769
,0,111.0,1,1647193800,177
256.0,1,,0,1647193800,1771
596.0,2,,0,1647193800,1773
130.0,31592,129.0,11439,1647193800,1775
160.0,71399,159.0,114,1647193800,1777
,0,2.0,46886,1647193800,1779
,0,63.0,84,1647193800,1783
53.0,3,,0,1647193800,1785
700.0,6,,0,1647193800,1794
,0,174.0,4,1647193800,1823
,0,60.0,2,1647193800,1831
48.0,10,25.0,23,1647193800,1854
69.0,6,69.0,3,1647193800,1887
147.0,3,141.0,140,1647193800,1891
120.0,4,69.0,8,1647193800,1905
64.0,1,,0,1647193800,1907
967.0,3,,0,1647193800,1909
557.0,1,392.0,1,1647193800,1911
49.0,4,,0,1647193800,1913
94.0,17,,0,1647193800,1917
38.0,5,,0,1647193800,1921
21.0,6,,0,1647193800,1923
8.0,6,7.0,415,1647193800,1925
45.0,30,,0,1647193800,1927
39.0,98,,0,1647193800,1929
6.0,13,5.0,459,1647193800,1931
88.0,6,,0,1647193800,1933
44.0,12300,42.0,31529,1647193800,1937
7.0,1507,6.0,5000,1647193800,1939
10.0,10013,,0,1647193800,1941
42.0,11,,0,1647193800,1942
25.0,3,,0,1647193800,1944
15.0,10,15.0,10,1647193800,1947
480686.0,2,,0,1647193800,19478
960.0,530,,0,1647193800,19484
436.0,2,,0,1647193800,1949
41.0,3,,0,1647193800,1951
15350000.0,1,14850000.0,1,1647193800,19544
15007502.0,4,14808406.0,2,1647193800,19547
15190000.0,3,,0,1647193800,19550
14648206.0,1,14652066.0,9,1647193800,19553
44.0,4,,0,1647193800,1957
,0,1000.0,20,1647193800,19570
,0,601.0,921,1647193800,19580
,0,990.0,387,1647193800,19582
1.0,3506,,0,1647193800,19584
1752.0,7,,0,1647193800,19613
2094.0,20,,0,1647193800,19615
1807.0,11,,0,1647193800,19617
1779.0,90,,0,1647193800,19621
1888.0,28,,0,1647193800,19623
1935.0,4,,0,1647193800,19625
1899.0,21,,0,1647193800,19627
2586.0,2,2521.0,78,1647193800,19629
40.0,20,37.0,819,1647193800,1963
2362.0,36,,0,1647193800,19631
35.0,5,31.0,1,1647193800,1965
,0,1213.0,52,1647193800,19653
4500.0,1,,0,1647193800,19656
1849.0,10,,0,1647193800,19662
380.0,1000,,0,1647193800,19669
,0,36.0,2,1647193800,1971
41.0,1,,0,1647193800,1975
94.0,2,94.0,1,1647193800,1978
9.0,1,7.0,2,1647193800,1980
31.0,1,31.0,20,1647193800,1982
66.0,209,,0,1647193800,1985
26.0,14213,26.0,23656,1647193800,1987
,0,11542.0,2,1647193800,1989
44.0,119,44.0,136,1647193800,199
833150.0,1,811484.0,2,1647193800,19921
,0,705000.0,1,1647193800,19924
703539.0,1,685987.0,2,1647193800,19927
,0,5.0,3154,1647193800,1993
,0,1247680.0,1,1647193800,19930
841513.0,4,799019.0,1,1647193800,19936
165.0,34005,160.0,98702,1647193800,2
,0,617000.0,1,1647193800,20002
22466.0,1,,0,1647193800,20029
52.0,21,48.0,29,1647193800,2003
1113892.0,3,,0,1647193800,20050
,0,1088565.0,1,1647193800,20059
4262172.0,1,,0,1647193800,20065
87415.0,2,,0,1647193800,20068
37.0,4,,0,1647193800,2007
3784201.0,1,,0,1647193800,20071
87740.0,1,,0,1647193800,20077
,0,30.0,157,1647193800,201
,0,10672.0,1,1647193800,20110
,0,31000.0,1,1647193800,20128
417021.0,1,388001.0,2,1647193800,20143
163.0,4,,0,1647193800,2015
,0,12646.0,1,1647193800,20181
,0,3387.0,1,1647193800,20187
,0,7065.0,1,1647193800,20196
6344201.0,1,,0,1647193800,20199
1639996.0,2,,0,1647193800,20202
,0,1710265.0,1,1647193800,20217
18112.0,1,,0,1647193800,20220
82551.0,1,82551.0,1,1647193800,20223
498.0,11,360.0,7,1647193800,20238
,0,501.0,1,1647193800,20251
309.0,2,,0,1647193800,2028
98.0,60,90.0,1,1647193800,203
990.0,22,944.0,119,1647193800,205
1025000.0,1,,0,1647193800,20517
790000.0,1,,0,1647193800,20595
9381.0,9,9232.0,439,1647193800,207
1226504.0,1,1210046.0,6,1647193800,20716
2955.0,1327,2939.0,1507,1647193800,20718
33157002.0,1,32649184.0,1,1647193800,20724
,0,58700.0,3,1647193800,20727
,0,73497.0,1,1647193800,20730
,0,50514.0,4,1647193800,20736
,0,107711.0,1,1647193800,20739
1609.0,509,,0,1647193800,20749
400.0,100,380.0,3,1647193800,20849
716.0,200,700.0,368,1647193800,209
1045880000.0,1,1044000000.0,1,1647193800,20997
15343137.0,1,15065985.0,2,1647193800,21000
,0,11235142.0,1,1647193800,21003
,0,104550000.0,1,1647193800,21006
80363852.0,2,79462118.0,1,1647193800,21012
9748058.0,1,9547716.0,2,1647193800,21015
72399999.0,1,71516500.0,2,1647193800,21024
1208959.0,1,1185452.0,1,1647193800,21028
47995.0,3,46469.0,3,1647193800,21047
165175000.0,1,,0,1647193800,21049
1147508.0,3,1160803.0,1,1647193800,21079
88.0,5,,0,1647193800,2108
,0,2388.0,576,1647193800,211
,0,1190.0,200,1647193800,21111
125.0,504,,0,1647193800,2114
1780.0,150,,0,1647193800,21143
1223.0,16,,0,1647193800,21146
998.0,2,,0,1647193800,2116
1800.0,28,1890.0,94,1647193800,21163
3406.0,106,3277.0,1,1647193800,21166
,0,2010.0,3,1647193800,21177
850.0,1,,0,1647193800,21180
2999.0,4,,0,1647193800,21183
,0,2250.0,3,1647193800,21257
99.0,1,,0,1647193800,2126
8450000.0,2,,0,1647193800,21270
1989993.0,1,,0,1647193800,21279
124.0,1,,0,1647193800,2128
525796.0,1,,0,1647193800,21298
,0,1525.0,216,1647193800,213
841904.0,1,834000.0,1,1647193800,21301
611942.0,1,605324.0,5,1647193800,21304
44.0,2,,0,1647193800,2132
237.0,1000,229.0,1294,1647193800,21326
146.0,6,,0,1647193800,2134
4270.0,1,4250.0,6944,1647193800,21347
120.0,2,,0,1647193800,2136
73.0,7,,0,1647193800,2138
53.0,14,46.0,2,1647193800,2140
69.0,90,69.0,101,1647193800,2142
2305.0,37,,0,1647193800,21480
883.0,1162,865.0,322,1647193800,21483
,0,89.0,36,1647193800,21486
1540.0,6,1522.0,25,1647193800,21488
,0,331.0,32,1647193800,21490
1849.0,1500,1735.0,225,1647193800,215
38.0,325,,0,1647193800,21555
812.0,1,,0,1647193800,2162
95.0,1000,,0,1647193800,21622
23389844.0,2,,0,1647193800,21634
,0,1000.0,691,1647193800,217
3740000.0,1,3671764.0,3,1647193800,21733
,0,114049.0,1,1647193800,21742
505.0,6,500.0,83,1647193800,21802
159000.0,1,151000.0,3,1647193800,21804
,0,497343.0,7,1647193800,21807
,0,993724.0,15,1647193800,21810
,0,1994395.0,1,1647193800,21813
43260.0,5,43079.0,317,1647193800,21817
137.0,40744,133.0,65807,1647193800,21820
444.0,5447,429.0,3548,1647193800,21880
8470.0,1,8447.0,269,1647193800,219
833402.0,2,819833.0,8,1647193800,21902
2050.0,640,,0,1647193800,21905
,0,2038.0,690,1647193800,21930
2317.0,1000,2283.0,1794,1647193800,21932
2361.0,9600,2296.0,3476,1647193800,21944
2375.0,6100,2323.0,2255,1647193800,21946
2440.0,697,2146.0,114,1647193800,21948
2220.0,300,,0,1647193800,21967
2301.0,295,,0,1647193800,21969
10300.0,1,,0,1647193800,21978
4.0,653,,0,1647193800,221
,0,62000.0,1,1647193800,22111
,0,736.0,1,1647193800,22118
1.0,40,,0,1647193800,22121
9746.0,36,9691.0,1163,1647193800,22124
1575.0,4,,0,1647193800,22201
,0,1450.0,142,1647193800,22204
9392.0,96,9210.0,4,1647193800,22209
,0,44108.0,1,1647193800,22231
8299801.0,1,,0,1647193800,22246
,0,19960.0,3,1647193800,22284
7082869.0,1,,0,1647193800,22296
,0,3960000.0,1,1647193800,22299
670.0,5519,666.0,676,1647193800,223
,0,7962544.0,1,1647193800,22302
15900000.0,1,,0,1647193800,22305
,0,128000000.0,1,1647193800,22324
19005140.0,1,,0,1647193800,22326
,0,11614914.0,1,1647193800,22327
,0,11426003.0,1,1647193800,22328
,0,7136282.0,1,1647193800,22368
41930000.0,2,41458945.0,1,1647193800,22438
,0,7371.0,1110,1647193800,22446
10010.0,7,,0,1647193800,22449
12631.0,1329,,0,1647193800,22461
,0,5733.0,1,1647193800,22467
,0,64812947.0,3,1647193800,22481
,0,528707000.0,2,1647193800,22486
730.0,276,712.0,842,1647193800,225
5905120.0,2,5821747.0,1,1647193800,22542
,0,24679344.0,4,1647193800,22547
359917.0,7,330659.0,3,1647193800,22557
120.0,1850,,0,1647193800,22593
116.0,3365,,0,1647193800,22595
120.0,420,,0,1647193800,22597
838.0,101,838.0,100,1647193800,22599
,0,840.0,100,1647193800,22601
420.0,2000,,0,1647193800,22603
4.0,2520,4.0,11003,1647193800,227
