avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
,0,8.0,298,1647195900,10006
67.0,10,64.0,9,1647195900,10008
198.0,2,50.0,1,1647195900,10010
50.0,3,,0,1647195900,10012
24.0,2,24.0,1,1647195900,10029
,0,838.0,4,1647195900,10033
,0,962.0,18475,1647195900,10034
,0,12.0,1,1647195900,1005
1243.0,1,,0,1647195900,10069
879.0,1000,,0,1647195900,101
,0,1151.0,34,1647195900,10115
3999.0,2,,0,1647195900,10129
101.0,3,,0,1647195900,1013
,0,5.0,33,1647195900,10145
408.0,4,,0,1647195900,1017
,0,209.0,1,1647195900,1023
1557.0,1,758.0,93,1647195900,1027
,0,2841.0,2,1647195900,10282
,0,5002.0,5,1647195900,10284
,0,724.0,1,1647195900,1029
21588.0,1,,0,1647195900,10294
2857.0,3127,2645.0,15,1647195900,103
,0,4862.0,1,1647195900,10300
6110.0,2,5255.0,1,1647195900,1033
,0,20617890.0,1,1647195900,10332
2980.0,3,2925.0,8,1647195900,1035
39999.0,1,,0,1647195900,10366
149990.0,1,,0,1647195900,10368
672884.0,1,,0,1647195900,10370
,0,730516.0,1,1647195900,10372
253485.0,2,,0,1647195900,10378
1946.0,5,,0,1647195900,1038
,0,84000.0,1,1647195900,10382
,0,433000.0,2,1647195900,10386
706637.0,2,692098.0,1,1647195900,10388
,0,85000.0,1,1647195900,10390
,0,4177284.0,1,1647195900,10394
9997.0,2,,0,1647195900,10442
25000.0,1,,0,1647195900,10450
37173.0,2,,0,1647195900,10456
,0,258517.0,2,1647195900,10460
127732.0,1,,0,1647195900,10468
,0,5500.0,1,1647195900,10472
6746.0,27,6675.0,100,1647195900,10476
1517.0,2,128.0,2,1647195900,10496
1796.0,1800,1734.0,82,1647195900,105
7555.0,1,,0,1647195900,1053
73.0,1,25.0,58,1647195900,1059
,0,21.0,11,1647195900,1061
,0,6.0,1,1647195900,1063
1008.0,196,,0,1647195900,1065
444.0,4,436.0,2,1647195900,1069
2012.0,502,1965.0,173,1647195900,107
3579.0,3,3539.0,25,1647195900,1073
550.0,1,,0,1647195900,1075
1468.0,3,1396.0,1,1647195900,1077
37894.0,12,38251.0,134,1647195900,1079
2080.0,208,1158.0,208,1647195900,10808
85.0,1,,0,1647195900,1081
994.0,126,,0,1647195900,10810
1231.0,18,,0,1647195900,10812
1999.0,1,,0,1647195900,10822
200.0,1,,0,1647195900,10824
3333.0,1,,0,1647195900,10826
55954.0,12,54152.0,2,1647195900,10828
420.0,1,,0,1647195900,1083
,0,1339.0,1,1647195900,1085
1149.0,2,,0,1647195900,1089
3999.0,10,,0,1647195900,10891
3653.0,2,,0,1647195900,1091
31333.0,26,30674.0,34,1647195900,10925
,0,21213.0,2,1647195900,10927
,0,13667.0,2,1647195900,10929
,0,37457.0,14,1647195900,1093
5.0,37,,0,1647195900,1095
267.0,1,,0,1647195900,10954
4950.0,1,,0,1647195900,10958
650.0,2,,0,1647195900,1097
2138.0,2,,0,1647195900,1099
83.0,6,60.0,3,1647195900,1101
149863.0,1,138046.0,1,1647195900,11037
