,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10,,0,175658.0,1,1646697300,10
10006,9.0,6,,0,1646697300,10006
10010,12.0,1,,0,1646697300,10010
10012,112.0,7,,0,1646697300,10012
10029,6.0,2,,0,1646697300,10029
10033,900.0,1,,0,1646697300,10033
10034,840.0,2200,829.0,16306,1646697300,10034
1005,,0,102.0,4,1646697300,1005
10069,1400.0,1,,0,1646697300,10069
1007,,0,150.0,5,1646697300,1007
10071,,0,3550.0,1,1646697300,10071
10083,,0,1693.0,5,1646697300,10083
1009,,0,169.0,1,1646697300,1009
101,882.0,1,882.0,101,1646697300,101
1011,61.0,2,,0,1646697300,1011
1013,135.0,7,,0,1646697300,1013
10138,,0,425.0,26,1646697300,10138
10142,,0,2.0,225,1646697300,10142
10143,1.0,4562,,0,1646697300,10143
10144,1.0,150,,0,1646697300,10144
10145,5.0,1005,5.0,180,1646697300,10145
10148,,0,567.0,3,1646697300,10148
10149,,0,285.0,16,1646697300,10149
10156,1962.0,1,,0,1646697300,10156
10158,97.0,500,,0,1646697300,10158
10159,1309.0,400,,0,1646697300,10159
1019,650.0,1,,0,1646697300,1019
1021,193.0,2,,0,1646697300,1021
103,2563.0,3000,,0,1646697300,103
10326,,0,99.0,41,1646697300,10326
1033,,0,4284.0,12,1646697300,1033
1035,1539.0,1,,0,1646697300,1035
10362,50791.0,1,,0,1646697300,10362
10364,,0,14880.0,1,1646697300,10364
10368,127395.0,1,,0,1646697300,10368
10370,687355.0,1,645377.0,1,1646697300,10370
10380,,0,581000.0,3,1646697300,10380
10386,,0,435940.0,2,1646697300,10386
10388,862736.0,5,787732.0,3,1646697300,10388
10390,99890.0,2,83649.0,2,1646697300,10390
10394,,0,4552000.0,1,1646697300,10394
10400,,0,7000.0,1,1646697300,10400
10440,5365.0,2,,0,1646697300,10440
10444,,0,5000.0,1,1646697300,10444
10450,,0,15050.0,1,1646697300,10450
10452,,0,27777.0,1,1646697300,10452
10454,,0,30000.0,1,1646697300,10454
10456,29552.0,1,,0,1646697300,10456
10458,,0,300000.0,1,1646697300,10458
10460,248457.0,2,,0,1646697300,10460
10464,,0,112003.0,2,1646697300,10464
