avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
1846.0,4,,0,1647195000,10826
55819.0,10,54489.0,39,1647195000,10828
420.0,2,,0,1647195000,1083
,0,1339.0,1,1647195000,1085
3653.0,1,3601.0,1,1647195000,1091
31314.0,15,30651.0,22,1647195000,10925
,0,21213.0,1,1647195000,10927
,0,37646.0,7,1647195000,1093
6574.0,2,,0,1647195000,10931
,0,10416.0,42,1647195000,10937
650.0,2,550.0,88,1647195000,1097
2117.0,5,2032.0,13,1647195000,1099
,0,145017.0,8,1647195000,11037
370.0,1,,0,1647195000,1105
841.0,230,,0,1647195000,11079
1023.0,5,1045.0,2,1647195000,1109
2256.0,34,2208.0,1,1647195000,11090
2090.0,103,,0,1647195000,11092
,0,2265.0,1,1647195000,11095
,0,8723.0,284,1647195000,111
12650.0,5,,0,1647195000,11105
2704.0,2,2616.0,1,1647195000,1111
,0,12371.0,18,1647195000,11113
,0,11750.0,1,1647195000,11115
12490.0,6,12102.0,2,1647195000,11118
12267.0,4,12204.0,14,1647195000,11126
1918948.0,1,,0,1647195000,11128
,0,29191.0,25,1647195000,1113
1920000.0,2,1894498.0,1,1647195000,11133
100.0,133,,0,1647195000,1115
909.0,45,900.0,7,1647195000,1119
,0,51110.0,1,1647195000,11200
2840.0,500,2812.0,1,1647195000,1121
1391.0,2200,1378.0,480,1647195000,11212
9555.0,625,9544.0,21,1647195000,1123
1949.0,4713,,0,1647195000,11230
,0,2296.0,1209,1647195000,11232
,0,1446.0,2258,1647195000,11237
,0,4043.0,1220,1647195000,11242
,0,2100.0,6,1647195000,11244
,0,2500.0,2,1647195000,11246
4161.0,760,4160.0,213,1647195000,11248
,0,4727.0,32,1647195000,11250
,0,21431.0,34,1647195000,11252
,0,41356.0,4,1647195000,11254
348240.0,2,,0,1647195000,11256
862.0,1149,,0,1647195000,11260
38379.0,36,38356.0,170,1647195000,1127
3791386.0,3,3731646.0,4,1647195000,11284
,0,21.0,5,1647195000,1129
4.0,1,,0,1647195000,1131
,0,10.0,3,1647195000,11328
,0,300.0,1,1647195000,1133
,0,17.0,5,1647195000,11330
4235.0,2091,4233.0,4,1647195000,1135
,0,265.0,3,1647195000,11373
,0,11850.0,1,1647195000,11377
,0,100.0,1,1647195000,1139
22.0,2,,0,1647195000,1141
,0,291.0,4,1647195000,1143
,0,888.0,1,1647195000,1145
11048.0,5,10904.0,58,1647195000,1147
58615.0,2,58794.0,22,1647195000,1149
,0,242.0,600,1647195000,115
150.0,1,98.0,1,1647195000,1153
165.0,1,,0,1647195000,1155
100.0,26,,0,1647195000,1157
,0,753.0,21,1647195000,1159
,0,1803.0,7,1647195000,1161
20478.0,19,20437.0,140,1647195000,1163
,0,540.0,1,1647195000,1165
,0,5.0,11,1647195000,1167
39.0,4,35.0,5,1647195000,1169
,0,94.0,3,1647195000,1171
,0,169.0,35,1647195000,1177
36160392.0,1,35950000.0,2,1647195000,11785
,0,95450.0,1,1647195000,11789
,0,8155453.0,2,1647195000,11791
500000.0,1,500000.0,1,1647195000,11798
13015710.0,9,13002153.0,8,1647195000,11802
,0,14550030.0,10,1647195000,11804
25548882.0,1,,0,1647195000,11806
5302382.0,1,,0,1647195000,11808
,0,738.0,265,1647195000,1181
,0,153501.0,8,1647195000,11818
,0,153001.0,2,1647195000,11820
,0,156671.0,2,1647195000,11822
12925451.0,1,12735257.0,1,1647195000,11824
9687349.0,4,,0,1647195000,11826
41961939.0,7,,0,1647195000,11828
1994.0,6,1994.0,5,1647195000,1183
36577222.0,2,36587258.0,1,1647195000,11830
25383364.0,1,25387225.0,5,1647195000,11832
21535000.0,3,21352498.0,3,1647195000,11834
254000.0,1,241002.0,2,1647195000,11836
266684.0,2,,0,1647195000,11838
175151.0,6,172542.0,17,1647195000,11840
,0,22376.0,54,1647195000,1185
,0,60.0,7000,1647195000,11874
61.0,8010,60.0,3339,1647195000,11875
,0,58.0,10,1647195000,11876
,0,12806682.0,3,1647195000,11889
,0,40000.0,4,1647195000,11902
712082.0,2,,0,1647195000,11905
53.0,1,,0,1647195000,1191
,0,4779057.0,2,1647195000,11920
2705000.0,1,,0,1647195000,11924
3018150.0,2,,0,1647195000,11926
,0,1600000.0,1,1647195000,11929
349.0,2,244.0,767,1647195000,1193
1520.0,100,1472.0,6,1647195000,11936
,0,3057.0,1,1647195000,11943
,0,1423.0,3,1647195000,1195
,0,153.0,9,1647195000,11951
165.0,1,,0,1647195000,11953
100.0,1,,0,1647195000,11955
2494.0,650,2431.0,633,1647195000,11959
,0,100606.0,1,1647195000,11964
12752.0,25,12408.0,18,1647195000,11968
,0,1030.0,3,1647195000,1197
12815.0,8,12101.0,1,1647195000,11972
12603.0,164,,0,1647195000,11978
,0,13644.0,24,1647195000,11980
2969.0,155,2816.0,15,1647195000,1199
,0,1262.0,20,1647195000,11992
,0,200.0,72,1647195000,11994
2106700.0,1,2072192.0,2,1647195000,11998
,0,2207888.0,1,1647195000,12000
455357.0,3,440764.0,4,1647195000,12002
744824.0,7,,0,1647195000,12004
32227.0,12,31950.0,152,1647195000,1201
,0,97.0,1,1647195000,1205
97.0,1,,0,1647195000,1207
,0,4.0,704,1647195000,121
,0,342.0,11,1647195000,1211
,0,4333.0,49,1647195000,1213
,0,17326.0,64,1647195000,1215
161.0,1,,0,1647195000,1217
,0,90029.0,1,1647195000,12193
,0,80058.0,1,1647195000,12195
,0,11790.0,1,1647195000,12197
90450.0,1,,0,1647195000,12225
29270.0,1,,0,1647195000,12259
,0,60600.0,1,1647195000,12273
9800.0,1,,0,1647195000,12277
14000.0,1,,0,1647195000,12281
19000.0,1,,0,1647195000,12283
4070.0,1,,0,1647195000,12291
4817.0,1,,0,1647195000,12297
16812.0,1,,0,1647195000,1231
12420.0,1,,0,1647195000,12329
128055.0,1,,0,1647195000,12351
239.0,2,,0,1647195000,1237
,0,2084.0,1,1647195000,12377
,0,16964444.0,2,1647195000,12389
,0,700001.0,1,1647195000,12399
13143.0,3,12712.0,35,1647195000,12402
15948.0,29,15205.0,24,1647195000,12403
668.0,4,,0,1647195000,12404
4622.0,12,,0,1647195000,12405
23099.0,25,,0,1647195000,12406
480.0,4,475.0,14,1647195000,12407
2387.0,22,2084.0,6,1647195000,12408
13950.0,2,12700.0,10,1647195000,12409
14313.0,4,10517.0,9,1647195000,12410
781.0,1,,0,1647195000,12411
1398.0,1,,0,1647195000,1245
12477.0,3,11900.0,6,1647195000,1247
,0,37600.0,1,1647195000,1249
283966.0,2,,0,1647195000,12492
558827.0,2,,0,1647195000,12494
75085.0,4,,0,1647195000,12498
585954.0,2,564545.0,1,1647195000,12502
,0,500229.0,2,1647195000,12508
759985.0,4,744080.0,2,1647195000,12510
13748.0,1,,0,1647195000,12514
26395.0,1,,0,1647195000,12524
,0,8280.0,1,1647195000,12528
5358693.0,1,,0,1647195000,12596
20880000.0,1,,0,1647195000,12601
,0,1611111.0,1,1647195000,12603
570690.0,1,,0,1647195000,12605
,0,1412.0,1,1647195000,12614
,0,2251.0,2,1647195000,12615
25256.0,1,,0,1647195000,12617
45777.0,2,,0,1647195000,12618
34615.0,1,,0,1647195000,12619
,0,28245.0,1,1647195000,12620
34450.0,1,29538.0,1,1647195000,12621
27109.0,1,,0,1647195000,12623
34458.0,1,,0,1647195000,12624
6796.0,2659,6681.0,59,1647195000,12625
,0,4985.0,18,1647195000,12627
,0,3127.0,1,1647195000,12629
1199.0,16000,1176.0,11400,1647195000,12640
10131.0,33,10000.0,1,1647195000,12642
63.0,1,61.0,3,1647195000,1265
189.0,2,140.0,1,1647195000,1267
12249.0,1835,12060.0,220,1647195000,12695
,0,9059.0,3,1647195000,12697
,0,6632.0,2,1647195000,12699
58.0,1,,0,1647195000,127
1655.0,1,1742.0,1,1647195000,1271
19299.0,3,18571.0,35,1647195000,1275
,0,82.0,1,1647195000,1277
1683.0,204,1681.0,20,1647195000,12775
,0,1722.0,10,1647195000,12776
,0,1390.0,1,1647195000,12777
1050.0,14,1030.0,1,1647195000,12778
,0,1746.0,2,1647195000,12779
,0,2086.0,765,1647195000,12780
877.0,2,,0,1647195000,12781
149698.0,3,,0,1647195000,12786
90.0,1,,0,1647195000,1279
,0,1200000.0,2,1647195000,12800
5242000.0,1,,0,1647195000,12804
120.0,1,,0,1647195000,1281
902412366.0,1,,0,1647195000,12817
168743000.0,1,166598734.0,2,1647195000,12825
70201.0,1,73895.0,6,1647195000,12829
789610.0,2,765782.0,1,1647195000,12831
,0,40131.0,1,1647195000,12851
766999.0,5,753896.0,1,1647195000,12863
8187.0,1,,0,1647195000,12865
14541.0,2,7980.0,1,1647195000,12867
12431.0,1,,0,1647195000,12869
1200.0,1,,0,1647195000,1287
16794.0,18,,0,1647195000,12871
2048469.0,1,2019562.0,1,1647195000,12873
968000.0,1,,0,1647195000,12875
3937071.0,9,3891570.0,1,1647195000,12877
11924.0,70,11896.0,31,1647195000,1289
3049036.0,2,3050000.0,1,1647195000,12900
10800000.0,4,10708225.0,3,1647195000,12902
3030.0,24,,0,1647195000,12905
2999.0,6,2493.0,1,1647195000,12909
10499.0,842,10482.0,40,1647195000,12913
,0,8055.0,4,1647195000,12915
,0,5485.0,1,1647195000,12917
2958117.0,11,2916208.0,5,1647195000,12924
,0,2800000.0,1,1647195000,12927
2902878.0,1,2861222.0,1,1647195000,12929
,0,80.0,1,1647195000,1293
146.0,346486,143.0,9309,1647195000,12934
20054.0,5,,0,1647195000,12938
124.0,21,,0,1647195000,1295
,0,282931.0,1,1647195000,12968
,0,300.0,5,1647195000,1297
476.0,1,444.0,1,1647195000,12972
,0,1554.0,1,1647195000,12984
,0,513.0,182,1647195000,1299
7080.0,1,6431.0,1,1647195000,13000
,0,7957.0,1,1647195000,13002
,0,1612.0,23,1647195000,1301
18900.0,1,,0,1647195000,13012
,0,126000.0,1,1647195000,13024
18601.0,14,18579.0,139,1647195000,1303
59311.0,5,59134.0,71,1647195000,1305
499.0,2,450.0,3,1647195000,1307
,0,150.0,80,1647195000,1309
,0,836.0,4,1647195000,1313
,0,1202.0,1,1647195000,1315
338000.0,1,,0,1647195000,13151
160075.0,1,,0,1647195000,13159
3650.0,1,3471.0,12,1647195000,1317
37831.0,5,37821.0,12,1647195000,1319
5675000.0,3,5316740.0,3,1647195000,13190
,0,80001.0,1,1647195000,13229
,0,26910001.0,1,1647195000,13231
2768009.0,4,2726999.0,1,1647195000,13235
43055312.0,4,,0,1647195000,13237
27344133.0,7,27151831.0,8,1647195000,13239
164894.0,1,125020.0,1,1647195000,13256
,0,20893520.0,1,1647195000,13263
3000000.0,2,,0,1647195000,13271
,0,355.0,41,1647195000,1329
,0,1160.0,2,1647195000,1331
15011.0,8,14801.0,34,1647195000,1333
1976.0,7,,0,1647195000,13385
3650.0,20,,0,1647195000,13387
6976.0,60,,0,1647195000,13389
,0,152.0,1,1647195000,1339
20.0,1898,19.0,7995,1647195000,13391
,0,887.0,3,1647195000,1341
6.0,832,4.0,2406,1647195000,13421
,0,1700.0,120,1647195000,13439
,0,1925.0,951,1647195000,13441
2372.0,3,2300.0,1,1647195000,1345
,0,24579.0,133,1647195000,1347
,0,870.0,59,1647195000,13475
,0,1969.0,21,1647195000,13484
,0,40.0,1,1647195000,1349
1295.0,59,1153.0,5,1647195000,13490
1800.0,3,1800.0,24,1647195000,13493
,0,2109.0,12,1647195000,13496
,0,2976.0,4,1647195000,13499
,0,4013.0,19,1647195000,13502
1594.0,10,,0,1647195000,13505
,0,2800.0,147,1647195000,13508
58.0,12,57.0,1,1647195000,1351
,0,4400.0,10,1647195000,13511
41.0,9,13.0,1,1647195000,1353
69.0,1,65.0,5,1647195000,1355
454.0,1,410.0,1,1647195000,1357
,0,671.0,176,1647195000,13573
36350000.0,1,35968071.0,3,1647195000,13576
7146.0,7,7128.0,42,1647195000,1359
,0,90.0,1,1647195000,1365
79082108.0,4,79009477.0,3,1647195000,13652
,0,350.0,2,1647195000,1367
,0,2120.0,13,1647195000,1371
,0,24002.0,14,1647195000,1373
120740.0,1,119160.0,7,1647195000,1377
,0,43.0,1,1647195000,1379
1228.0,1,,0,1647195000,1381
953.0,18,792.0,42,1647195000,1383
862.0,2,,0,1647195000,1385
1204.0,5,1140.0,1,1647195000,1387
,0,100.0,1,1647195000,1389
9768.0,13,9706.0,386,1647195000,139
8140.0,412,8140.0,8451,1647195000,1391
8909.0,1,8909.0,27,1647195000,1393
,0,8865.0,2,1647195000,1395
8904.0,4816,8910.0,3989,1647195000,1397
8898.0,2,8885.0,25,1647195000,1399
25500.0,2,25050.0,3,1647195000,1401
25500.0,3,25130.0,13,1647195000,1403
25132.0,10,25019.0,35,1647195000,1405
,0,25000.0,14,1647195000,1407
6653.0,2,6353.0,3,1647195000,141
40.0,3,,0,1647195000,1424
,0,501.0,1,1647195000,1426
,0,145.0,15,1647195000,1428
,0,3151.0,2,1647195000,143
8335.0,70,8077.0,63,1647195000,1432
,0,29276.0,16,1647195000,1434
13.0,500,,0,1647195000,1436
,0,350.0,42,1647195000,1438
,0,503.0,2073,1647195000,1440
4905.0,3,4811.0,2,1647195000,1442
573.0,5,,0,1647195000,1444
,0,1705.0,5,1647195000,1446
6146.0,2,6050.0,16,1647195000,1448
980.0,7,639.0,1,1647195000,1452
,0,9325.0,5,1647195000,1456
,0,600.0,1,1647195000,1462
,0,102.0,1,1647195000,147
,0,1178.0,4,1647195000,1470
,0,997.0,1,1647195000,1472
1845.0,3,1032.0,1,1647195000,1474
1454.0,1,,0,1647195000,1476
49.0,425,48.0,82,1647195000,1511
942.0,9564,934.0,2061,1647195000,1513
192.0,1188,192.0,4733,1647195000,1515
10.0,11000,9.0,2403,1647195000,1517
19.0,504,18.0,377,1647195000,1519
70.0,613,65.0,619,1647195000,1521
350.0,484,308.0,372,1647195000,1523
24.0,4140,24.0,1000,1647195000,1539
97.0,54,85.0,1,1647195000,1540
4999.0,10,500.0,1,1647195000,1550
1531.0,1,1531.0,36,1647195000,157
133.0,2,,0,1647195000,1592
117.0,2,,0,1647195000,1595
1820.0,120,1807.0,209,1647195000,1601
920.0,251,902.0,1713,1647195000,1603
490.0,72,487.0,7919,1647195000,1605
325.0,80,325.0,374,1647195000,1607
800.0,126,,0,1647195000,1609
277.0,5,,0,1647195000,1611
2198.0,5,2033.0,14,1647195000,1613
,0,11467.0,47,1647195000,1615
2778.0,202,2769.0,826,1647195000,1617
1144.0,1467,1137.0,948,1647195000,1619
,0,615.0,713,1647195000,1621
355.0,27,345.0,111,1647195000,1623
505.0,200,427.0,1,1647195000,1625
1869.0,31,,0,1647195000,1629
,0,801.0,1,1647195000,163
,0,13203.0,46,1647195000,1631
147.0,108,140.0,3,1647195000,1635
535.0,304,532.0,307,1647195000,1637
700.0,146,693.0,119,1647195000,1639
1056.0,4,1026.0,33,1647195000,1641
1972.0,116,1905.0,6,1647195000,1643
,0,11616.0,5,1647195000,1645
164.0,351,,0,1647195000,1654
537.0,153,,0,1647195000,1656
710.0,946,680.0,70,1647195000,1658
1129.0,26,1129.0,10,1647195000,1660
,0,11845.0,2,1647195000,1664
,0,156.0,1111,1647195000,1673
,0,461.0,12,1647195000,1675
,0,1100.0,619,1647195000,1679
1978.0,3868,,0,1647195000,1681
,0,355.0,2,1647195000,169
170.0,900,,0,1647195000,1692
554.0,4,554.0,1,1647195000,1694
1398.0,1,,0,1647195000,1698
,0,2190.0,2732,1647195000,1700
,0,11922.0,1,1647195000,1702
12262.0,7,12110.0,119,1647195000,1704
325.0,20,,0,1647195000,171
12339.0,26,12123.0,55,1647195000,1712
380.0,1,,0,1647195000,1718
1397.0,4,1369.0,65,1647195000,1725
519.0,20,480.0,1,1647195000,1727
2281.0,8,2241.0,2,1647195000,1731
16.0,2,15.0,1,1647195000,1733
10.0,469,9.0,45,1647195000,1734
20.0,1,,0,1647195000,1735
270.0,5,270.0,60,1647195000,1741
333.0,1,332.0,17,1647195000,1743
1560.0,801,1544.0,100,1647195000,1745
3376.0,258,3311.0,525,1647195000,1747
,0,2176.0,792,1647195000,1749
1774.0,9665,1699.0,412,1647195000,1751
,0,1357.0,339,1647195000,1753
57.0,19,,0,1647195000,1755
35.0,361,,0,1647195000,1759
162.0,219,155.0,787,1647195000,1761
660.0,2,,0,1647195000,1763
440.0,8,365.0,1,1647195000,1765
255.0,5,,0,1647195000,1767
688.0,1,,0,1647195000,1769
492.0,2,,0,1647195000,1771
130.0,11918,125.0,1814,1647195000,1775
155.0,45922,154.0,16650,1647195000,1777
3.0,10015,2.0,15200,1647195000,1779
65.0,252,,0,1647195000,1783
200.0,1,,0,1647195000,1791
29.0,6,,0,1647195000,1793
700.0,4,,0,1647195000,1794
207.0,734,200.0,100,1647195000,181
138.0,52,,0,1647195000,1823
,0,86.0,1,1647195000,183
242.0,1,150.0,3,1647195000,1833
314.0,2,100.0,1,1647195000,1835
400.0,1,172.0,1,1647195000,1837
,0,295.0,198,1647195000,187
,0,2453.0,5,1647195000,189
147.0,1,141.0,1,1647195000,1891
223.0,2501,,0,1647195000,1897
64.0,2,,0,1647195000,1907
1000.0,1,,0,1647195000,1909
49.0,1,49.0,1,1647195000,1913
93.0,29,,0,1647195000,1917
38.0,1,,0,1647195000,1921
20.0,17,20.0,1,1647195000,1923
8.0,14,,0,1647195000,1925
36.0,407,,0,1647195000,1927
43.0,1153,,0,1647195000,1929
6.0,5,5.0,3,1647195000,1931
85.0,1003,,0,1647195000,1933
3.0,252,3.0,3,1647195000,1935
43.0,13648,40.0,58101,1647195000,1937
7.0,1084,6.0,1398,1647195000,1939
10.0,502,7.0,171,1647195000,1941
42.0,500,41.0,1,1647195000,1942
15.0,10,15.0,10,1647195000,1947
602823.0,5,590265.0,1,1647195000,19481
946.0,580,933.0,121,1647195000,19484
,0,435.0,11,1647195000,1949
49.0,4,,0,1647195000,1951
14809078.0,2,14795635.0,5,1647195000,19544
14880189.0,3,14763139.0,1,1647195000,19547
49.0,65,48.0,2,1647195000,1955
14756090.0,7,14618950.0,4,1647195000,19553
,0,43.0,1,1647195000,1957
,0,597.0,165,1647195000,19580
,0,990.0,1479,1647195000,19582
1.0,15,,0,1647195000,19584
1932.0,1,,0,1647195000,19613
2094.0,39,,0,1647195000,19615
2006.0,4,,0,1647195000,19619
1779.0,2,1718.0,55,1647195000,19621
2177.0,2,,0,1647195000,19625
1899.0,40,,0,1647195000,19627
2600.0,61,2526.0,24,1647195000,19629
38.0,22,36.0,14,1647195000,1963
2615.0,2,,0,1647195000,19631
35.0,3,31.0,13,1647195000,1965
1962.0,2,,0,1647195000,19662
,0,365.0,25370,1647195000,19669
,0,300.0,8,1647195000,1969
,0,35.0,6,1647195000,1971
19.0,4,,0,1647195000,1973
,0,33.0,66,1647195000,1975
94.0,2,,0,1647195000,1978
9.0,2,5.0,7,1647195000,1980
31.0,100,31.0,1000,1647195000,1982
60.0,728,66.0,1000,1647195000,1985
27.0,5446,26.0,60465,1647195000,1987
,0,11542.0,2,1647195000,1989
47.0,48,44.0,181,1647195000,199
,0,6666.0,1,1647195000,19912
821885.0,1,,0,1647195000,19921
720811.0,1,,0,1647195000,19924
,0,703539.0,1,1647195000,19927
3.0,1200,,0,1647195000,1993
1293315.0,1,,0,1647195000,19930
843940.0,1,809834.0,1,1647195000,19936
165.0,36512,162.0,7578,1647195000,2
52.0,110,51.0,80,1647195000,2003
4436798.0,1,4404444.0,1,1647195000,20062
4113927.0,1,3992577.0,1,1647195000,20065
33.0,28,,0,1647195000,2007
3784201.0,1,,0,1647195000,20071
38.0,1,30.0,73,1647195000,201
873.0,37,,0,1647195000,2011
11403.0,3,,0,1647195000,20110
,0,13232.0,1,1647195000,20119
455555.0,1,,0,1647195000,20143
151.0,6,163.0,1,1647195000,2015
,0,3811000.0,2,1647195000,20155
,0,1710255.0,1,1647195000,20217
18112.0,2,,0,1647195000,20220
10336.0,2,,0,1647195000,20226
,0,11901.0,1,1647195000,20232
71.0,1,,0,1647195000,2026
309.0,1,,0,1647195000,2028
97.0,265,90.0,208,1647195000,203
,0,944.0,343,1647195000,205
,0,925001.0,1,1647195000,20517
3100.0,3,,0,1647195000,2064
9349.0,1,9236.0,1146,1647195000,207
1201404.0,4,1161593.0,1,1647195000,20716
2941.0,211,2890.0,279,1647195000,20718
33124202.0,1,,0,1647195000,20724
59340.0,1,58700.0,1,1647195000,20727
,0,73497.0,4,1647195000,20730
,0,41561.0,4,1647195000,20736
75410.0,2,,0,1647195000,20739
,0,1171.0,1,1647195000,2084
,0,381.0,20,1647195000,20849
,0,711.0,597,1647195000,209
1047998000.0,1,1045000000.0,1,1647195000,20997
15199894.0,4,15012452.0,3,1647195000,21000
11386187.0,6,11250430.0,1,1647195000,21003
105979908.0,1,104554002.0,2,1647195000,21006
79900960.0,2,79449919.0,3,1647195000,21012
9692974.0,2,9498000.0,1,1647195000,21015
11489272.0,2,,0,1647195000,21018
32.0,1,,0,1647195000,2102
80747667.0,3,80235700.0,3,1647195000,21021
72398000.0,1,71753500.0,4,1647195000,21024
1171512.0,4,,0,1647195000,21028
17520000.0,1,17000000.0,1,1647195000,21034
166096156.0,2,,0,1647195000,21049
88.0,2,,0,1647195000,2108
1400.0,1,,0,1647195000,21090
2430.0,323,2377.0,565,1647195000,211
3200.0,1,,0,1647195000,21105
125.0,1480,,0,1647195000,2114
1762.0,245,,0,1647195000,21143
1223.0,17,955.0,6,1647195000,21146
442.0,2,,0,1647195000,2116
2779.0,30,,0,1647195000,21177
,0,2250.0,6,1647195000,21257
8439988.0,1,,0,1647195000,21270
1976356.0,2,,0,1647195000,21279
124.0,1,,0,1647195000,2128
1514.0,140,1494.0,1186,1647195000,213
874750.0,1,,0,1647195000,21301
,0,596232.0,2,1647195000,21304
235.0,1250,225.0,830,1647195000,21326
,0,1088.0,16,1647195000,21336
280.0,11000,,0,1647195000,21338
146.0,2,,0,1647195000,2134
,0,4270.0,790,1647195000,21347
73.0,21,73.0,5,1647195000,2138
,0,162281.0,1,1647195000,21387
57.0,10,,0,1647195000,2140
69.0,1,69.0,1,1647195000,2142
524.0,3,,0,1647195000,21477
2420.0,3,,0,1647195000,21480
,0,120.0,1,1647195000,21486
,0,1539.0,27,1647195000,21488
326.0,12,,0,1647195000,21490
,0,1740.0,733,1647195000,215
,0,377.0,130,1647195000,21504
,0,825.0,1,1647195000,21512
,0,700.0,68,1647195000,2152
45.0,5000,39.0,2024,1647195000,21555
,0,93.0,1130,1647195000,21622
22999.0,2,21359.0,1,1647195000,21646
2281.0,600,,0,1647195000,21652
169.0,1,,0,1647195000,2166
,0,991.0,1345,1647195000,217
18.0,1,,0,1647195000,2171
3659248.0,1,,0,1647195000,21733
143095.0,1,114731.0,1,1647195000,21742
505.0,64,501.0,719,1647195000,21802
,0,497343.0,12,1647195000,21807
,0,993720.0,8,1647195000,21810
,0,1994395.0,2,1647195000,21813
43456.0,69,43085.0,219,1647195000,21817
136.0,49165,133.0,25760,1647195000,21820
6248.0,2,,0,1647195000,21838
443.0,501,435.0,5228,1647195000,21880
2270998.0,1,2226267.0,1,1647195000,21892
,0,8500.0,738,1647195000,219
824898.0,4,805822.0,11,1647195000,21902
2054.0,400,2055.0,2545,1647195000,21905
,0,761000.0,1,1647195000,21918
2055.0,1781,2033.0,1655,1647195000,21930
,0,2262.0,220,1647195000,21932
2336.0,621,2308.0,3066,1647195000,21944
2373.0,3240,2365.0,962,1647195000,21946
,0,2222.0,300,1647195000,21967
10263.0,3,,0,1647195000,21978
,0,19025000.0,2,1647195000,22003
4.0,1625,3.0,81,1647195000,221
72000.0,1,,0,1647195000,22111
,0,736.0,3,1647195000,22118
,0,9605.0,540,1647195000,22124
3000.0,3,,0,1647195000,2217
941.0,20,,0,1647195000,22198
1575.0,20,,0,1647195000,22201
1597.0,40,,0,1647195000,22204
9451.0,64,9210.0,1,1647195000,22209
7694.0,55,,0,1647195000,22212
,0,4001.0,12,1647195000,22215
,0,2703.0,26,1647195000,22218
,0,34777.0,1,1647195000,22231
8271181.0,3,8060806.0,1,1647195000,22246
359.0,625,397.0,6481,1647195000,22266
7000.0,1,,0,1647195000,22275
5339.0,1,,0,1647195000,22281
18393.0,5,17777.0,1,1647195000,22284
,0,6905000.0,1,1647195000,22296
,0,670.0,58,1647195000,223
,0,7962544.0,1,1647195000,22302
127920494.0,4,128000000.0,2,1647195000,22324
,0,18604984.0,2,1647195000,22326
11988787.0,1,11575000.0,1,1647195000,22327
11400000.0,1,,0,1647195000,22328
,0,7163092.0,1,1647195000,22368
41970680.0,3,41716044.0,2,1647195000,22438
7477.0,10,7373.0,268,1647195000,22446
12633.0,78,12067.0,448,1647195000,22461
,0,64521334.0,2,1647195000,22481
534396342.0,4,,0,1647195000,22486
731.0,1835,727.0,651,1647195000,225
5919648.0,2,5844279.0,6,1647195000,22542
25098899.0,2,24866667.0,3,1647195000,22547
333076.0,1,320393.0,1,1647195000,22557
120.0,1059,106.0,100,1647195000,22593
120.0,699,115.0,300,1647195000,22597
838.0,1,,0,1647195000,22599
420.0,4,,0,1647195000,22603
4.0,17003,4.0,17481,1647195000,227
2474.0,170,2468.0,10,1647195000,22783
,0,4808.0,230,1647195000,22786
,0,3700.0,381,1647195000,22804
3123.0,1,,0,1647195000,22806
,0,550.0,2,1647195000,22829
164.0,1,,0,1647195000,2283
96800.0,4,,0,1647195000,22856
36758.0,32,,0,1647195000,22859
207420.0,17,,0,1647195000,22866
