avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
110854.0,5,77500.0,1,1647192600,12496
79029.0,1,,0,1647192600,12498
596027.0,1,,0,1647192600,12502
116998.0,1,97620.0,1,1647192600,12506
533000.0,1,529190.0,2,1647192600,12508
107424.0,1,92995.0,1,1647192600,12512
,0,26000.0,2,1647192600,12524
949999.0,1,867500.0,1,1647192600,12526
5353473.0,1,,0,1647192600,12596
1390654.0,2,1345634.0,1,1647192600,12598
,0,1981.0,4,1647192600,12614
,0,2159.0,2,1647192600,12615
,0,2001.0,2,1647192600,12616
,0,22000.0,1,1647192600,12617
,0,33554.0,2,1647192600,12618
,0,31931.0,3,1647192600,12619
,0,23583.0,4,1647192600,12622
33279.0,1,33437.0,7,1647192600,12623
6957.0,471,6840.0,648,1647192600,12625
10630.0,10,10000.0,22,1647192600,12642
63.0,2,60.0,6,1647192600,1265
,0,131.0,5,1647192600,1267
12250.0,337,12089.0,362,1647192600,12695
9284.0,4,9283.0,2001,1647192600,12697
6780.0,20,,0,1647192600,12699
,0,3118.0,19,1647192600,12701
2228.0,5,1575.0,6,1647192600,1271
550.0,1,360.0,572,1647192600,1273
18880.0,3,18631.0,48,1647192600,1275
,0,90.0,1,1647192600,1277
1683.0,3,,0,1647192600,12775
,0,1390.0,42,1647192600,12777
1050.0,22,,0,1647192600,12778
,0,82050.0,2,1647192600,12783
,0,141621.0,4,1647192600,12786
90.0,1,,0,1647192600,1279
,0,85.0,1,1647192600,1281
904994997.0,1,,0,1647192600,12817
109214997.0,1,108049346.0,4,1647192600,12821
167766000.0,2,,0,1647192600,12825
66411.0,5,78794.0,4,1647192600,12829
,0,310.0,1,1647192600,1283
776406.0,3,768919.0,2,1647192600,12831
,0,317.0,125,1647192600,1285
43000.0,6,33887.0,1,1647192600,12851
758726.0,1,749143.0,3,1647192600,12863
8187.0,1,,0,1647192600,12865
9841.0,1,,0,1647192600,12867
12431.0,3,,0,1647192600,12869
16794.0,11,,0,1647192600,12871
2058060.0,2,2013288.0,1,1647192600,12873
3934856.0,4,3886469.0,1,1647192600,12877
11836.0,24,11876.0,19,1647192600,1289
3088728.0,1,3053518.0,4,1647192600,12900
11042490.0,2,10739050.0,8,1647192600,12902
,0,10381.0,50,1647192600,12913
,0,2898050.0,7,1647192600,12924
2853487.0,5,2825616.0,7,1647192600,12929
,0,80.0,1,1647192600,1293
146.0,77839,144.0,62118,1647192600,12934
20411.0,31,19972.0,41,1647192600,12938
,0,116.0,5,1647192600,1295
304.0,3,,0,1647192600,1297
,0,513.0,1,1647192600,1299
,0,1612.0,8,1647192600,1301
18900.0,1,,0,1647192600,13012
131293.0,2,126000.0,1,1647192600,13024
18601.0,11,18603.0,45,1647192600,1303
59126.0,3,59180.0,183,1647192600,1305
172944.0,1,,0,1647192600,13056
199.0,1,,0,1647192600,1309
,0,375.0,1,1647192600,1311
,0,836.0,2,1647192600,1313
1250.0,1,,0,1647192600,1315
,0,300000.0,5,1647192600,13151
1585090.0,1,,0,1647192600,13169
3581.0,1,3501.0,9,1647192600,1317
38380.0,10,38200.0,21,1647192600,1319
5265574.0,39,5226485.0,56,1647192600,13190
,0,80001.0,1,1647192600,13229
100.0,1,98.0,2,1647192600,1323
5692018.0,4,,0,1647192600,13233
2792600.0,1,2755893.0,5,1647192600,13235
43306829.0,4,42740000.0,3,1647192600,13237
27500000.0,3,27095054.0,4,1647192600,13239
150.0,1,84.0,220,1647192600,1325
20933081.0,1,20905000.0,2,1647192600,13263
3033000.0,2,,0,1647192600,13265
2146.0,2,,0,1647192600,1327
2968652.0,3,,0,1647192600,13271
353.0,1,333.0,2,1647192600,1329
1317.0,7,1160.0,1,1647192600,1331
15121.0,12,15011.0,9,1647192600,1333
,0,26.0,1,1647192600,1335
,0,931.0,114,1647192600,13383
3600.0,10,2850.0,10,1647192600,13387
6976.0,2,4476.0,14,1647192600,13389
23.0,621,,0,1647192600,13391
7.0,1001,7.0,1268,1647192600,13421
,0,703.0,3,1647192600,1343
1719.0,8876,1750.0,10000,1647192600,13439
1925.0,4402,1921.0,3686,1647192600,13441
,0,403.0,1,1647192600,13451
,0,220.0,2,1647192600,13469
,0,24579.0,312,1647192600,1347
,0,623.0,1,1647192600,13472
,0,1045.0,6,1647192600,13475
,0,1544.0,1,1647192600,13484
98.0,1,,0,1647192600,1349
,0,1102.0,12,1647192600,13490
,0,1800.0,22,1647192600,13493
,0,2109.0,90,1647192600,13496
,0,4013.0,10,1647192600,13502
,0,1570.0,24,1647192600,13505
,0,2800.0,107,1647192600,13508
,0,58.0,16,1647192600,1351
,0,4400.0,39,1647192600,13511
30.0,4,,0,1647192600,1353
69.0,2,,0,1647192600,1355
466.0,2,412.0,30,1647192600,1357
,0,670.0,1263,1647192600,13573
36022154.0,3,35578134.0,10,1647192600,13576
7146.0,58,7035.0,8,1647192600,1359
79658000.0,2,78702000.0,1,1647192600,13652
,0,719.0,1,1647192600,1369
,0,2096.0,14,1647192600,1371
24468.0,3,24426.0,43,1647192600,1373
120947.0,1,119211.0,9,1647192600,1377
43.0,1,43.0,10,1647192600,1379
1505.0,1,1301.0,2,1647192600,1381
1192.0,1,,0,1647192600,1387
8235.0,3788,8139.0,2897,1647192600,1391
,0,8909.0,58,1647192600,1393
,0,8888.0,1,1647192600,1395
8920.0,437,8935.0,3285,1647192600,1397
,0,8879.0,7,1647192600,1399
,0,25050.0,19,1647192600,1401
25130.0,3,25130.0,9,1647192600,1403
25454.0,26,25019.0,6,1647192600,1405
,0,25000.0,21,1647192600,1407
,0,6353.0,1,1647192600,141
80.0,2,,0,1647192600,1420
,0,3151.0,3,1647192600,143
,0,641.0,7,1647192600,1430
8178.0,1,,0,1647192600,1432
,0,29342.0,4,1647192600,1434
13.0,7044,,0,1647192600,1436
400.0,1,350.0,2,1647192600,1438
,0,503.0,404,1647192600,1440
,0,546.0,76,1647192600,1444
,0,1705.0,50,1647192600,1446
6145.0,2,6050.0,414,1647192600,1448
,0,161.0,321,1647192600,145
980.0,2,,0,1647192600,1452
,0,462.0,1,1647192600,1454
625.0,1,600.0,7,1647192600,1462
1589.0,1,1178.0,1,1647192600,1470
997.0,1,975.0,2,1647192600,1472
1313.0,1,1250.0,3,1647192600,1476
49.0,303,50.0,94,1647192600,1511
943.0,4,928.0,5482,1647192600,1513
192.0,5704,191.0,18228,1647192600,1515
10.0,1,9.0,3381,1647192600,1517
19.0,17293,19.0,15737,1647192600,1519
67.0,841,65.0,2405,1647192600,1521
299.0,2,249.0,181,1647192600,1523
24.0,2370,15.0,255,1647192600,1539
88.0,546,,0,1647192600,1540
,0,100.0,2,1647192600,1550
1531.0,28,1502.0,1,1647192600,157
55.0,5,,0,1647192600,1573
,0,199.0,1,1647192600,1597
1826.0,966,1820.0,442,1647192600,1601
919.0,951,901.0,1105,1647192600,1603
509.0,301,488.0,3181,1647192600,1605
322.0,209,314.0,5977,1647192600,1607
849.0,6,757.0,571,1647192600,1609
392.0,1,211.0,57,1647192600,1611
2198.0,1,2030.0,3476,1647192600,1613
,0,11400.0,204,1647192600,1615
2778.0,327,2769.0,1122,1647192600,1617
1144.0,568,1121.0,1287,1647192600,1619
609.0,400,605.0,664,1647192600,1621
,0,345.0,502,1647192600,1623
,0,431.0,690,1647192600,1625
170.0,366,170.0,156,1647192600,1627
1846.0,306,1846.0,2,1647192600,1629
,0,801.0,140,1647192600,163
,0,13202.0,94,1647192600,1631
147.0,684,141.0,14,1647192600,1635
536.0,3,522.0,112,1647192600,1637
,0,693.0,293,1647192600,1639
,0,1094.0,4,1647192600,1641
1964.0,1,,0,1647192600,1643
,0,11616.0,3,1647192600,1645
164.0,230,163.0,4,1647192600,1654
530.0,192,,0,1647192600,1656
677.0,17,,0,1647192600,1658
1129.0,10,1129.0,211,1647192600,1660
2089.0,100,,0,1647192600,1662
,0,11845.0,3,1647192600,1664
423.0,4,410.0,1,1647192600,169
554.0,1,,0,1647192600,1694
1398.0,1,1233.0,200,1647192600,1698
2215.0,150,2200.0,3,1647192600,1700
12347.0,9,12109.0,57,1647192600,1704
,0,294.0,1,1647192600,171
,0,12120.0,1,1647192600,1712
380.0,3,,0,1647192600,1718
450.0,1,,0,1647192600,1724
1398.0,2,1397.0,20,1647192600,1725
499.0,3,,0,1647192600,1727
,0,802.0,95,1647192600,1729
,0,130.0,1,1647192600,173
2374.0,1,2350.0,2,1647192600,1731
,0,10.0,1,1647192600,1734
179.0,20,174.0,462,1647192600,1739
,0,270.0,303,1647192600,1741
334.0,1,,0,1647192600,1743
1535.0,20711,,0,1647192600,1745
3376.0,605,3376.0,767,1647192600,1747
,0,2175.0,574,1647192600,1749
,0,1743.0,2612,1647192600,1751
,0,1353.0,2700,1647192600,1753
7.0,8,,0,1647192600,1755
164.0,3,164.0,1,1647192600,1757
36.0,264,35.0,879,1647192600,1759
165.0,1026,160.0,6445,1647192600,1761
660.0,4,,0,1647192600,1763
580.0,8,492.0,1,1647192600,1765
243.0,6,,0,1647192600,1767
1000.0,2,786.0,73,1647192600,1769
256.0,3,,0,1647192600,1771
488.0,4,,0,1647192600,1773
130.0,13032,129.0,13,1647192600,1775
160.0,41157,160.0,3250,1647192600,1777
2.0,9016,2.0,7000,1647192600,1779
36.0,4,,0,1647192600,1781
,0,63.0,7656,1647192600,1783
94.0,1,,0,1647192600,1785
200.0,4,,0,1647192600,1791
700.0,10,,0,1647192600,1794
1999.0,1,203.0,319,1647192600,1823
750.0,1,603.0,1,1647192600,1837
,0,147.0,7,1647192600,1891
,0,203.0,5,1647192600,1897
120.0,8,69.0,1,1647192600,1905
64.0,5,,0,1647192600,1907
1000.0,1,1000.0,1,1647192600,1909
51.0,6,,0,1647192600,1913
94.0,20,90.0,4,1647192600,1917
80.0,1,,0,1647192600,1919
38.0,2,,0,1647192600,1921
21.0,2,,0,1647192600,1923
8.0,31,7.0,1,1647192600,1925
40.0,20,,0,1647192600,1927
38.0,228,,0,1647192600,1929
,0,1050.0,1,1647192600,193
6.0,153,5.0,1,1647192600,1931
88.0,17,,0,1647192600,1933
4.0,100,3.0,41,1647192600,1935
41.0,13004,37.0,2260,1647192600,1937
6.0,462,6.0,3744,1647192600,1939
7.0,3701,8.0,2,1647192600,1941
25.0,13002,25.0,10,1647192600,1944
482936.0,2,463511.0,1,1647192600,19478
,0,601148.0,2,1647192600,19481
968.0,1100,940.0,149,1647192600,19484
,0,433.0,1,1647192600,1949
49.0,5,,0,1647192600,1951
,0,165.0,147,1647192600,1953
,0,14701000.0,1,1647192600,19544
14847076.0,5,14705693.0,10,1647192600,19547
14894333.0,1,14847986.0,2,1647192600,19550
14791378.0,3,14563402.0,3,1647192600,19553
,0,610.0,52,1647192600,19580
,0,990.0,4997,1647192600,19582
1.0,5064,,0,1647192600,19584
290000.0,2,,0,1647192600,19610
1932.0,2,,0,1647192600,19613
2094.0,1,,0,1647192600,19615
1930.0,30,,0,1647192600,19619
1779.0,13,,0,1647192600,19621
1899.0,10,,0,1647192600,19627
2561.0,121,,0,1647192600,19629
40.0,11,,0,1647192600,1963
31.0,7,31.0,7,1647192600,1965
369.0,2900,370.0,1373,1647192600,19669
50.0,1,36.0,1,1647192600,1971
41.0,3,,0,1647192600,1975
94.0,1,,0,1647192600,1978
9.0,1,,0,1647192600,1980
70.0,26,66.0,5,1647192600,1985
26.0,2029,26.0,2400,1647192600,1987
48.0,300,45.0,267,1647192600,199
840000.0,1,821473.0,1,1647192600,19921
,0,698679.0,2,1647192600,19924
,0,757182.0,2,1647192600,19927
,0,2.0,63065,1647192600,1993
,0,1202143.0,1,1647192600,19930
825000.0,1,,0,1647192600,19933
809361.0,1,785555.0,2,1647192600,19936
1999000.0,1,,0,1647192600,19958
178000.0,1,,0,1647192600,19979
164.0,60476,163.0,12728,1647192600,2
617000.0,1,,0,1647192600,20002
52.0,90,,0,1647192600,2003
,0,46844.0,1,1647192600,20053
,0,425007.0,1,1647192600,20056
4442353.0,1,,0,1647192600,20062
4164593.0,1,,0,1647192600,20065
27.0,277,29.0,220,1647192600,201
,0,801.0,1,1647192600,2011
,0,6578.0,1,1647192600,20125
455555.0,1,388001.0,2,1647192600,20143
163.0,6,,0,1647192600,2015
3988801.0,1,,0,1647192600,20155
500000.0,1,,0,1647192600,20161
,0,70000.0,3,1647192600,20223
9160.0,1,,0,1647192600,20226
10938.0,2,9000.0,2,1647192600,20229
,0,13968.0,2,1647192600,20232
,0,437.0,1,1647192600,20235
,0,360.0,45,1647192600,20238
,0,5000.0,1,1647192600,20243
,0,2593.0,1,1647192600,20246
39.0,1,,0,1647192600,2025
,0,3361.0,3,1647192600,20257
71.0,2,,0,1647192600,2026
,0,2555.0,2,1647192600,20260
,0,20000.0,1,1647192600,20269
,0,8000.0,1,1647192600,20272
,0,4053.0,3,1647192600,20275
,0,180.0,1,1647192600,2028
107.0,60,90.0,126,1647192600,203
,0,959.0,216,1647192600,205
549999.0,1,,0,1647192600,20520
,0,768000.0,1,1647192600,20595
9379.0,25,9232.0,938,1647192600,207
1221971.0,7,1202744.0,4,1647192600,20716
2996.0,420,2903.0,767,1647192600,20718
33227764.0,2,33105205.0,1,1647192600,20724
59374.0,1,58700.0,5,1647192600,20727
76553.0,3,76938.0,2,1647192600,20730
,0,77178.0,1,1647192600,20733
,0,39965.0,1,1647192600,20736
2164.0,1,,0,1647192600,2084
,0,381.0,5,1647192600,20849
719.0,46,703.0,135,1647192600,209
1043000000.0,2,,0,1647192600,20997
15383513.0,3,15190018.0,2,1647192600,21000
11361756.0,4,11220000.0,1,1647192600,21003
106747338.0,6,105289000.0,1,1647192600,21006
,0,63749.0,1,1647192600,21009
80021428.0,7,79200000.0,2,1647192600,21012
,0,9405000.0,1,1647192600,21015
11160596.0,1,11010063.0,1,1647192600,21018
30.0,5,,0,1647192600,2102
81054993.0,4,,0,1647192600,21021
72111667.0,3,71600000.0,2,1647192600,21024
1205198.0,2,,0,1647192600,21028
,0,46200.0,2,1647192600,21047
2037.0,1,,0,1647192600,21087
2430.0,233,2424.0,748,1647192600,211
,0,529.0,2,1647192600,21126
119.0,323,118.0,3,1647192600,2114
1815.0,331,,0,1647192600,21143
948.0,9,,0,1647192600,21146
998.0,2,,0,1647192600,2116
2000.0,200,,0,1647192600,21163
3406.0,143,3406.0,17,1647192600,21166
2500.0,11,,0,1647192600,21177
850.0,3,,0,1647192600,21180
2999.0,8,,0,1647192600,21183
1.0,1,,0,1647192600,2122
99.0,1,,0,1647192600,2126
118.0,1,,0,1647192600,2128
,0,506101.0,2,1647192600,21298
,0,1467.0,406,1647192600,213
,0,834000.0,1,1647192600,21301
613215.0,1,,0,1647192600,21304
318.0,6400,313.0,2149,1647192600,21316
45.0,1,,0,1647192600,2132
228.0,4785,225.0,354,1647192600,21326
,0,494.0,46,1647192600,21334
1143.0,50,,0,1647192600,21336
194.0,1499,,0,1647192600,2134
,0,4250.0,2011,1647192600,21347
288.0,1,,0,1647192600,21350
120.0,3,112.0,2,1647192600,2136
69.0,9,68.0,2,1647192600,2138
,0,63.0,1,1647192600,2142
1100.0,3,,0,1647192600,21477
2420.0,15,2005.0,10,1647192600,21480
885.0,302,832.0,119,1647192600,21483
,0,120.0,8,1647192600,21486
,0,1522.0,10,1647192600,21488
,0,331.0,48,1647192600,21490
1849.0,2000,1800.0,1264,1647192600,215
1452.0,12,,0,1647192600,21518
40.0,1039,38.0,8384,1647192600,21555
94.0,20,88.0,436,1647192600,21622
,0,551381.0,1,1647192600,21643
2049000.0,1,,0,1647192600,21649
169.0,1,,0,1647192600,2166
1009.0,1,1000.0,1564,1647192600,217
18.0,1,,0,1647192600,2171
230.0,425,222.0,310,1647192600,21754
505.0,405,501.0,1028,1647192600,21802
,0,151000.0,1,1647192600,21804
,0,497343.0,14,1647192600,21807
,0,993725.0,22,1647192600,21810
,0,1994395.0,3,1647192600,21813
43474.0,26,43879.0,783,1647192600,21817
137.0,58555,133.0,27905,1647192600,21820
434.0,12907,432.0,4456,1647192600,21880
,0,8449.0,299,1647192600,219
,0,813682.0,13,1647192600,21902
,0,2041.0,19791,1647192600,21905
,0,2041.0,2158,1647192600,21930
2320.0,6909,2273.0,2864,1647192600,21932
,0,1603.0,1,1647192600,21940
2335.0,6577,2304.0,6903,1647192600,21944
2375.0,1462,2335.0,466,1647192600,21946
2453.0,618,,0,1647192600,21948
2222.0,4896,,0,1647192600,21967
7367.0,1,,0,1647192600,21981
19050000.0,1,18846871.0,3,1647192600,22003
4.0,922,3.0,967,1647192600,221
71000.0,2,62000.0,2,1647192600,22111
,0,736.0,6,1647192600,22118
9590.0,60,9593.0,433,1647192600,22124
3000.0,1,,0,1647192600,2217
,0,1493.0,172,1647192600,22204
9398.0,100,9210.0,2,1647192600,22209
7700.0,10,6974.0,1,1647192600,22212
2226.0,20,,0,1647192600,22218
,0,8066719.0,1,1647192600,22246
6.0,109,,0,1647192600,22257
95.0,1,,0,1647192600,22269
7096.0,2,,0,1647192600,22281
18330.0,6,16561.0,1,1647192600,22284
7117466.0,1,7007676.0,1,1647192600,22296
,0,3960002.0,1,1647192600,22299
670.0,1213,666.0,843,1647192600,223
,0,7967805.0,3,1647192600,22302
,0,15958336.0,3,1647192600,22305
128936000.0,1,128053796.0,5,1647192600,22324
19035618.0,1,18710590.0,3,1647192600,22326
11770814.0,1,11575000.0,7,1647192600,22327
,0,11360426.0,3,1647192600,22328
7315074.0,1,,0,1647192600,22368
42000000.0,1,,0,1647192600,22438
9837.0,1,,0,1647192600,22443
7454.0,1114,,0,1647192600,22446
12608.0,1366,12010.0,2,1647192600,22461
,0,38502666.0,1,1647192600,22477
65448969.0,2,,0,1647192600,22481
534880000.0,1,534094229.0,2,1647192600,22486
727.0,95,712.0,456,1647192600,225
5933664.0,2,5814160.0,3,1647192600,22542
24738293.0,1,24679344.0,4,1647192600,22547
333003.0,4,330000.0,3,1647192600,22557
120.0,3000,106.0,1050,1647192600,22593
116.0,6000,104.0,650,1647192600,22595
120.0,3000,115.0,550,1647192600,22597
837.0,70,,0,1647192600,22599
840.0,60,,0,1647192600,22601
420.0,4000,,0,1647192600,22603
4.0,10201,,0,1647192600,227
1016.0,40,,0,1647192600,22780
,0,4710.0,149,1647192600,22786
3746.0,141,3699.0,1595,1647192600,22804
4842.0,2,4750.0,12,1647192600,22810
96880.0,10,,0,1647192600,22856
36758.0,2,,0,1647192600,22859
