,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10,194140.0,3,,0,1646687700,10
10006,9.0,2,,0,1646687700,10006
10008,54.0,3,,0,1646687700,10008
10010,15.0,1,,0,1646687700,10010
10012,499.0,21,499.0,39,1646687700,10012
10029,6.0,3,,0,1646687700,10029
10034,837.0,25259,824.0,3001,1646687700,10034
1005,,0,105.0,3,1646687700,1005
10069,,0,1250.0,1,1646687700,10069
10071,7900.0,1,,0,1646687700,10071
10083,,0,1693.0,6,1646687700,10083
101,882.0,438,882.0,1602,1646687700,101
1013,110.0,1,,0,1646687700,1013
10136,,0,90.0,15,1646687700,10136
10142,3.0,3050,,0,1646687700,10142
1015,33.0,1,,0,1646687700,1015
1017,,0,457.0,1,1646687700,1017
1019,425.0,1,474.0,3,1646687700,1019
1021,175.0,1,,0,1646687700,1021
10286,38665.0,1,,0,1646687700,10286
103,,0,2654.0,2,1646687700,103
10302,,0,3806.0,1,1646687700,10302
10304,,0,2924.0,1,1646687700,10304
10327,64.0,51,,0,1646687700,10327
1033,3818.0,13,3800.0,4,1646687700,1033
1035,1620.0,2,1605.0,2,1646687700,1035
10370,691951.0,1,671529.0,1,1646687700,10370
10372,,0,850767.0,2,1646687700,10372
10378,,0,279881.0,1,1646687700,10378
10380,,0,565101.0,1,1646687700,10380
10384,,0,81853.0,1,1646687700,10384
10386,,0,435940.0,2,1646687700,10386
10388,775594.0,1,755706.0,1,1646687700,10388
10390,,0,85001.0,1,1646687700,10390
10400,,0,5200.0,2,1646687700,10400
10418,1846.0,5,,0,1646687700,10418
10422,,0,1000.0,1,1646687700,10422
10430,1655.0,4,,0,1646687700,10430
10436,,0,669.0,1,1646687700,10436
10446,26617.0,4,,0,1646687700,10446
10452,,0,32265.0,4,1646687700,10452
10476,,0,6618.0,60,1646687700,10476
10496,,0,2000.0,1,1646687700,10496
105,1639.0,334,1601.0,3167,1646687700,105
1059,73.0,1,,0,1646687700,1059
1061,100.0,1,36.0,1,1646687700,1061
1063,,0,9.0,1,1646687700,1063
1065,1256.0,4,1135.0,81,1646687700,1065
1067,78.0,3,,0,1646687700,1067
1069,378.0,1,375.0,1,1646687700,1069
107,1945.0,13,1908.0,1,1646687700,107
1071,1360.0,3,,0,1646687700,1071
1073,,0,3550.0,7,1646687700,1073
1075,,0,345.0,1,1646687700,1075
1077,1750.0,1,,0,1646687700,1077
1079,37855.0,27,37802.0,263,1646687700,1079
1081,,0,50.0,123,1646687700,1081
10812,897.0,16,,0,1646687700,10812
10822,1440.0,3,,0,1646687700,10822
10824,450.0,2,,0,1646687700,10824
10826,2148.0,2,,0,1646687700,10826
10828,52656.0,14,51998.0,1,1646687700,10828
109,,0,1087.0,3297,1646687700,109
1091,3950.0,1,,0,1646687700,1091
