,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10006,9.0,3,,0,1646681100,10006
10008,54.0,15,,0,1646681100,10008
10010,15.0,1,,0,1646681100,10010
10012,499.0,41,,0,1646681100,10012
10025,899.0,1,,0,1646681100,10025
10033,,0,757.0,1,1646681100,10033
10034,840.0,12132,832.0,2717,1646681100,10034
10083,1693.0,184,,0,1646681100,10083
1009,,0,169.0,1,1646681100,1009
101,859.0,10000,,0,1646681100,101
10109,,0,3480.0,1,1646681100,10109
1011,64.0,2,,0,1646681100,1011
10111,3623.0,1,,0,1646681100,10111
10127,1245.0,2,,0,1646681100,10127
1013,87.0,3,,0,1646681100,1013
10148,586.0,2,,0,1646681100,10148
1015,27.0,1,,0,1646681100,1015
10159,,0,876.0,4,1646681100,10159
1017,969.0,1,,0,1646681100,1017
1019,650.0,1,592.0,2,1646681100,1019
1027,588.0,11,,0,1646681100,1027
10284,4960.0,1,,0,1646681100,10284
10286,38665.0,2,,0,1646681100,10286
1029,,0,601.0,1,1646681100,1029
10296,8000.0,1,3162.0,1,1646681100,10296
103,,0,2657.0,8519,1646681100,103
10322,,0,52209.0,1,1646681100,10322
10324,,0,19937.0,1,1646681100,10324
10327,,0,74.0,38,1646681100,10327
1033,,0,4010.0,11,1646681100,1033
1035,1502.0,4,,0,1646681100,1035
10364,14590.0,11,,0,1646681100,10364
10370,691968.0,2,,0,1646681100,10370
10372,823371.0,1,,0,1646681100,10372
10374,,0,92351.0,2,1646681100,10374
10376,,0,17178.0,1,1646681100,10376
10378,300555.0,3,280607.0,1,1646681100,10378
10380,598003.0,2,,0,1646681100,10380
10384,,0,72120.0,4,1646681100,10384
10386,,0,422310.0,2,1646681100,10386
10388,788242.0,2,,0,1646681100,10388
10390,95000.0,1,,0,1646681100,10390
10394,4626476.0,2,,0,1646681100,10394
10422,,0,1002.0,1,1646681100,10422
10440,5647.0,1,,0,1646681100,10440
10448,,0,10000.0,2,1646681100,10448
10452,35750.0,2,,0,1646681100,10452
10458,,0,297410.0,1,1646681100,10458
10466,,0,83305.0,1,1646681100,10466
10476,,0,6606.0,7,1646681100,10476
10496,5000.0,3,3711.0,2,1646681100,10496
105,1698.0,800,,0,1646681100,105
1050,,0,5800.0,2,1646681100,1050
1059,20.0,2,,0,1646681100,1059
1061,,0,33.0,5,1646681100,1061
1063,18.0,1,6.0,4,1646681100,1063
1065,1447.0,2,1319.0,2,1646681100,1065
1067,,0,78.0,2,1646681100,1067
107,,0,1908.0,1,1646681100,107
1073,,0,3481.0,24,1646681100,1073
1077,1594.0,2,1457.0,8,1646681100,1077
1079,37920.0,109,37770.0,111,1646681100,1079
10812,897.0,10,,0,1646681100,10812
10822,1550.0,2,,0,1646681100,10822
10824,433.0,2,,0,1646681100,10824
10826,1912.0,2,,0,1646681100,10826
10828,52415.0,5,51605.0,12,1646681100,10828
1085,1400.0,2,1391.0,1,1646681100,1085
1091,,0,3492.0,1,1646681100,1091
10925,28600.0,10,26738.0,10,1646681100,10925
1093,37948.0,218,37850.0,26,1646681100,1093
10931,,0,6681.0,1,1646681100,10931
1095,,0,6.0,35,1646681100,1095
10958,240.0,1,,0,1646681100,10958
1097,,0,545.0,1,1646681100,1097
10973,380.0,100,,0,1646681100,10973
10981,1115.0,1,,0,1646681100,10981
1099,2222.0,7,1888.0,3,1646681100,1099
1101,73.0,3,60.0,1,1646681100,1101
11037,160000.0,1,,0,1646681100,11037
1105,,0,200.0,1,1646681100,1105
11069,209.0,5219,,0,1646681100,11069
11079,965.0,1,,0,1646681100,11079
11088,1329.0,1000,,0,1646681100,11088
11090,,0,2208.0,54,1646681100,11090
11092,2090.0,11200,2071.0,920,1646681100,11092
11095,,0,2376.0,41,1646681100,11095
11105,12653.0,80,,0,1646681100,11105
1111,,0,2624.0,3,1646681100,1111
11113,12448.0,1,12351.0,6,1646681100,11113
11115,11999.0,20,11873.0,3,1646681100,11115
11118,12363.0,56,12318.0,6,1646681100,11118
11126,12800.0,1,12226.0,2,1646681100,11126
1113,,0,29596.0,70,1646681100,1113
11133,1943373.0,3,,0,1646681100,11133
1115,135.0,1,97.0,1,1646681100,1115
1119,842.0,127,,0,1646681100,1119
11200,,0,51390.0,1,1646681100,11200
1121,2823.0,2,2750.0,4,1646681100,1121
11212,1293.0,165,1280.0,931,1646681100,11212
1123,,0,9400.0,4,1646681100,1123
11230,1944.0,277,1934.0,5054,1646681100,11230
11232,,0,2208.0,1089,1646681100,11232
11235,725568.0,5,713430.0,1,1646681100,11235
11237,,0,1361.0,783,1646681100,11237
11238,,0,1892.0,46,1646681100,11238
11240,,0,2507.0,4,1646681100,11240
11242,,0,3243.0,1086,1646681100,11242
11244,,0,1799.0,1,1646681100,11244
11248,4474.0,10,4400.0,3288,1646681100,11248
1125,3078.0,1,3023.0,2,1646681100,1125
11250,,0,4758.0,84,1646681100,11250
11252,,0,21406.0,32,1646681100,11252
11254,,0,38950.0,42,1646681100,11254
11256,,0,339500.0,9,1646681100,11256
11260,770.0,6687,754.0,2,1646681100,11260
1127,38391.0,20,38393.0,90,1646681100,1127
11284,3602862.0,2,3550170.0,1,1646681100,11284
1129,17.0,4,17.0,58,1646681100,1129
113,330.0,10,307.0,134,1646681100,113
1131,7.0,6,5.0,189,1646681100,1131
11324,120.0,2,,0,1646681100,11324
1135,4272.0,517,4245.0,1547,1646681100,1135
11377,,0,11933.0,2,1646681100,11377
1139,95.0,3,,0,1646681100,1139
1145,1010.0,1,,0,1646681100,1145
1147,,0,11111.0,34,1646681100,1147
1149,,0,58931.0,13,1646681100,1149
1151,,0,151.0,3,1646681100,1151
1153,,0,65.0,1,1646681100,1153
1155,295.0,1,,0,1646681100,1155
1157,,0,150.0,1,1646681100,1157
1159,655.0,1,651.0,53,1646681100,1159
1161,1835.0,7,1764.0,4,1646681100,1161
1163,,0,20494.0,151,1646681100,1163
1165,666.0,3,401.0,2,1646681100,1165
1167,,0,20.0,2,1646681100,1167
1169,33.0,1,33.0,4,1646681100,1169
117,,0,148.0,2,1646681100,117
1173,12.0,1,,0,1646681100,1173
1175,27.0,1,,0,1646681100,1175
1177,250.0,1,,0,1646681100,1177
11785,35096283.0,3,,0,1646681100,11785
11787,80000.0,1,,0,1646681100,11787
1179,,0,419.0,4,1646681100,1179
11791,7681296.0,2,,0,1646681100,11791
11802,12505842.0,4,12329156.0,4,1646681100,11802
11804,14110760.0,1,13962341.0,6,1646681100,11804
11806,,0,26089736.0,1,1646681100,11806
11808,,0,4368942.0,1,1646681100,11808
1181,620.0,10,,0,1646681100,1181
11818,,0,152000.0,1,1646681100,11818
11824,,0,12411182.0,2,1646681100,11824
11826,,0,9096427.0,3,1646681100,11826
11828,39801446.0,1,39318242.0,2,1646681100,11828
1183,2299.0,1,2174.0,2,1646681100,1183
11830,35560680.0,5,35124000.0,1,1646681100,11830
11832,25422264.0,5,25224370.0,3,1646681100,11832
11834,21739814.0,5,21572209.0,6,1646681100,11834
11838,317865.0,2,306725.0,2,1646681100,11838
11840,169464.0,7,168690.0,11,1646681100,11840
1185,,0,22699.0,68,1646681100,1185
1187,303274.0,2,301157.0,1,1646681100,1187
11874,58.0,200,,0,1646681100,11874
11875,67.0,7400,66.0,3428,1646681100,11875
11889,,0,12523111.0,2,1646681100,11889
1189,92.0,2,,0,1646681100,1189
11902,,0,40000.0,1,1646681100,11902
11905,730346.0,2,,0,1646681100,11905
11908,49046.0,10,,0,1646681100,11908
1191,22.0,1,,0,1646681100,1191
11920,4823086.0,1,4820435.0,2,1646681100,11920
11924,,0,2805085.0,1,1646681100,11924
11936,1672.0,300,1604.0,313,1646681100,11936
11940,1.0,840,1.0,840,1646681100,11940
11943,3204.0,2,3196.0,48,1646681100,11943
11951,140.0,100,,0,1646681100,11951
11955,,0,117.0,60,1646681100,11955
11959,2300.0,576,2273.0,4560,1646681100,11959
11968,12860.0,26,,0,1646681100,11968
1197,956.0,1,931.0,5,1646681100,1197
11972,12618.0,106,12220.0,4,1646681100,11972
11978,12650.0,81,12635.0,16,1646681100,11978
11980,13672.0,318,13375.0,86,1646681100,11980
1199,,0,2887.0,34,1646681100,1199
11992,,0,1332.0,60,1646681100,11992
11994,,0,204.0,284,1646681100,11994
11998,2405960.0,1,2368740.0,2,1646681100,11998
12000,2510883.0,3,,0,1646681100,12000
12002,460931.0,6,448878.0,4,1646681100,12002
12004,909027.0,3,895192.0,3,1646681100,12004
1201,31931.0,9,32004.0,164,1646681100,1201
1203,,0,100.0,1,1646681100,1203
1207,97.0,1,36.0,2,1646681100,1207
121,8.0,2,,0,1646681100,121
1211,,0,250.0,7,1646681100,1211
1213,,0,4400.0,11,1646681100,1213
1215,17280.0,3,17280.0,63,1646681100,1215
12193,134111.0,1,,0,1646681100,12193
12253,,0,114314.0,1,1646681100,12253
12259,,0,11111.0,2,1646681100,12259
12271,,0,30284.0,2,1646681100,12271
12273,,0,57493.0,1,1646681100,12273
