,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10,,0,175658.0,2,1646698500,10
10006,9.0,4,,0,1646698500,10006
10008,47.0,164,,0,1646698500,10008
10010,15.0,2,,0,1646698500,10010
10029,6.0,1,,0,1646698500,10029
10033,,0,840.0,100,1646698500,10033
10034,840.0,14501,830.0,3432,1646698500,10034
10053,4102.0,1,,0,1646698500,10053
10067,9910.0,2,,0,1646698500,10067
10069,1400.0,1,,0,1646698500,10069
1007,,0,150.0,1,1646698500,1007
10075,3717.0,1,11966.0,40,1646698500,10075
10083,,0,1693.0,1,1646698500,10083
10091,,0,13.0,143,1646698500,10091
101,880.0,119,882.0,200,1646698500,101
1011,61.0,1,,0,1646698500,1011
10115,1117.0,20,,0,1646698500,10115
1013,300.0,3,,0,1646698500,1013
10143,2.0,1000,,0,1646698500,10143
10146,,0,56.0,1,1646698500,10146
10149,,0,285.0,14,1646698500,10149
10150,4.0,1,,0,1646698500,10150
10159,,0,999.0,58,1646698500,10159
1017,,0,457.0,1,1646698500,1017
1019,650.0,1,564.0,1,1646698500,1019
1027,2000.0,10,1988.0,1,1646698500,1027
10284,,0,4869.0,1,1646698500,10284
10290,,0,100000.0,1,1646698500,10290
103,2563.0,4174,,0,1646698500,103
10340,32939995.0,1,,0,1646698500,10340
10364,,0,15855.0,3,1646698500,10364
10366,,0,50000.0,1,1646698500,10366
10370,681607.0,2,,0,1646698500,10370
10374,,0,82629.0,1,1646698500,10374
10376,,0,20877.0,1,1646698500,10376
1038,,0,3050.0,2,1646698500,1038
10382,97343.0,1,,0,1646698500,10382
10384,96799.0,2,,0,1646698500,10384
10386,440920.0,1,432962.0,4,1646698500,10386
10388,843355.0,3,833407.0,1,1646698500,10388
1040,,0,5126.0,2,1646698500,1040
1042,6755.0,2,,0,1646698500,1042
1044,,0,2138.0,2,1646698500,1044
10442,9224.0,1,,0,1646698500,10442
10454,,0,30000.0,1,1646698500,10454
10458,361500.0,1,,0,1646698500,10458
10476,,0,6604.0,151,1646698500,10476
1048,,0,3100.0,2,1646698500,1048
10496,,0,5000.0,1,1646698500,10496
1050,,0,5900.0,2,1646698500,1050
10564,51038.0,1,,0,1646698500,10564
1059,77.0,33,26.0,5,1646698500,1059
1061,34.0,5,,0,1646698500,1061
1065,1322.0,3,1319.0,9,1646698500,1065
1067,,0,95.0,2,1646698500,1067
1069,397.0,1,,0,1646698500,1069
1071,1360.0,1,1332.0,3,1646698500,1071
1073,3490.0,2,3442.0,6,1646698500,1073
1079,,0,37931.0,111,1646698500,1079
10810,600.0,100,,0,1646698500,10810
10812,897.0,7,,0,1646698500,10812
10822,1999.0,1,,0,1646698500,10822
10826,2148.0,4,,0,1646698500,10826
10828,52999.0,14,51005.0,3,1646698500,10828
1083,,0,388.0,1,1646698500,1083
1085,1400.0,1,,0,1646698500,1085
10891,2614.0,1,,0,1646698500,10891
1091,3950.0,1,,0,1646698500,1091
10925,27313.0,3,26759.0,10,1646698500,10925
1093,,0,37867.0,70,1646698500,1093
10931,,0,6681.0,1,1646698500,10931
1095,,0,10.0,1,1646698500,1095
1097,987.0,1,545.0,1,1646698500,1097
1099,2222.0,3,2181.0,19,1646698500,1099
1101,,0,92.0,1,1646698500,1101
1105,300.0,1,,0,1646698500,1105
11061,5000.0,8,5000.0,8,1646698500,11061
11065,749.0,1,,0,1646698500,11065
11069,231.0,1,,0,1646698500,11069
11076,,0,810.0,16,1646698500,11076
11079,965.0,1,,0,1646698500,11079
11085,,0,1245.0,1,1646698500,11085
1109,,0,1048.0,1,1646698500,1109
11090,,0,2273.0,638,1646698500,11090
11092,,0,2047.0,13,1646698500,11092
11105,12650.0,12,,0,1646698500,11105
11113,,0,12353.0,17,1646698500,11113
11118,12363.0,1,12090.0,2,1646698500,11118
11126,12221.0,374,12219.0,38,1646698500,11126
11128,,0,1931737.0,1,1646698500,11128
1113,29446.0,2,29448.0,36,1646698500,1113
11133,,0,1897300.0,3,1646698500,11133
1115,,0,44.0,85,1646698500,1115
1119,,0,860.0,501,1646698500,1119
1121,2775.0,338,2735.0,1001,1646698500,1121
11212,1297.0,29445,1291.0,364,1646698500,11212
1123,9551.0,251,9485.0,21,1646698500,1123
11230,1953.0,1500,1936.0,300,1646698500,11230
