,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,timestamp,id
10,,0,175659.0,2,1646682300,10
10008,,0,45.0,2,1646682300,10008
10010,15.0,2,,0,1646682300,10010
10012,499.0,1,,0,1646682300,10012
10025,,0,515.0,100,1646682300,10025
10029,6.0,121,3.0,1,1646682300,10029
10033,,0,758.0,1864,1646682300,10033
10034,839.0,3910,817.0,7452,1646682300,10034
10083,,0,1645.0,12,1646682300,10083
10087,6.0,2000,,0,1646682300,10087
101,872.0,1000,,0,1646682300,101
10146,50.0,69,,0,1646682300,10146
10148,614.0,2,,0,1646682300,10148
10150,1.0,10,,0,1646682300,10150
1017,1000.0,1,984.0,1,1646682300,1017
1027,588.0,4,,0,1646682300,1027
10286,54046.0,3,,0,1646682300,10286
10288,21946.0,1,,0,1646682300,10288
10294,,0,22500.0,1,1646682300,10294
10298,,0,4519.0,1,1646682300,10298
10300,,0,3016.0,1,1646682300,10300
10314,7043.0,1,,0,1646682300,10314
10322,69355.0,1,,0,1646682300,10322
10326,,0,99.0,47,1646682300,10326
1033,4510.0,6,4036.0,8,1646682300,1033
1035,1498.0,8,1025.0,4,1646682300,1035
10364,,0,14880.0,1,1646682300,10364
10368,148586.0,1,144557.0,1,1646682300,10368
10370,,0,659771.0,1,1646682300,10370
10372,,0,810255.0,1,1646682300,10372
10374,,0,115196.0,1,1646682300,10374
10378,300555.0,1,270324.0,1,1646682300,10378
1038,2992.0,4,,0,1646682300,1038
10380,585536.0,2,,0,1646682300,10380
10382,103916.0,2,,0,1646682300,10382
10386,,0,424021.0,1,1646682300,10386
10390,97007.0,1,,0,1646682300,10390
1040,2212.0,4,,0,1646682300,1040
10438,,0,1369.0,1,1646682300,10438
1044,,0,2176.0,3,1646682300,1044
10440,5647.0,1,,0,1646682300,10440
10446,27299.0,1,,0,1646682300,10446
10448,,0,8757.0,1,1646682300,10448
10450,18999.0,1,18456.0,2,1646682300,10450
10454,33308.0,1,,0,1646682300,10454
10456,,0,12700.0,1,1646682300,10456
1046,4742.0,5,,0,1646682300,1046
10460,,0,240049.0,1,1646682300,10460
10462,150000.0,1,,0,1646682300,10462
10466,91768.0,3,,0,1646682300,10466
10468,,0,149086.0,2,1646682300,10468
10472,,0,5500.0,2,1646682300,10472
10476,6706.0,30,6617.0,10306,1646682300,10476
10496,5000.0,2,5000.0,1,1646682300,10496
1050,,0,5800.0,2,1646682300,1050
1059,73.0,3,,0,1646682300,1059
1061,36.0,1,35.0,12,1646682300,1061
1063,,0,6.0,71,1646682300,1063
1065,1322.0,4,1319.0,1,1646682300,1065
1067,95.0,3,,0,1646682300,1067
1069,627.0,1,401.0,1,1646682300,1069
107,1939.0,1543,,0,1646682300,107
1071,1360.0,2,,0,1646682300,1071
1073,3481.0,5,3481.0,7,1646682300,1073
1077,1750.0,2,,0,1646682300,1077
1079,37845.0,29,37803.0,144,1646682300,1079
10810,511.0,128,,0,1646682300,10810
10812,897.0,24,,0,1646682300,10812
10826,2148.0,8,,0,1646682300,10826
10828,52000.0,22,51501.0,6,1646682300,10828
1085,,0,1391.0,14,1646682300,1085
10891,2754.0,10,,0,1646682300,10891
109,1158.0,150,1075.0,1,1646682300,109
1091,,0,3492.0,3,1646682300,1091
10925,,0,26738.0,5,1646682300,10925
1093,,0,37806.0,21,1646682300,1093
1095,5.0,50,5.0,72,1646682300,1095
1097,989.0,1,562.0,3,1646682300,1097
1099,2078.0,7,1885.0,5,1646682300,1099
11037,155431.0,1,,0,1646682300,11037
1105,207.0,2,,0,1646682300,1105
11065,734.0,5,,0,1646682300,11065
11069,210.0,3000,,0,1646682300,11069
11072,608.0,1000,608.0,14,1646682300,11072
11076,825.0,1,,0,1646682300,11076
11079,,0,907.0,1,1646682300,11079
11085,,0,1243.0,1000,1646682300,11085
11088,1329.0,2,,0,1646682300,11088
11090,2273.0,81,2208.0,2042,1646682300,11090
11105,12241.0,3,12293.0,3007,1646682300,11105
1111,2760.0,1,2624.0,10,1646682300,1111
11113,,0,12352.0,22,1646682300,11113
11115,,0,11873.0,1,1646682300,11115
11118,12363.0,2,12090.0,1,1646682300,11118
11126,12226.0,667,12226.0,3,1646682300,11126
11128,1955593.0,3,1905032.0,1,1646682300,11128
1113,29446.0,3,29446.0,106,1646682300,1113
11133,1940424.0,2,,0,1646682300,11133
1115,97.0,130,88.0,156,1646682300,1115
1117,,0,26.0,1,1646682300,1117
1119,842.0,6,,0,1646682300,1119
11200,,0,51390.0,1,1646682300,11200
1121,,0,2731.0,2204,1646682300,1121
11212,1296.0,577,1296.0,808,1646682300,11212
11229,2397.0,30,,0,1646682300,11229
